Fecha,Hora,ACO,AJM,AJU,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-09-2015,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-09-2015,2,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-09-2015,3,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-09-2015,4,,18,7,,,0,1,1,,1,2,1,8,2,4,,,1,15,2,,1,1,1,1,,1,8,,,2,,,,,,,,2,,,0,2,,1,
01-09-2015,5,,21,7,,,0,1,1,,1,2,1,3,1,1,,,1,13,2,,1,1,1,1,,1,5,,,1,,,,,,,,2,,,1,2,,2,
01-09-2015,6,,9,4,,,1,1,1,,1,2,2,4,1,2,,,1,15,2,,1,1,1,1,,1,1,,,1,,,,,,,,2,,,1,2,,2,
01-09-2015,7,,10,4,,,1,1,1,,1,2,2,8,1,2,,,1,8,2,,1,1,1,1,,1,1,,,2,,,,,,,,2,,,1,2,,2,
01-09-2015,8,,16,19,,,3,2,2,,3,3,4,13,2,2,,,3,16,4,,2,2,3,2,,2,2,,,4,,,,,,,,3,,,4,4,,3,
01-09-2015,9,,24,28,,,14,6,16,,12,11,15,23,9,6,,,11,34,15,,7,9,8,10,,14,9,,,11,,,,,,,,8,,,16,16,,11,
01-09-2015,10,,33,34,,,32,20,31,,29,29,31,30,19,17,,,32,38,33,,28,28,25,28,,32,28,,,27,,,,,,,,22,,,34,32,,27,
01-09-2015,11,,53,39,,,54,43,48,,39,36,44,43,37,42,,,52,41,54,,47,42,,48,,47,41,,,45,,,,,,,,40,,,51,50,,42,
01-09-2015,12,,67,45,,,70,63,58,,46,41,66,63,55,69,,,75,44,70,,63,59,,71,,62,58,,,61,,,,,,,,66,,,63,64,,53,
01-09-2015,13,,70,45,,,83,81,82,,47,40,87,39,48,96,,,85,46,82,,76,69,76,86,,75,79,,,70,,,,,,,,88,,,66,76,,62,
01-09-2015,14,,61,36,,,84,94,73,,33,41,85,31,55,90,,,101,46,83,,86,74,95,89,,62,72,,,76,,,,,,,,100,,,60,52,,68,
01-09-2015,15,,70,39,,,51,66,53,,39,38,51,36,60,63,,,67,71,63,,63,66,68,48,,40,51,,,50,,,,,,,,69,,,46,43,,52,
01-09-2015,16,,70,44,,,39,49,49,,44,26,43,74,58,56,,,45,90,44,,53,36,24,51,,27,52,,,57,,,,,,,,50,,,45,27,,39,
01-09-2015,17,,74,48,,,50,29,46,,37,32,53,65,39,32,,,36,61,32,,45,40,28,46,,27,59,,,55,,,,,,,,39,,,56,26,,28,
01-09-2015,18,,71,25,,,40,29,63,,33,38,50,51,33,22,,,29,,37,,38,44,25,44,,25,63,,,45,,,,,,,,23,,,53,30,,28,
01-09-2015,19,,71,26,,,9,10,59,,25,30,36,39,21,15,,,24,35,21,,34,32,6,27,,19,45,,,35,,,,,,,,14,,,38,27,,24,
01-09-2015,20,,63,31,,,3,1,28,,26,30,6,29,25,2,,,5,29,4,,28,11,2,7,,23,29,,,20,,,,,,,,5,,,31,19,,15,
01-09-2015,21,,43,24,,,1,1,13,,26,29,4,25,24,1,,,2,21,3,,29,16,2,3,,22,21,,,25,,,,,,,,4,,,32,24,,18,
01-09-2015,22,,33,23,,,13,12,19,,23,26,18,29,34,22,,,10,15,14,,22,21,10,15,,30,17,,,28,,,,,,,,18,,,28,32,,23,
01-09-2015,23,,23,18,,,27,22,28,,19,21,31,34,31,39,,,29,17,23,,39,34,22,32,,26,29,,,34,,,,,,,,29,,,29,28,,34,
01-09-2015,24,,43,22,,,27,14,36,,33,15,31,40,30,38,,,28,17,26,,47,41,24,27,,29,39,,,45,,,,,,,,34,,,28,30,,37,
02-09-2015,1,,41,35,,,41,,38,,35,27,40,38,30,44,,,36,26,25,,44,43,19,35,,42,36,,,50,,,,,,,,19,,,37,27,,31,
