Fecha,Hora,ACO,AJU,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-10-2011,1,,,,,11,,,24,,12,,,24,,9,,16,21,13,18,19,,21,,16,12,,20,,,19,17,18,,14,19,24,
01-10-2011,2,,,,,12,,,26,,15,,,26,,15,,20,23,16,20,20,,25,,21,16,,21,,,16,17,19,,18,21,25,
01-10-2011,3,,,,,13,,,22,,12,,,23,,17,,22,21,17,19,21,,26,,24,13,,19,,,18,19,18,,17,20,26,
01-10-2011,4,,,,,14,,,19,,14,,,25,,12,,18,22,13,16,16,,26,,25,13,,17,,,14,15,16,,12,15,27,
01-10-2011,5,,,,,9,,,21,,11,,,22,,13,,12,17,12,13,18,,19,,22,13,,14,,,11,17,12,,15,21,19,
01-10-2011,6,,,,,5,,,18,,6,,,16,,6,,11,14,5,12,15,,17,,19,6,,15,,,5,14,12,,9,18,21,
01-10-2011,7,,,,,5,,,15,,3,,,13,,3,,7,16,2,9,6,,14,,13,3,,12,,,4,6,8,,8,17,15,
01-10-2011,8,,,,,9,,,22,,8,,,12,,13,,10,21,15,13,7,,,,20,5,,13,,,12,11,7,,18,19,24,
01-10-2011,9,,,,,16,,,30,,7,,,16,,18,,,24,19,,9,,21,,24,12,,20,,,19,19,5,,23,22,24,
01-10-2011,10,,,,,25,,,36,,14,,,19,,23,,,27,24,,17,,24,,25,12,,24,,,23,25,10,,27,27,28,
01-10-2011,11,,,,,25,,,39,,17,,,27,,24,,,25,24,28,20,,28,,30,15,,27,,,26,29,14,,30,31,28,
01-10-2011,12,,,,,27,,,38,,29,,,31,,30,,,25,24,31,28,,34,,32,26,,33,,,26,34,21,,34,36,33,
01-10-2011,13,,,,,27,,,40,,31,,,34,,31,,,31,27,34,33,,37,,33,32,,33,,,30,36,34,,30,36,34,
01-10-2011,14,,,,,30,,,39,,32,,,37,,30,,,31,26,32,33,,38,,33,32,,32,,,30,31,33,,30,33,37,
01-10-2011,15,,,,,28,,,38,,32,,,36,,34,,,28,26,34,35,,37,,32,32,,30,,,32,33,31,,27,33,35,
01-10-2011,16,,,,,25,,,38,,30,,,33,,29,,,28,21,29,31,,34,,32,28,,28,,,28,31,29,,29,32,34,
01-10-2011,17,,,,,19,,,33,,26,,,27,,23,,,24,18,22,24,,28,,25,26,,25,,,21,22,24,,24,29,27,
01-10-2011,18,,,,,16,,,28,,13,,,21,,15,,,24,11,15,17,,23,,22,13,,19,,,14,21,17,,15,25,25,
01-10-2011,19,,,,,15,,,27,,15,,,16,,13,,,20,12,15,13,,25,,20,13,,18,,,11,19,13,,17,22,20,
01-10-2011,20,,,,,14,,,25,,16,,,16,,10,,,21,14,14,14,,20,,17,13,,18,,,12,20,11,,15,23,22,
01-10-2011,21,,,,,14,,,27,,13,,,17,,13,,,23,16,7,14,,16,,18,12,,15,,,12,19,12,,13,22,24,
01-10-2011,22,,,,,14,,,27,,13,,,21,,13,,,24,14,8,13,,15,,17,10,,11,,,14,22,13,,11,22,22,
01-10-2011,23,,,,,19,,,30,,12,,,21,,14,,,24,16,8,13,,18,,21,11,,16,,,18,23,12,,13,24,25,
01-10-2011,24,,,,,21,,,30,,14,,,25,,15,,,25,15,14,17,,21,,24,14,,16,,,18,25,16,,19,26,28,
02-10-2011,1,,,,,20,,,32,,14,,,27,,18,,,26,19,17,19,,24,,27,15,,20,,,19,25,18,,23,29,28,
02-10-2011,2,,,,,23,,,30,,20,,,28,,23,,,30,24,22,21,,30,,30,18,,22,,,21,20,20,,25,30,34,
02-10-2011,3,,,,,18,,,29,,19,,,27,,24,,,29,25,24,26,,31,,30,21,,22,,,24,18,23,,28,19,34,
02-10-2011,4,,,,,19,,,30,,24,,,28,,20,,,26,19,25,26,,28,,26,23,,25,,,23,24,28,,22,17,30,
02-10-2011,5,,,,,16,,,30,,24,,,31,,20,,,27,20,23,28,,29,,26,23,,18,,,25,21,25,,21,17,27,
02-10-2011,6,,,,,10,,,28,,22,,,31,,18,,,22,13,19,24,,22,,24,21,,21,,,23,14,20,,17,15,27,
02-10-2011,7,,,,,9,,,24,,18,,,30,,11,,,22,9,13,22,,18,,15,16,,14,,,16,12,17,,9,21,19,
02-10-2011,8,,,,,11,,,26,,,,,26,,9,,,24,7,14,21,,21,,17,12,,8,,,10,16,18,,9,23,25,
02-10-2011,9,,,,,20,,,32,,14,,,21,,15,,,24,16,19,23,,33,,20,14,,15,,,15,24,21,,17,27,31,
02-10-2011,10,,,,,23,,,37,,26,,,34,,28,,,29,19,21,28,,30,,25,25,,20,,,27,29,24,,24,30,32,
02-10-2011,11,,,,,30,,,43,,28,,,30,,27,,,32,26,31,33,,37,,36,26,,24,,,28,29,30,,30,35,37,
02-10-2011,12,,,,,30,,,45,,32,,,34,,31,,,31,33,33,34,,39,,37,30,,30,,,29,34,31,,38,33,39,
02-10-2011,13,,,,,32,,,47,,31,,,38,,31,,,31,27,35,33,,39,,38,30,,29,,,30,31,32,,37,36,38,
02-10-2011,14,,,,,31,,,48,,32,,,36,,32,,,31,27,39,35,,46,,40,32,,32,,,33,41,30,,39,42,42,
02-10-2011,15,,,,,41,,,48,,37,,,42,,35,,,39,32,38,36,,47,,36,36,,38,,,38,45,33,,33,43,42,
02-10-2011,16,,,,,37,,,46,,40,,,40,,39,,,39,28,29,40,,43,,36,38,,41,,,34,38,35,,32,38,42,
02-10-2011,17,,,,,32,,,44,,32,,,33,,33,,,37,24,33,33,,41,,37,31,,34,,,32,37,34,,34,39,40,
02-10-2011,18,,,,,29,,,42,,27,,,33,,32,,,35,23,30,29,,36,,31,26,,30,,,26,35,28,,28,36,38,
02-10-2011,19,,,,,23,,,38,,26,,,31,,23,,,32,21,24,22,,31,,28,22,,21,,,21,27,23,,22,29,32,
02-10-2011,20,,,,,20,,,36,,27,,,26,,21,,,30,20,21,22,,31,,29,23,,24,,,18,22,23,,26,28,25,
02-10-2011,21,,,,,20,,,42,,28,,,24,,21,,,31,,23,22,,31,,28,23,,21,,,17,24,25,,27,33,26,
02-10-2011,22,,,,,30,,,43,,29,,,33,,24,,,38,29,33,22,,40,,33,26,,24,,,25,35,26,,31,39,33,
02-10-2011,23,,,,,37,,,46,,35,,,41,,35,,,46,35,36,34,,40,,40,31,,30,,,33,42,28,,34,42,47,
02-10-2011,24,,,,,41,,,44,,39,,,47,,38,,,48,37,39,38,,46,,43,34,,32,,,,41,36,,33,38,51,
03-10-2011,1,,,,,30,,,41,,41,,,41,,34,,,47,34,44,43,,46,,42,42,,31,,,,40,38,,33,41,49,
03-10-2011,2,,,,,34,,,36,,38,,,39,,36,,,48,42,41,40,,44,,39,37,,32,,,,41,43,,38,38,47,
03-10-2011,3,,,,,38,,,33,,36,,,43,,39,,,45,41,40,36,,43,,42,38,,31,,,,41,39,,40,36,44,
03-10-2011,4,,,,,32,,,29,,37,,,45,,36,,,42,36,34,31,,38,,41,35,,33,,,,42,32,,36,32,32,
03-10-2011,5,,,,,24,,,28,,38,,,39,,32,,,23,26,22,29,,22,,35,31,,28,,,24,34,22,,30,25,22,
03-10-2011,6,,,,,19,,,15,,21,,,21,,31,,,11,25,11,23,,7,,17,20,,17,,,21,8,12,,8,7,6,
