Fecha,Hora,ACO,AJU,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-03-2011,1,33,,,,,,,21,,25,,,33,,13,,,,,,30,,29,,,25,,22,,,15,,33,,14,,23,
01-03-2011,2,29,,,,,,,22,,32,,,33,,17,,,,,,31,,31,,,29,,27,,,21,,37,,15,,25,
01-03-2011,3,33,,,,,,,13,,35,,,29,,18,,,,,,30,,30,,,29,,28,,,26,,27,,16,,20,
01-03-2011,4,31,,,,,,,20,,31,,,26,,14,,,,,,26,,27,,,27,,28,,,20,,22,,16,,20,
01-03-2011,5,25,,,,,,,10,,29,,,26,,14,,,,,,22,,28,,,27,,26,,,16,,18,,8,,9,
01-03-2011,6,18,,,,,,,1,,22,,,11,,12,,,,,,23,,16,,,24,,20,,,1,,15,,8,,3,
01-03-2011,7,8,,,,,,,0,,4,,,2,,0,,,,,,2,,3,,,8,,8,,,1,,13,,0,,2,
01-03-2011,8,7,,,,,,,2,,3,,,3,,1,,,,,,4,,5,,,2,,4,,,2,,13,,2,,2,
01-03-2011,9,20,,,,,,,11,,9,,,16,,5,,,,,,19,,12,,,7,,15,,,7,,19,,8,,10,
01-03-2011,10,38,,,,,,,36,,19,,,29,,16,,,,,,30,,26,,,18,,22,,,12,,27,,21,,19,
01-03-2011,11,,,,,,,,45,,33,,,43,,32,,,,,,37,,33,,,33,,37,,,24,,37,,31,,26,
01-03-2011,12,,,,,,,,60,,51,,,52,,50,,,,,,48,,45,,,49,,61,,,41,,53,,45,,32,
01-03-2011,13,,,,,,,,70,,67,,,66,,65,,,,,,56,,54,,,68,,79,,,53,,67,,67,,37,
01-03-2011,14,65,,,,,,,69,,88,,,68,,71,,,,,,74,,68,,,82,,82,,,55,,80,,71,,51,
01-03-2011,15,55,,,,,,,75,,95,,,70,,96,,,,,,83,,65,,,89,,77,,,60,,85,,79,,45,
01-03-2011,16,54,,,,,,,66,,94,,,74,,88,,,,70,,85,,61,,,101,,81,,,61,,96,,88,,44,
01-03-2011,17,54,,,,,,,60,,83,,,70,,73,,,,60,,83,,61,,,84,,85,,,58,,99,,69,,41,
01-03-2011,18,52,,,,,,,56,,63,,,65,,58,,,,45,,68,,57,,,65,,66,,,54,,80,,59,,38,
01-03-2011,19,44,,,,,,,44,,45,,,46,,40,,,,28,,42,,37,,,46,,48,,,31,,55,,42,,21,
01-03-2011,20,39,,,,,,,35,,28,,,24,,18,,,,18,,27,,21,,,24,,32,,,18,,35,,22,,12,
01-03-2011,21,29,,,,,,,28,,9,,,14,,5,,,,7,,10,,16,,,7,,30,,,,,21,,17,,7,
01-03-2011,22,31,,,,,,,27,,4,,,17,,3,,,,9,,1,,12,,,0,,18,,,,,16,,7,,8,
01-03-2011,23,,,,,,,,26,,4,,,24,,2,,,,4,,0,,10,,,1,,6,,,,,10,,1,,,
01-03-2011,24,,,,,,,,4,,4,,,23,,,,,,2,,7,,5,,,1,,2,,,,,19,,1,,2,
02-03-2011,1,,,,,,,,1,,2,,,15,,1,,,,2,,21,,8,,,0,,5,,,,,28,,1,,2,
02-03-2011,2,,,,,,,,1,,2,,,16,,0,,,,2,,29,,5,,,0,,1,,,,,27,,2,,1,
02-03-2011,3,10,,,,,,,3,,2,,,17,,,,,,3,,24,,2,,,0,,1,,,,,27,,10,,1,
02-03-2011,4,8,,,,,,,1,,2,,,14,,1,,,,2,,24,,4,,,0,,3,,,2,,22,,4,,,
02-03-2011,5,4,,,,,,,1,,2,,,7,,,,,,2,,23,,3,,,0,,5,,,4,,29,,1,,,
02-03-2011,6,2,,,,,,,1,,2,,,3,,0,,,,3,,18,,2,,,0,,,,,2,,24,,1,,2,
02-03-2011,7,1,,,,,,,1,,2,,,2,,0,,,,4,,2,,3,,,0,,,,,1,,17,,1,,2,
02-03-2011,8,3,,,,,,,3,,3,,,3,,0,,,,5,,3,,3,,,0,,,,,2,,23,,1,,2,
02-03-2011,9,10,,,,,,,5,,6,,,5,,4,,,,6,,6,,5,,,3,,,,,3,,20,,5,,3,
02-03-2011,10,24,,,,,,,23,,18,,,14,,12,,,,11,,16,,13,,,14,,25,,,9,,24,,14,,9,
02-03-2011,11,23,,,,,,,42,,38,,,33,,33,,,,31,,35,,33,,,35,,44,,,23,,43,,34,,25,
02-03-2011,12,42,,,,,,,65,,56,,,53,,56,,,,52,,49,,59,,,55,,58,,,44,,51,,56,,42,
02-03-2011,13,57,,,,,,,76,,66,,,54,,65,,,,63,,59,,52,,,61,,69,,,48,,57,,64,,34,
02-03-2011,14,60,,,,,,,69,,81,,,57,,81,,,,85,,70,,57,,,73,,,,,56,,69,,82,,42,
02-03-2011,15,67,,,,,,,71,,112,,,74,,87,,,,79,,92,,62,,,104,,,,,63,,90,,77,,48,
02-03-2011,16,68,,,,,,,74,,113,,,82,,88,,,,75,,109,,66,,,115,,93,,,62,,115,,80,,38,
02-03-2011,17,70,,,,,,,75,,98,,,74,,76,,,,58,,103,,63,,,106,,90,,,61,,110,,78,,41,
02-03-2011,18,54,,,,,,,67,,65,,,63,,63,,,,51,,80,,54,,,81,,75,,,45,,91,,66,,30,
