Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-10-2014,1,0.00,,,0.20,,0.40,0.30,,,,,0.30,,0.40,,,0.50,,,,0.60,0.40,0.10,,,0.30,0.4,0.2,,,,,0.40,0.10,,0.40,0.30,,0.20,0.60,
01-10-2014,2,0.00,,,0.10,,0.30,0.20,,,,,0.30,,0.20,,,0.40,,,,0.50,0.20,0.00,,,0.30,0.2,0.2,,,,,0.30,0.10,,0.40,0.30,,0.20,0.60,
01-10-2014,3,0.00,,,0.10,,0.30,0.30,,,,,0.30,,0.40,,,0.50,,,,0.40,0.20,0.10,,,0.30,0.2,0.3,,,,,0.30,0.10,,0.40,0.40,,0.20,0.60,
01-10-2014,4,0.10,,,0.20,,0.50,0.30,,,,,0.40,,0.30,,,0.60,,,,0.50,0.20,0.20,,,0.30,0.3,0.3,,,,,0.40,0.10,,0.30,0.40,,0.20,0.70,
01-10-2014,5,0.30,,,0.20,,0.60,0.40,,,,,0.40,,0.60,,,0.70,,,,0.70,0.50,0.40,,,0.40,0.2,0.5,,,,,0.50,0.40,,0.40,0.50,,0.30,1.30,
01-10-2014,6,0.30,,,0.40,,1.00,0.60,,,,,0.60,,1.70,,,0.90,,,,1.20,1.60,0.40,,,0.50,0.6,1.0,,,,,1.00,0.90,,0.80,1.10,,0.60,1.90,
01-10-2014,7,0.60,,,1.40,,2.40,1.50,,,,,0.90,,3.00,,,1.60,,,,1.40,2.80,1.20,,,1.00,1.6,2.5,,,,,2.20,1.30,,1.90,2.10,,0.90,2.20,
01-10-2014,8,0.60,,,2.10,,2.60,1.60,,,,,0.60,,2.90,,,2.10,,,,1.80,3.50,1.40,,,0.70,1.0,2.7,,,,,2.80,1.30,,2.20,2.30,,1.50,2.10,
01-10-2014,9,0.40,,,1.40,,1.40,1.80,,,,,0.70,,1.90,,,1.40,,,,1.10,1.20,0.90,,,0.70,0.6,2.0,,,,,1.80,0.50,,0.90,1.30,,0.90,0.90,
01-10-2014,10,0.20,,,1.00,,1.40,1.80,,,,,0.90,,1.40,,,1.30,,,,1.40,0.90,1.10,,,0.90,0.7,1.1,,,,,1.40,0.50,,0.70,0.90,,0.60,0.90,
01-10-2014,11,0.10,,,0.90,,1.30,0.70,,,,,0.90,,1.20,,,1.10,,,,1.10,0.60,0.60,,,0.90,0.8,0.5,,,,,1.20,0.40,,0.40,0.70,,0.50,0.80,
01-10-2014,12,0.10,,,0.90,,1.20,0.50,,,,,0.70,,1.20,,,0.70,,,,0.80,0.40,0.30,,,0.60,0.5,0.3,,,,,1.00,0.40,,0.40,0.40,,0.40,0.90,
01-10-2014,13,0.10,,,0.70,,0.50,0.30,,,,,0.40,,0.90,,,0.60,,,,0.60,0.30,0.10,,,0.40,0.3,0.3,,,,,0.70,0.40,,0.30,0.30,,0.60,0.90,
01-10-2014,14,0.10,,,0.40,,0.40,0.30,,,,,0.20,,0.70,,,0.50,,,,0.50,0.20,0.10,,,0.30,0.2,0.2,,,,,0.40,0.30,,0.30,0.30,,0.40,0.60,
01-10-2014,15,0.10,,,0.30,,0.40,0.30,,,,,0.20,,0.60,,,0.50,,,,0.60,0.20,0.00,,,0.30,0.2,0.2,,,,,0.40,0.30,,0.30,0.30,,0.40,0.70,
01-10-2014,16,0.10,,,0.30,,0.40,0.20,,,,,0.20,,0.50,,,0.60,,,,0.50,0.20,0.00,,,0.30,0.2,0.1,,,,,0.40,0.20,,0.30,0.30,,0.30,0.60,
01-10-2014,17,0.00,,,0.30,,0.40,0.20,,,,,0.20,,0.50,,,0.60,,,,0.50,0.20,0.00,,,0.20,0.2,0.2,,,,,0.40,0.10,,0.30,0.30,,0.20,0.70,
01-10-2014,18,0.00,,,0.40,,0.50,0.30,,,,,0.20,,0.70,,,0.60,,,,0.70,0.30,0.00,,,0.30,0.3,0.2,,,,,0.40,0.20,,0.30,0.40,,0.40,0.70,
01-10-2014,19,0.10,,,0.50,,0.50,0.30,,,,,0.40,,0.90,,,0.70,,,,0.80,0.40,,,,0.40,0.4,0.3,,,,,0.50,0.20,,0.40,0.40,,0.40,0.70,
01-10-2014,20,0.10,,,0.50,,0.60,0.50,,,,,0.50,,1.10,,,0.70,,,,0.70,0.60,0.10,,,0.60,0.4,0.4,,,,,0.60,0.20,,0.40,0.50,,0.40,0.80,
01-10-2014,21,0.10,,,0.40,,0.60,0.60,,,,,0.50,,1.40,,,0.80,,,,0.70,0.60,0.10,,,0.60,0.5,0.3,,,,,0.60,0.40,,0.40,0.50,,0.40,1.10,
01-10-2014,22,0.00,,,0.30,,0.60,0.40,,,,,0.40,,1.60,,,0.90,,,,0.70,0.40,0.10,,,0.50,0.6,0.3,,,,,0.70,0.40,,0.50,0.50,,0.40,1.10,
01-10-2014,23,0.00,,,0.30,,0.80,0.40,,,,,0.30,,0.40,,,0.70,,,,0.70,0.40,0.30,,,0.40,0.5,0.2,,,,,0.90,0.30,,0.50,0.40,,0.30,0.90,
