Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-06-2014,1,0.30,,,0.80,,,,,,,,0.50,,0.80,1.30,,1.20,,,,1.30,,,,,,0.7,1.9,,,,,0.80,0.70,,1.20,1.40,,,0.10,
01-06-2014,2,0.20,,,0.40,,,,,,,,0.40,,0.70,1.10,,1.50,,,,1.10,,,,,,0.5,1.6,,,,,0.70,0.60,,1.60,1.20,,,0.10,
01-06-2014,3,0.20,,,0.40,,,,,,,,0.40,,0.50,0.90,,0.70,,,,0.80,,,,,,0.3,1.2,,,,,0.60,0.50,,1.40,0.50,,,0.10,
01-06-2014,4,0.20,,,0.30,,,,,,,,0.40,,0.30,0.60,,1.00,,,,0.90,,,,,,0.3,1.2,,,,,0.30,0.60,,1.00,0.50,,,0.30,
01-06-2014,5,0.20,,,0.30,,,,,,,,0.60,,0.40,0.50,,1.00,,,,1.00,,,,,,0.5,1.2,,,,,0.40,0.60,,1.20,0.80,,,0.60,
01-06-2014,6,0.30,,,0.40,,,,,,,,0.50,,0.90,0.60,,1.00,,,,1.30,,,,,0.60,0.8,2.0,,,,,0.80,0.60,,1.80,1.60,,,1.10,
01-06-2014,7,0.50,,,0.60,,,,,,,,0.60,,0.90,1.00,,2.00,,,,1.50,,,,,0.60,1.3,1.8,,,,,1.30,1.10,,2.10,2.60,,,2.30,
01-06-2014,8,0.40,,,0.60,,1.00,,,,,,0.60,,0.80,1.00,,0.90,,,,1.60,,,,,0.50,1.0,1.6,,,,,1.00,0.80,,1.90,1.20,,,1.50,
01-06-2014,9,0.20,,,0.40,,0.30,,,,,,0.40,,0.40,0.70,,0.70,,,,1.20,,,,,0.40,0.4,0.7,,,,,0.70,0.70,,0.90,0.50,,,0.30,
01-06-2014,10,0.20,,,0.40,,0.20,,,,,,0.40,,0.40,0.50,,0.60,,,,0.80,,,,,0.40,0.2,0.6,,,,,0.30,0.50,,0.60,0.30,,,0.10,
01-06-2014,11,0.20,,,0.40,,0.20,,,,,,0.50,,0.40,0.40,,0.60,,,,0.50,,,,,0.40,0.2,0.6,,,,,0.50,0.40,,0.40,0.20,,,0.20,
01-06-2014,12,0.20,,,0.40,,0.20,,,,,,0.50,,0.40,0.40,,0.50,,,,0.50,,,,,0.40,0.2,0.5,,,,,0.80,0.40,,0.40,0.20,,,0.20,
01-06-2014,13,0.20,,,0.30,,0.10,,,,,,0.40,,0.40,0.40,,0.50,,,,0.60,,,,,0.40,0.2,0.5,,,,,0.60,0.40,,0.40,0.20,,,0.20,
01-06-2014,14,0.10,,,0.30,,0.20,,,,,,0.40,,0.40,0.40,,0.60,,,,0.50,,,,,0.40,0.2,0.6,,,,,0.60,0.40,,0.50,0.20,,,0.20,
01-06-2014,15,0.10,,,0.40,,0.20,,,,,,0.50,,0.50,0.50,,0.50,,,,0.60,,,,,0.40,0.2,0.5,,,,,0.50,0.40,,0.40,0.20,,,0.20,
01-06-2014,16,0.10,,,0.40,,0.20,,,,,,0.40,,0.50,0.40,,0.50,,,,0.40,,,,,0.40,0.2,0.5,,,,,0.30,0.30,,0.40,0.20,,,0.20,
01-06-2014,17,0.10,,,0.40,,0.20,,,,,,0.40,,0.40,0.40,,0.60,,,,0.40,,,,,0.40,0.2,0.5,,,,,0.40,0.40,,0.40,0.20,,,0.20,
01-06-2014,18,0.10,,,0.40,,0.20,,,,,,0.40,,0.40,0.40,,0.70,,,,0.50,,,,,0.40,0.2,0.5,,,,,0.40,0.30,,0.40,0.20,,,0.30,
01-06-2014,19,0.20,,,0.40,,0.20,,,,,,0.40,,0.50,0.50,,0.70,,,,0.50,,,,,0.40,0.2,0.5,,,,,0.30,0.50,,0.40,0.20,,,0.30,
01-06-2014,20,0.20,,,0.50,,0.30,,,,,,0.50,,0.60,0.50,,0.70,,,,0.50,,,,,0.50,0.2,0.5,,,,,0.40,0.50,,0.50,0.30,,,0.40,
01-06-2014,21,0.20,,,0.50,,0.30,,,,,,0.60,,0.70,0.60,,0.80,,,,0.70,,,,,0.50,0.3,0.6,,,,,0.60,0.70,,0.60,0.40,,,0.60,
01-06-2014,22,0.30,,,0.60,,0.50,,,,,,0.60,,0.70,0.60,,0.80,,,,0.60,,,,,0.60,0.4,0.9,,,,,0.50,0.70,,0.60,0.40,,,0.50,
01-06-2014,23,0.20,,,0.60,,0.50,,,,,,0.60,,0.50,0.60,,0.70,,,,0.60,,,,,0.70,0.3,0.8,,,,,0.50,0.50,,0.60,0.50,,,0.40,
01-06-2014,24,0.20,,,0.50,,0.30,,,,,,0.50,,0.60,0.70,,,,,,0.70,,,,,0.60,0.4,0.7,,,,,,0.50,,0.60,0.40,,,0.20,
02-06-2014,1,0.20,,,0.40,,0.20,,,,,,0.40,,0.50,0.60,,,,,,0.50,0.20,,,,0.50,0.3,0.7,,,,,,0.40,,0.60,0.40,,,0.20,
02-06-2014,2,0.20,,,0.30,,0.20,,,,,,0.40,,0.40,0.50,,,,,,0.50,0.20,,,,0.50,0.3,0.7,,,,,,0.50,,0.70,0.40,,,0.50,
02-06-2014,3,0.20,,,0.40,,0.40,,,,,,0.40,,0.40,0.60,,,,,,0.50,0.20,,,,0.50,0.3,0.7,,,,,,0.40,,0.70,0.60,,,0.10,
02-06-2014,4,0.20,,,0.30,,0.30,,,,,,0.40,,0.40,0.60,,,,,,0.50,0.20,,,,0.50,0.2,0.6,,,,,,0.50,,0.70,0.50,,,0.20,
