Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-12-2014,1,0.30,,,,,0.90,1.20,,,,,0.60,,1.10,0.80,,0.80,,,,1.10,1.20,0.40,,1.20,,1.0,1.8,,1.00,,,0.60,0.70,,1.60,2.80,,0.80,2.70,
01-12-2014,2,0.40,,,,,0.80,0.80,,,,,0.50,,0.90,0.70,,0.70,,,,0.70,1.20,0.20,,0.80,,0.7,2.0,,0.80,,,0.70,0.50,,1.60,2.50,,0.70,1.70,
01-12-2014,3,0.40,,,,,0.80,0.50,,,,,0.50,,0.50,0.50,,1.10,,,,0.60,0.80,0.30,,0.40,,1.1,1.5,,0.90,,,0.70,0.60,,1.30,2.00,,0.50,1.70,
01-12-2014,4,0.40,,,,,0.60,0.50,,,,,0.30,,0.50,0.80,,1.90,,,,0.70,0.70,0.10,,0.40,,0.9,1.1,,1.00,,,0.40,0.80,,1.10,1.60,,0.40,1.80,
01-12-2014,5,0.40,,,,,0.60,0.40,,,,,0.40,,0.50,1.50,,1.70,,,,1.20,0.70,0.20,,0.70,,0.9,1.1,,0.80,,,0.40,0.80,,1.00,1.20,,0.50,1.80,
01-12-2014,6,0.40,,,,,0.80,0.40,,,,,0.40,,0.80,1.50,,1.90,,,,1.80,0.90,0.20,,1.10,,2.0,1.1,,1.60,,,0.60,0.80,,0.90,1.30,,0.80,1.70,
01-12-2014,7,0.70,,,,,1.90,0.50,,,,,0.80,,1.70,1.90,,3.80,,,,2.40,1.60,0.50,,1.90,,2.2,1.7,,1.20,,,1.40,2.00,,1.40,2.20,,1.20,2.40,
01-12-2014,8,0.90,,,,,2.70,1.70,,,,,2.10,,3.40,2.70,,4.10,,,,2.90,3.20,1.30,,2.60,,2.9,2.6,,1.90,,,2.60,3.40,,1.40,3.50,,2.20,3.80,
01-12-2014,9,0.80,,,,,3.30,2.80,,,,,1.00,,2.80,2.90,,2.50,,,,2.50,2.90,1.20,,2.30,,2.2,2.1,,2.40,,,2.80,3.00,,1.30,2.30,,2.10,3.90,
01-12-2014,10,0.50,,,,,2.70,2.30,,,,,1.00,,2.20,2.40,,2.70,,,,2.60,2.30,1.00,,1.60,,2.0,1.4,,1.60,,,2.40,2.60,,0.80,1.80,,1.50,3.20,
01-12-2014,11,0.40,,,,,2.00,1.30,,,,,0.90,,2.00,2.10,,2.50,,,,2.30,2.30,,,1.50,,1.4,1.2,,0.60,,,1.70,1.60,,0.80,1.60,,0.80,2.70,
01-12-2014,12,0.30,,,,,1.60,1.10,,,,,0.70,,1.30,2.00,,2.00,,,,1.90,1.60,,,1.20,,1.0,1.2,,0.30,,,1.50,1.30,,0.80,1.40,,0.70,1.90,
01-12-2014,13,0.20,,,,,1.10,0.80,,,,,0.60,,0.90,1.10,,1.20,,,,1.00,0.80,0.40,,0.80,,0.6,0.9,,0.30,,,1.30,0.70,,0.80,0.80,,0.40,1.00,
01-12-2014,14,0.20,,,,,0.80,0.70,,,,,0.60,,1.00,0.50,,0.60,,,,0.60,0.60,0.60,,0.50,,0.3,0.7,,0.30,,,1.00,0.20,,0.30,0.40,,0.30,0.50,
01-12-2014,15,0.10,,,,,0.60,0.50,,,,,0.60,,0.80,0.40,,0.50,,,,0.70,0.60,0.50,,0.40,,0.2,0.7,,0.20,,,0.70,0.30,,0.30,0.40,,0.20,0.60,
01-12-2014,16,0.10,,,,,0.60,0.50,,,,,0.80,,0.50,0.50,,0.60,,,,0.80,0.60,0.50,,0.40,,0.2,0.6,,0.30,,,0.70,0.30,,0.40,0.40,,0.20,0.60,
01-12-2014,17,0.10,,,,,0.60,0.50,,,,,0.50,,0.60,0.40,,0.60,,,,0.90,0.70,0.40,,0.40,,0.3,0.8,,0.20,,,0.80,0.30,,0.40,0.50,,0.20,0.60,
01-12-2014,18,0.20,,,,,0.70,0.50,,,,,0.60,,0.60,0.50,,0.90,,,,0.70,0.80,0.50,,0.50,,0.3,0.9,,0.40,,,0.70,,,0.50,0.50,,0.30,0.80,
01-12-2014,19,0.20,,,,,0.80,0.50,,,,,0.60,,0.80,0.50,,0.90,,,,0.90,0.80,0.50,,0.70,,0.4,0.8,,0.40,,,0.70,0.30,,0.40,0.50,,0.40,0.80,
01-12-2014,20,0.20,,,,,0.90,0.70,,,,,0.60,,0.70,0.50,,0.80,,,,1.00,0.90,0.60,,0.70,,0.5,0.7,,0.40,,,1.00,0.40,,0.60,0.70,,0.40,0.60,
01-12-2014,21,0.20,,,,,1.00,0.70,,,,,0.60,,0.60,0.70,,0.80,,,,0.90,0.80,0.50,,0.70,,0.5,1.0,,0.40,,,0.70,0.40,,0.60,0.90,,0.40,0.70,
01-12-2014,22,0.20,,,,,0.60,0.50,,,,,0.50,,0.40,0.60,,0.70,,,,0.80,0.80,0.40,,0.60,,0.5,0.8,,0.60,,,0.60,0.40,,0.60,0.80,,0.30,0.50,
01-12-2014,23,0.10,,,,,0.60,0.40,,,,,0.40,,0.40,0.50,,0.70,,,,0.70,0.60,0.20,,0.50,,0.5,0.6,,0.40,,,0.50,0.30,,0.40,0.70,,0.30,0.50,
01-12-2014,24,0.10,,,,,0.50,0.30,,,,,0.40,,0.40,0.50,,0.50,,,,0.50,0.40,0.20,,0.30,,0.2,0.5,,0.30,,,0.40,0.30,,0.40,0.60,,0.20,0.40,
02-12-2014,1,0.10,,,,,0.50,0.30,,,,,0.30,,0.40,0.40,,0.40,,,,0.40,0.30,0.10,,0.20,,0.1,0.4,,0.20,,,0.40,0.20,,0.30,0.50,,0.20,0.40,
02-12-2014,2,0.10,,,,,0.50,0.30,,,,,0.30,,0.30,0.40,,0.40,,,,0.40,0.20,0.10,,0.20,,0.1,0.3,,0.10,,,0.40,0.30,,0.30,0.30,,0.30,0.30,
02-12-2014,3,0.10,,,,,0.50,0.20,,,,,0.30,,0.30,0.40,,0.40,,,,0.40,0.20,0.10,,0.20,,0.1,0.3,,0.10,,,0.30,0.20,,0.30,0.40,,0.30,0.40,
02-12-2014,4,0.10,,,,,0.60,0.20,,,,,0.20,,0.30,0.30,,0.40,,,,0.50,0.30,0.10,,0.30,,0.1,0.3,,0.10,,,0.50,0.20,,0.20,0.40,,0.20,0.40,
02-12-2014,5,0.10,,,,,0.60,0.20,,,,,0.20,,0.50,0.40,,0.40,,,,0.50,0.30,0.10,,0.20,,0.1,0.2,,0.20,,,0.30,0.30,,0.30,0.30,,0.20,0.40,
02-12-2014,6,0.10,,,,,0.40,0.20,,,,,0.30,,0.40,0.40,,0.50,,,,0.80,0.40,0.10,,0.40,,0.2,0.4,,0.30,,,0.40,0.40,,0.30,0.50,,,0.60,
02-12-2014,7,0.40,,,,,0.60,0.30,,,,,0.30,,0.90,0.50,,0.60,,,,0.90,0.70,0.20,,0.90,,0.5,0.6,,0.40,,,0.70,0.70,,0.50,0.90,,,1.00,
02-12-2014,8,1.20,,,,,1.30,0.40,,,,,0.50,,1.50,0.80,,1.50,,,,1.20,1.20,0.20,,1.70,,0.7,1.2,,0.60,,,1.20,1.00,,1.00,1.20,,,1.90,
02-12-2014,9,1.20,,,,,1.90,1.40,,,,,0.60,,0.60,1.30,,1.30,,,,1.30,0.80,0.80,,1.30,,0.9,1.5,,0.50,,,1.20,1.10,,0.80,0.80,,,1.40,
02-12-2014,10,0.20,,,,,1.00,1.00,,,,,0.60,,0.60,1.00,,0.90,,,,1.10,0.40,1.10,,0.70,,0.6,1.0,,0.40,,,0.80,0.50,,0.60,0.50,,0.20,0.70,
02-12-2014,11,0.10,,,,,1.00,0.90,,,,,0.90,,0.80,1.00,,1.00,,,,1.10,0.40,0.80,,0.50,,0.4,0.9,,0.40,,,0.90,0.30,,0.60,0.60,,0.10,1.00,
02-12-2014,12,0.10,,,,,0.90,1.00,,,,,0.80,,0.60,1.00,,1.20,,,,1.20,0.50,0.90,,0.60,,0.5,1.0,,0.40,,,0.80,0.40,,0.70,0.80,,0.10,1.00,
