Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-08-2012,1,1,,,1,,0,,,2,7,,1,0,3,,4,,2,0,,4,4,,,3,0,1,2,,1,,,1,1,1,0,2,,2,2,
01-08-2012,2,1,,,1,,1,,,1,4,,1,0,3,,3,,2,0,,3,4,,,4,0,1,2,,1,,,1,1,1,1,2,,2,2,
01-08-2012,3,1,,,2,,1,,,1,1,,1,0,3,,3,,2,0,,3,4,,,3,0,1,2,,1,,,2,5,1,0,2,,2,2,
01-08-2012,4,1,,,1,,1,,,1,0,,1,1,3,,3,,2,0,,3,4,,,4,0,2,3,,1,,,3,6,1,0,1,,4,1,
01-08-2012,5,1,,,1,,0,,,2,5,,1,1,3,,3,,4,1,,3,4,,,4,0,1,3,,1,,,1,4,1,0,1,,5,3,
01-08-2012,6,1,,,2,,1,,,2,2,,1,2,4,1,4,,5,1,,4,5,1,,6,0,2,3,,1,,,2,5,1,0,1,,4,6,
01-08-2012,7,2,,,3,,3,,,2,1,,1,1,5,1,6,,6,1,,5,6,1,,5,1,4,4,,1,,,3,5,1,1,3,,4,19,
01-08-2012,8,3,,,3,,4,,,2,2,,1,2,6,2,6,,5,4,,6,8,2,,5,1,,4,,1,,,4,7,3,1,4,,6,15,
01-08-2012,9,3,,,4,,3,,,3,5,,1,5,7,2,5,,5,6,,5,7,2,,7,1,6,4,,2,,,5,8,3,1,3,,6,12,
01-08-2012,10,3,,,6,,2,,,2,2,,2,9,6,2,5,,6,5,,5,8,2,,,1,5,4,,2,,,7,11,3,1,3,,5,8,
01-08-2012,11,3,,,5,,2,,,,10,,,7,6,3,5,,6,4,,5,8,,,,1,4,4,,5,,,,7,3,2,3,,4,5,
01-08-2012,12,2,,,6,,1,,,,7,,3,6,7,,5,,6,3,,5,7,2,,,2,4,4,,4,,,4,6,3,2,4,,4,4,
01-08-2012,13,2,,,5,,1,,,,4,,3,7,7,,5,,5,3,,5,6,3,,,3,3,5,,3,,,4,6,3,2,3,,5,4,
01-08-2012,14,1,,,5,,1,,,2,3,,2,5,5,,4,,5,2,,4,5,3,,,3,3,4,,2,,,3,7,4,2,2,,4,3,
01-08-2012,15,2,,,6,,1,,,2,2,,2,14,6,,4,,4,2,,4,6,3,,5,2,2,4,,1,,,3,6,3,1,2,,3,3,
01-08-2012,16,1,,,21,,0,,,1,2,,2,61,8,2,4,,4,2,,4,5,3,,4,2,2,4,,1,,,3,10,3,1,2,,3,3,
