Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-03-2012,1,4,,,8,,,,,3,2,,4,1,5,5,5,,2,1,,7,3,5,,,4,7,5,,3,,,,10,4,4,9,,3,,
01-03-2012,2,3,,,7,,,,,3,3,,3,1,4,4,5,,3,1,,8,3,4,,,3,6,4,,3,,,,7,4,3,6,,4,,
01-03-2012,3,2,,,6,,,,,3,3,,2,2,3,4,3,,3,1,,8,3,4,,,3,5,4,,3,,,,5,3,2,4,,6,,
01-03-2012,4,2,,,4,,,,,3,8,,3,2,3,3,3,,3,1,,8,5,4,,,3,5,3,,2,,,,6,3,2,4,,4,,
01-03-2012,5,2,,,4,,,,,3,7,,3,1,3,2,3,,3,1,,7,4,4,,,3,6,3,,2,,,,3,3,2,5,,3,,
01-03-2012,6,2,,,4,,,,,3,6,,3,1,3,2,3,,5,3,,6,5,4,,,3,8,3,,2,,,,4,3,2,5,,3,15,
01-03-2012,7,3,,,5,,,,,3,5,,4,1,5,3,3,,9,4,,7,8,4,,,3,8,3,,3,,,,4,3,2,6,,7,10,
01-03-2012,8,3,,,6,,,,,4,5,,4,1,8,4,5,,9,6,,9,7,6,,,4,9,6,,4,,,,7,3,3,8,,14,18,
01-03-2012,9,4,,,6,,,,,,9,,4,5,6,4,5,,14,5,,9,8,7,,,3,11,5,,4,,,,8,5,3,10,,12,18,
01-03-2012,10,5,,,5,,,,,,9,,3,6,8,4,6,,12,8,,10,8,6,,,3,8,4,,4,,,,6,6,3,8,,15,13,
01-03-2012,11,8,,,6,,,,,,5,,3,7,9,4,4,,10,3,,8,8,5,,,3,8,4,,4,,,,6,5,3,6,,9,7,
01-03-2012,12,6,,,6,,,,,5,3,,3,7,6,4,3,,7,2,,6,5,5,,,3,7,4,,3,,,9,6,5,3,6,,6,6,
01-03-2012,13,4,,,5,,,,,5,3,,3,4,6,3,4,,5,2,,6,5,5,,,3,6,4,,3,,,8,3,5,4,6,,3,5,
01-03-2012,14,4,,,5,,,,,5,4,,3,13,5,4,4,,5,1,,6,5,6,,,4,6,5,,,,,7,4,6,4,6,,4,4,
01-03-2012,15,4,,,8,,,,,5,4,,3,62,6,3,4,,5,1,,5,5,6,,,4,6,5,,3,,,7,13,6,4,6,,8,4,
