Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-05-2012,1,2,,,12,,,,,,0,,6,,4,1,2,,0,4,,,,4,,2,1,5,3,,1,,,,1,3,1,5,,0,3,
01-05-2012,2,1,,,7,,,,,,1,,6,,4,2,2,,0,4,,,,4,,2,1,5,3,,2,,,,1,3,1,5,,0,4,
01-05-2012,3,2,,,7,,,,,,1,,6,,3,2,1,,1,5,,,,4,,2,1,6,3,,2,,,,1,3,1,5,,0,5,
01-05-2012,4,2,,,7,,,,,,2,,6,,3,1,2,,0,5,,,,4,,2,1,6,3,,2,,,,1,3,1,5,,0,5,
01-05-2012,5,1,,,7,,,,,,1,,5,,3,2,4,,1,6,,,,4,,2,1,5,3,,2,,,,1,3,2,5,,0,10,
01-05-2012,6,1,,,8,,,,,,1,,6,,4,2,3,,1,5,,5,,4,,2,1,6,3,,1,,,,1,2,2,5,,0,3,
01-05-2012,7,2,,,9,,,,,,1,,6,,4,2,3,,2,7,,6,,3,,3,1,6,3,,2,,,,1,2,2,5,,1,5,
01-05-2012,8,2,,,9,,,,,,0,,6,,5,4,6,,3,8,,7,,4,,4,,10,3,,2,,,,2,3,2,6,,5,5,
01-05-2012,9,4,,,7,,,,,,0,,6,,5,3,7,,4,6,,7,,5,,5,2,7,4,,3,,,,1,4,2,7,,2,9,
01-05-2012,10,6,,,7,,,,,,1,,7,,6,4,5,,4,6,,6,,6,,5,2,7,5,,3,,,,4,4,4,8,,3,6,
01-05-2012,11,4,,,7,,,,,1,1,,7,,5,4,4,,3,6,,5,,6,,5,2,7,5,,4,,,,3,5,4,7,,3,6,
01-05-2012,12,4,,,8,,,,,3,3,,7,,5,2,,,,5,,4,,6,,5,2,7,4,,4,,,,2,4,3,7,,2,5,
01-05-2012,13,3,,,8,,,,,3,2,,7,,5,2,3,,3,5,,4,,5,,3,2,6,4,,3,,,,2,4,3,6,,1,3,
01-05-2012,14,2,,,6,,,,,3,2,,6,,5,3,3,,3,4,,4,,5,,3,2,5,4,,2,,,,1,4,3,6,,1,2,
01-05-2012,15,2,,,5,,,,,3,2,,,,5,2,3,,2,3,,4,,5,,3,2,5,4,,2,,,,2,4,3,6,,1,2,
01-05-2012,16,2,,,5,,,,,3,1,,,,5,2,3,,2,4,,4,,5,,,2,5,4,,2,,,,4,5,2,6,,2,2,
01-05-2012,17,4,,,8,,,,,3,1,,,,5,2,3,,3,4,,3,,5,,4,2,5,4,,1,,,,12,4,2,5,,,2,
01-05-2012,18,4,,,18,,,,,3,0,,,,8,2,2,,7,8,,4,,5,,6,2,6,4,,1,,,,8,4,2,5,,,5,
01-05-2012,19,1,,,15,,,,,2,0,,,,11,2,2,,4,7,,4,,5,,3,2,5,3,,1,,,,7,3,2,6,,,4,
01-05-2012,20,1,,,12,,,,,2,1,,8,,6,4,4,,1,,,6,,5,,2,3,5,,,2,,,,1,3,2,6,,,2,
01-05-2012,21,2,,,7,,,,,2,1,,14,,7,1,2,,1,2,,3,,6,,2,6,4,4,,1,,,,1,4,2,5,,,1,
01-05-2012,22,2,,,5,,,,,2,1,,15,,6,3,3,,0,3,,4,,8,,2,7,5,5,,2,,,,1,7,2,5,,,1,
01-05-2012,23,3,,,5,,,,,2,1,,14,,6,6,4,,1,3,,4,,9,,2,6,6,7,,3,,,,1,7,5,7,,,2,
01-05-2012,24,2,,,5,,,,,2,2,,11,,5,,4,,1,4,,5,,,,2,6,6,6,,5,,,,1,4,5,7,,,2,
02-05-2012,1,2,,,6,,,,,2,2,,7,,5,,4,,1,4,,5,,,,2,2,5,5,,4,,,,1,3,4,7,,,3,
02-05-2012,2,2,,,6,,,,,2,2,,6,,4,,4,,1,3,,6,,,,2,1,6,4,,3,,,,1,3,3,7,,,3,
02-05-2012,3,2,,,6,,,,,2,1,,5,,4,,4,,4,4,,5,,,,2,1,6,4,,3,,,,1,3,3,7,,,5,
02-05-2012,4,2,,,7,,,,,1,1,,6,,3,,2,,2,4,,4,,,,2,1,5,3,,2,,,,1,3,2,6,,,4,
02-05-2012,5,2,,,7,,,,,1,1,,6,,4,,3,,2,5,,4,,,,3,1,6,3,,2,,,,2,3,2,5,,,10,
