Fecha,Hora,ACO,AJU,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-05-2013,1,29,,52,,,,,6,11,29,9,34,53,,26,,35,29,40,25,,,26,27,36,24,,12,,,56,22,5,20,28,41,34,
01-05-2013,2,24,,38,,,,,8,11,28,8,51,41,,25,,29,18,51,20,,,19,31,42,23,,8,,,45,27,2,21,14,50,43,
01-05-2013,3,35,,43,,,,,9,12,27,17,45,36,,24,,28,20,53,16,,,16,20,44,26,,7,,,46,20,5,12,17,43,46,
01-05-2013,4,17,,40,,,,,13,17,24,19,41,46,,31,,48,24,59,16,,,23,12,54,21,,9,,,53,21,5,12,20,43,48,
01-05-2013,5,20,,44,,,,,15,37,23,12,41,42,,36,,58,34,60,35,,,38,23,65,29,,10,,,51,50,4,21,30,42,46,
01-05-2013,6,23,,47,,,,,14,46,32,18,38,49,41,49,,59,56,61,41,23,,54,33,61,45,,27,,,51,53,6,31,46,41,60,
01-05-2013,7,31,,50,,,,,27,32,49,24,38,56,52,55,,63,56,62,66,35,,54,47,58,58,,21,,,54,52,8,44,55,32,67,
01-05-2013,8,29,,57,,,,,36,50,50,34,43,56,53,61,,58,59,63,48,46,,47,22,69,47,,34,,,65,55,31,44,60,45,73,
01-05-2013,9,20,,78,,,,,21,31,31,27,41,72,56,60,,59,49,90,45,44,,47,23,48,35,,32,,,74,64,42,33,59,44,52,
01-05-2013,10,14,,78,,,,,15,10,32,32,34,79,72,59,,29,34,74,39,24,,27,34,42,30,,14,,,74,62,26,23,29,46,41,
01-05-2013,11,10,,57,,,,,8,4,39,17,21,64,66,50,,20,23,58,22,21,,21,28,36,29,,6,,,43,37,22,18,20,41,30,
01-05-2013,12,10,,23,,,,,5,4,34,5,12,34,41,32,,18,20,42,19,21,,14,4,21,19,,5,,,41,15,15,14,19,18,23,
01-05-2013,13,11,,13,,,,,7,6,26,6,11,31,34,23,,19,26,34,21,8,,14,5,18,17,,8,,,32,15,12,16,20,9,27,
01-05-2013,14,12,,8,,,,,9,10,24,7,9,24,21,26,,19,18,28,20,6,,19,5,16,15,,10,,,22,13,6,18,19,9,24,
01-05-2013,15,10,,6,,,,,12,12,15,6,6,17,20,20,,15,12,28,20,6,,17,5,12,11,,10,,,15,8,6,17,19,8,23,
01-05-2013,16,6,,8,,,,,9,11,7,5,4,16,15,16,,10,14,23,15,5,,15,4,12,10,,13,,,14,7,8,11,19,6,16,
01-05-2013,17,8,,8,,,,,8,12,14,7,8,17,18,13,,18,12,26,16,8,,22,6,13,12,,15,,,13,10,7,11,15,8,20,
01-05-2013,18,10,,9,,,,,10,14,18,8,10,14,14,24,,25,18,26,20,9,,18,7,17,16,,11,,,17,15,9,13,16,10,20,
01-05-2013,19,14,,17,,,,,13,14,24,10,21,13,27,35,,38,19,31,25,14,,29,13,32,25,,8,,,24,22,14,17,17,15,26,
01-05-2013,20,23,,34,,,,,15,24,45,14,36,37,45,45,,36,20,46,28,24,,40,14,49,47,,15,,,44,37,8,23,24,28,43,
01-05-2013,21,20,,37,,,,,15,39,48,17,36,44,51,61,,36,39,55,25,18,,51,22,59,38,,34,,,68,41,12,35,36,49,40,
01-05-2013,22,35,,54,,,,,20,37,55,20,31,59,67,83,,66,42,67,32,21,,41,17,60,49,,35,,,70,72,12,49,47,49,43,
01-05-2013,23,23,,35,,,,,29,21,68,14,21,63,74,85,,70,25,76,44,41,,47,24,60,62,,42,,,71,61,16,48,70,47,68,
01-05-2013,24,,,14,,,,,43,7,66,17,13,45,55,84,,42,48,74,41,33,,25,30,60,70,,32,,,48,46,17,53,46,30,,
02-05-2013,1,,,9,,,,,34,19,54,31,12,28,37,66,,34,57,40,50,19,,31,25,59,61,,23,,,22,26,13,52,49,15,,
02-05-2013,2,,,9,,,,,25,10,43,43,42,19,24,24,,25,42,30,54,16,,17,20,41,48,,35,,,18,37,11,61,55,15,,
02-05-2013,3,,,8,,,,,19,36,27,33,42,14,24,27,,21,58,28,44,13,,35,22,37,29,,27,,,20,27,10,49,34,16,,
02-05-2013,4,,,9,,,,,19,39,31,21,36,22,25,28,,37,45,31,34,14,,40,28,46,28,,27,,,44,20,9,42,45,,,
02-05-2013,5,,,14,,,,,30,39,47,57,40,41,38,52,,60,47,57,37,16,,47,35,51,57,,33,,,55,24,10,39,50,35,,
02-05-2013,6,32,,51,,,,,36,40,53,62,41,61,55,54,,62,49,60,52,30,,51,60,52,57,,36,,,60,53,13,44,50,45,51,
02-05-2013,7,41,,60,,,,,35,45,52,74,43,67,62,58,,63,53,73,58,53,,50,69,56,58,,39,,,62,62,14,50,53,45,57,
02-05-2013,8,37,,62,,,,,41,55,60,43,53,70,72,63,,65,77,79,62,54,,51,54,59,60,,49,,,70,63,22,51,60,52,70,
02-05-2013,9,31,,48,,,,,47,60,72,32,46,75,94,74,,61,94,99,72,78,,63,42,65,63,,47,,,74,61,41,40,58,53,96,
02-05-2013,10,27,,24,,,,,28,38,84,18,29,85,118,97,,48,126,104,52,92,,49,28,71,75,,20,,,70,56,58,50,72,32,93,
02-05-2013,11,22,,30,,,,,14,22,104,23,17,73,109,87,,42,105,80,35,78,,37,27,57,76,,16,,,52,35,59,66,60,21,75,
02-05-2013,12,14,,18,,,,,14,26,50,31,11,36,58,48,,25,43,45,22,55,,21,31,31,44,,26,,,28,19,30,39,29,15,42,
02-05-2013,13,8,,12,,,,,7,21,25,23,8,,26,19,,12,19,23,13,24,,14,27,12,23,,18,,,21,11,23,16,15,9,27,
02-05-2013,14,7,,12,,,,,6,17,27,25,7,,26,23,,13,20,27,14,26,,15,30,16,23,,13,,,22,12,27,15,17,8,24,
02-05-2013,15,9,,12,,,,,8,15,25,26,6,,26,27,,11,12,24,20,25,,12,26,13,24,,13,,,23,11,24,18,18,9,30,
02-05-2013,16,8,,12,,,,,6,18,30,24,8,,23,23,,10,16,31,17,24,,12,25,14,26,,14,,,26,12,21,20,23,8,23,
02-05-2013,17,7,,15,,,,,7,18,25,23,11,26,25,26,,14,22,26,14,21,,19,22,15,25,,11,,,27,12,15,19,20,10,31,
02-05-2013,18,8,,19,,,,,12,22,22,26,13,33,23,31,,12,16,28,21,22,,21,24,14,28,,10,,,30,11,11,19,25,13,31,
02-05-2013,19,10,,22,,,,,9,20,29,23,15,31,22,35,,13,14,28,27,29,,26,20,19,27,,11,,,30,12,18,20,26,15,39,
02-05-2013,20,10,,,,,,,8,29,33,29,12,32,29,36,,16,14,31,21,30,,25,28,19,31,,12,,,30,15,,21,23,13,40,
02-05-2013,21,10,,20,,,,,8,25,25,16,12,22,29,27,,41,17,34,20,22,,22,16,17,28,,15,,,32,18,22,23,21,11,22,
02-05-2013,22,7,,15,,,,,6,15,24,13,10,15,23,28,,32,9,24,17,19,,23,14,15,27,,20,,,29,16,20,27,24,11,15,
02-05-2013,23,7,,11,,,,,7,14,20,12,12,11,20,22,,29,6,26,19,15,,15,11,10,21,,20,,,21,11,14,23,17,11,12,
