Fecha,Hora,ACO,AJU,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-09-2013,1,23,,10,,29,,,14,17,26,25,10,25,36,37,,40,38,42,45,18,,35,,45,31,,36,,,31,34,,36,47,32,44,
01-09-2013,2,20,,10,,26,,,14,12,21,25,16,19,33,27,,38,35,33,39,15,,31,,37,25,,36,,,29,29,,30,36,22,42,
01-09-2013,3,17,,15,,24,,,12,13,19,21,17,21,31,23,,27,35,29,36,14,,25,,30,24,,24,,,27,20,,28,33,14,35,
01-09-2013,4,15,,10,,22,,,11,14,17,24,12,16,27,20,,25,31,26,34,12,,21,,26,23,,24,,,27,12,,22,27,15,30,
01-09-2013,5,13,,17,,20,,,15,14,17,15,15,15,24,20,,20,30,22,31,9,,19,,25,23,,21,,,23,15,,24,26,19,26,
01-09-2013,6,12,,17,,21,,,14,12,19,13,16,14,23,24,,19,29,26,27,11,,19,16,23,24,,18,,,24,18,,22,24,18,27,
01-09-2013,7,14,,17,,22,,,16,13,21,16,14,16,25,23,,20,30,28,24,15,,18,22,22,25,,17,,,23,17,,23,25,15,26,
01-09-2013,8,13,,12,,22,,,16,17,24,16,14,17,30,28,,22,27,30,24,16,,19,17,23,28,,25,,,25,17,,22,27,13,24,
01-09-2013,9,9,,14,,18,,,19,25,26,11,11,17,22,34,,19,19,31,19,17,,19,12,28,29,,32,,,18,15,,36,37,11,18,
01-09-2013,10,6,,12,,19,,,8,18,20,11,8,11,16,25,,14,19,21,13,17,,16,9,27,24,,32,,,21,14,,28,40,9,17,
01-09-2013,11,5,,12,,15,,,3,6,,14,5,16,19,21,,12,16,17,14,15,,13,11,18,19,,14,,,18,9,,20,28,8,13,
01-09-2013,12,4,,11,,11,,,3,7,18,14,4,16,14,16,,9,14,14,9,15,,11,13,9,20,,15,,,13,7,,17,21,6,12,
01-09-2013,13,4,,9,,12,,,2,5,17,12,4,15,11,13,,9,12,12,7,13,,9,11,8,19,,11,,,14,6,,14,12,3,8,
01-09-2013,14,3,,7,,10,,,2,6,10,14,4,12,12,10,,6,9,7,6,11,,8,9,6,14,,8,,,13,5,,10,10,3,10,
01-09-2013,15,4,,9,,8,,,2,4,11,11,3,10,8,10,,5,13,9,5,11,,7,9,6,13,,7,,,10,6,,9,8,3,10,
01-09-2013,16,4,,7,,8,,,2,5,9,10,5,7,8,10,,7,10,7,6,10,,8,8,6,10,,8,,,12,5,,8,8,3,12,
01-09-2013,17,4,,6,,9,,,2,8,11,10,5,9,8,9,,10,12,8,10,9,,9,8,6,11,,8,,,12,7,,10,9,4,12,
