Fecha,Hora,ACO,AJU,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-03-2013,1,21,,23,,44,,,6,,34,,45,20,45,38,,42,21,48,16,27,,38,10,32,26,,19,,,46,42,,,28,29,28,
01-03-2013,2,19,,31,,37,,,5,,34,,35,22,42,39,,40,20,44,17,24,,38,7,39,26,,11,,,44,40,,,40,32,29,
01-03-2013,3,23,,42,,34,,,12,,30,,38,24,28,30,,41,23,36,26,15,,38,13,33,24,,,,,42,38,,,29,34,33,
01-03-2013,4,25,,42,,37,,,18,,23,,32,35,32,25,,36,33,36,21,17,,33,14,33,21,,,,,40,35,,,24,35,39,
01-03-2013,5,27,,35,,35,,,20,,25,,35,39,39,28,,40,38,36,25,23,,36,31,34,20,,11,,,39,35,,,28,33,39,
01-03-2013,6,27,,38,,34,,,25,,37,,35,34,42,33,,37,41,38,29,31,,35,29,32,37,,17,,,38,34,,35,31,32,39,
01-03-2013,7,26,,40,,35,,,26,,37,,34,31,40,30,,39,43,40,29,33,,35,30,29,39,,21,,,38,33,,33,31,33,40,
01-03-2013,8,23,,36,,37,,,24,,33,,32,34,47,32,,40,52,48,26,32,,35,33,33,38,,18,,,38,31,,36,31,30,45,
01-03-2013,9,16,,46,,45,,,20,,41,26,21,47,43,41,,38,58,43,23,43,,36,45,41,47,,20,,,41,31,38,52,41,26,,
01-03-2013,10,17,,39,,49,,,18,,52,55,17,48,67,47,,35,44,46,25,45,,34,79,37,54,,4,,,43,25,50,53,42,20,,
01-03-2013,11,17,,38,,55,,,10,,57,88,18,51,79,46,,34,,43,14,47,,33,90,38,58,,5,,,41,22,78,41,29,15,37,
01-03-2013,12,18,,40,,55,,,4,,58,46,18,51,80,26,,38,,33,8,74,,32,84,25,48,,4,,,42,21,59,27,20,16,32,
01-03-2013,13,20,,41,,47,,,6,,50,9,20,47,71,22,,35,,48,8,,,31,24,21,35,,2,,,38,24,39,17,13,16,39,
01-03-2013,14,18,,43,,40,,,7,,48,10,20,45,61,28,,33,,38,13,,,30,7,28,43,,3,,,45,27,7,12,18,17,36,
01-03-2013,15,15,,45,,43,,,8,,52,8,18,49,60,39,,36,36,50,25,,,31,7,28,34,,3,,,44,25,5,13,27,17,37,
01-03-2013,16,11,,22,,37,,,15,,50,9,22,49,49,49,,37,32,50,28,58,,31,14,23,58,,3,,,40,26,6,62,35,15,35,
01-03-2013,17,11,,28,,40,,,17,,49,31,17,56,54,49,,41,34,53,27,58,,32,29,26,51,,29,,,48,27,40,58,45,15,39,
01-03-2013,18,12,,25,,42,,,18,,55,33,13,45,48,48,,35,30,53,33,61,,29,47,40,63,,23,,,41,24,61,62,41,11,48,
01-03-2013,19,10,,26,,27,,,12,,49,30,10,28,38,42,,31,24,43,31,55,,25,42,38,58,,29,,,35,20,64,40,37,11,34,
01-03-2013,20,11,,27,,20,,,8,,37,28,12,27,29,28,,30,16,31,26,34,,22,30,33,43,,23,,,33,18,48,37,38,11,21,
01-03-2013,21,13,,32,,25,,,10,,33,28,14,26,28,25,,30,12,29,23,37,,25,21,29,37,,17,,,37,22,36,32,33,14,17,
01-03-2013,22,9,,26,,33,,,9,,38,31,25,25,42,34,,23,22,37,25,30,,19,30,27,38,,23,,,38,33,36,39,35,16,16,
01-03-2013,23,11,,17,,23,,,14,,26,20,21,10,29,30,,35,34,38,38,26,,29,22,39,29,,35,,,27,30,27,33,41,26,28,
01-03-2013,24,16,,9,,18,,,15,,14,7,15,6,21,20,,22,16,34,34,9,,18,6,26,14,,29,,,19,15,14,19,29,15,21,
02-03-2013,1,7,,8,,22,,,19,,14,6,15,8,20,13,,20,9,22,12,9,,12,5,18,14,,21,,,25,8,7,18,21,10,11,
02-03-2013,2,5,,9,,26,,,11,,12,7,16,11,23,17,,15,6,17,10,9,,12,6,13,13,,12,,,26,9,8,16,19,7,13,
