Fecha,Hora,ACO,AJM,AJU,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-12-2016,1,6,32,2,3,,0,1,2,,3,6,0,6,0,1,,1,1,25,1,,2,1,1,2,30,4,11,,,0,15,1,0,,1,,0,2,4,0,,,3,3,
01-12-2016,2,5,31,6,1,,0,2,2,,1,8,0,11,0,1,,1,1,21,1,,1,1,1,2,35,8,8,,,2,20,0,0,,3,,0,2,3,0,,,2,2,
01-12-2016,3,2,32,18,1,,0,1,2,,1,3,0,7,0,1,,1,1,23,1,,1,2,1,1,41,12,2,,,2,14,0,0,,5,,0,2,3,0,,,3,3,
01-12-2016,4,1,28,21,4,,2,1,2,,0,2,1,5,1,1,,1,2,24,1,,2,1,1,2,44,4,1,,,1,15,2,0,,8,,0,0,1,0,,,1,4,
01-12-2016,5,0,26,22,1,,1,1,1,,1,2,0,12,1,1,,1,3,29,2,,1,1,1,2,42,12,3,,,1,8,2,0,,14,,0,0,1,0,,,1,2,
01-12-2016,6,0,24,18,1,,1,1,2,,0,2,1,14,1,1,,2,1,27,2,,2,1,1,2,34,9,1,,,1,1,2,0,,16,,0,1,0,0,,,1,3,
01-12-2016,7,0,20,7,1,,0,1,2,,2,3,1,4,1,1,,2,1,28,1,,3,1,1,2,29,4,1,,,2,1,2,0,,4,,0,2,1,0,,,1,4,
01-12-2016,8,2,18,17,1,,1,2,2,,0,3,1,4,1,1,,3,2,27,2,,3,3,2,2,24,4,2,,,2,1,3,0,,6,,0,2,1,0,,,2,3,
01-12-2016,9,7,17,24,6,,7,5,3,,3,8,8,7,1,2,,8,7,27,7,,4,11,5,8,28,8,6,,,4,10,5,0,,12,,0,4,3,0,,,6,11,
01-12-2016,10,23,22,25,14,,15,13,12,,,24,18,17,8,12,,17,17,30,17,,14,23,14,19,31,22,15,,,16,25,14,0,,23,,0,12,9,0,,,17,18,
01-12-2016,11,34,33,29,29,,28,27,27,,,28,27,30,27,22,,28,30,33,32,,32,31,28,28,36,33,,,,30,33,28,0,,33,,0,29,20,0,,,29,29,
01-12-2016,12,44,44,33,41,,43,40,44,,,31,42,36,45,31,,47,42,36,41,,45,42,39,36,35,36,,,,41,39,43,0,,34,,0,40,41,0,,,45,43,
01-12-2016,13,47,52,43,49,,57,54,55,,,32,51,45,59,43,,62,54,38,52,,58,51,45,49,39,45,,,,58,51,52,0,,38,,0,50,48,0,,,61,59,
01-12-2016,14,55,66,52,59,,69,68,64,,,35,62,41,76,54,,74,65,42,63,,66,64,61,60,42,50,,,,67,61,69,0,,43,,0,63,56,0,,,67,72,
01-12-2016,15,62,72,71,71,,79,72,75,,,39,76,38,87,65,,88,75,46,69,,89,78,70,65,50,47,72,,,82,52,85,0,,47,,0,73,64,0,,,74,81,
01-12-2016,16,78,75,72,78,,67,60,62,,44,44,61,42,92,60,,89,66,51,53,,89,75,65,54,52,46,72,,,96,46,71,0,,47,,0,75,77,0,,,86,91,
01-12-2016,17,60,60,64,78,,52,48,45,,40,46,56,46,73,45,,57,53,54,52,,72,64,45,43,58,43,52,,,49,48,45,0,,54,,0,74,82,0,,,96,50,
01-12-2016,18,37,52,53,66,,41,36,27,,35,54,48,40,49,42,,41,45,57,36,,35,37,29,42,62,43,40,,,31,35,33,0,,67,,0,38,53,0,,,48,35,
01-12-2016,19,28,49,43,23,,10,17,9,,37,37,22,36,20,14,,35,20,51,25,,23,29,19,39,55,37,23,,,21,17,26,0,,57,,0,12,28,0,,,14,32,
01-12-2016,20,21,45,30,13,,8,20,7,,24,18,17,33,11,2,,10,16,37,17,,27,25,14,32,45,24,14,,,24,25,10,0,,40,,0,9,21,0,,,22,20,
01-12-2016,21,9,23,12,7,,3,5,3,,25,5,8,26,11,1,,12,17,26,11,,16,16,7,20,44,14,3,,,17,24,3,0,,12,,0,7,1,0,,,15,22,
01-12-2016,22,6,24,13,6,,3,2,3,,27,7,7,23,5,2,,13,1,24,1,,13,17,1,7,43,17,2,,,10,13,3,0,,12,,0,2,1,0,,,2,9,
01-12-2016,23,1,26,14,5,,4,2,5,,28,14,8,19,4,1,,3,2,20,2,,16,17,1,6,43,14,1,,,7,4,2,0,,10,,0,2,0,0,,,2,3,
01-12-2016,24,1,28,10,7,,4,1,2,,16,24,4,17,2,1,,1,2,21,3,,15,5,1,3,34,15,3,,,5,2,2,0,,11,,0,1,0,0,,,1,4,
02-12-2016,1,1,35,6,17,,1,1,3,,17,4,1,3,0,2,,1,2,24,3,,3,3,2,2,29,11,17,,,3,7,2,0,,4,,0,2,0,0,,,1,3,
02-12-2016,2,1,35,10,15,,0,1,3,,8,24,1,25,0,3,,1,1,28,1,,1,1,1,2,27,6,15,,,4,14,2,0,,16,,0,0,1,0,,,1,2,
02-12-2016,3,1,29,3,9,,0,1,2,,3,3,1,8,1,5,,2,1,27,3,,2,1,1,1,26,11,11,,,1,19,2,0,,9,,0,2,0,0,,,1,2,
02-12-2016,4,1,27,6,7,,0,1,2,,1,4,1,7,1,3,,4,1,27,3,,2,1,1,2,30,9,15,,,1,18,4,0,,10,,0,6,0,0,,,1,4,
02-12-2016,5,0,23,4,6,,1,1,2,,0,2,1,4,0,5,,2,1,25,1,,2,1,1,1,29,4,13,,,1,10,3,0,,10,,0,5,0,0,,,1,3,
02-12-2016,6,0,16,3,3,,0,1,2,,0,2,1,3,1,1,,1,1,25,1,,3,1,1,2,26,4,14,,,1,6,2,0,,6,,0,2,0,0,,,1,2,
02-12-2016,7,0,15,1,1,,0,1,2,,0,2,0,5,1,1,,1,1,22,1,,2,2,1,2,22,4,2,,,1,5,2,0,,7,,0,2,0,0,,,1,3,
02-12-2016,8,2,16,2,1,,1,2,2,,1,2,1,3,1,1,,2,2,24,2,,2,3,2,2,24,4,2,,,1,3,2,0,,2,,0,1,1,0,,,2,5,
02-12-2016,9,8,18,17,4,,8,4,5,,4,5,8,18,2,1,,5,8,24,8,,6,6,6,5,27,11,7,,,4,17,5,0,,9,,0,4,3,0,,,3,8,
02-12-2016,10,24,24,30,16,,18,11,20,,19,18,17,27,8,11,,15,20,33,19,,17,21,18,16,37,15,15,,,13,26,15,0,,22,,0,16,9,0,,,9,18,
02-12-2016,11,36,37,33,29,,32,,31,,35,29,32,37,19,24,,33,32,35,35,,32,33,31,29,43,33,34,,,26,39,28,0,,37,,0,28,22,0,,,23,32,
02-12-2016,12,43,49,36,45,,50,,45,,38,32,49,47,52,38,,46,49,41,47,,44,45,48,43,39,45,48,,,41,51,45,0,,39,,0,44,45,0,,,42,41,
