Fecha,Hora,ACO,AJM,AJU,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-12-2021,1,27,,,11,,33,37,27,,36,33,,18,,20,29,34,,,38,,,,36,22,11,33,19,,31,28,23,,,,31,,,38,36,,39,41,33,,
01-12-2021,2,24,,,9,,34,34,20,,37,35,,26,,15,28,33,,,36,,,,34,22,7,31,12,,31,32,21,,,,24,,,38,34,,36,36,32,,
01-12-2021,3,24,,,8,,30,32,14,,32,27,,21,,12,28,34,,,38,,,,33,29,8,30,9,,27,33,16,,,,26,,,27,33,,32,33,32,,
01-12-2021,4,18,,,7,,29,27,20,,28,30,,26,,11,29,30,,,35,,,,31,31,6,30,10,,28,29,18,,,,26,,,26,27,,33,33,31,,
01-12-2021,5,19,,,13,,33,33,21,,24,28,,30,,14,30,28,,,34,,,,32,28,5,30,13,,28,30,18,,,,18,,,24,27,,31,32,29,,
01-12-2021,6,19,,,23,,31,40,19,,22,28,,30,,21,27,28,,,35,,,,35,33,4,33,11,,29,31,27,,,,22,,,23,29,,26,35,28,,
01-12-2021,7,21,,,25,,31,41,19,,21,25,,41,,27,25,,,,35,,,,43,32,4,32,18,,29,28,31,,,,22,,,29,31,,26,36,28,,
01-12-2021,8,20,,,27,,33,33,21,,20,24,,43,,28,27,,,,40,,,,38,34,7,32,29,,31,28,31,,,,23,,,30,32,,28,42,30,,
01-12-2021,9,23,,,34,,44,42,35,,26,28,,38,,32,36,,,,56,,,,43,42,9,34,28,,41,38,24,,,,28,,,39,39,,29,46,34,,
01-12-2021,10,19,,,37,,60,51,39,,32,37,,32,,35,57,,,,70,,,,65,48,9,35,37,,55,55,21,,,,22,,,52,63,,34,63,36,,
01-12-2021,11,34,,,30,,74,46,50,,28,65,,31,,40,71,,,,74,,,,57,54,12,41,48,,43,53,22,,,,21,,,56,64,,69,71,41,,
01-12-2021,12,21,,,19,,37,55,41,,24,35,,20,,24,37,,,,55,,,,48,35,8,45,40,,34,,21,,,,33,,,55,39,,42,59,25,,
01-12-2021,13,14,,,20,,23,34,21,,12,20,,13,,40,11,,,,28,,,,29,24,11,25,21,,31,18,16,,,,26,,,32,14,,33,33,11,,
01-12-2021,14,3,,,12,,13,21,18,,5,18,,24,,26,8,,,,16,,,,18,23,14,13,19,,16,13,21,,,,21,,,20,10,,20,20,5,,
