Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-10-2010,1,,,,,,,,,,0.40,,,,0.60,,0.4,0.00,0.1,,,0.30,,0.30,,0.30,,,0.1,0.0,,0.5,,0.30,0.30,,,0.50,,,0.30,
01-10-2010,2,,,,,,,,,,0.40,,,,0.60,,0.4,0.00,0.0,,,0.30,,0.40,,0.20,,,0.1,0.0,,0.4,,0.30,0.20,,,0.40,,,0.40,
01-10-2010,3,,,,,,,,,,0.50,,,,0.60,,0.4,0.00,0.1,,,0.30,,0.40,,0.30,,,0.1,0.0,,0.4,,0.30,0.30,,,0.40,,,0.30,
01-10-2010,4,,,,,,,,,,0.60,,,,0.80,,0.7,0.00,0.2,,,0.40,,0.50,,0.50,,,0.1,0.0,,0.7,,0.40,0.40,,,0.50,,,0.50,
01-10-2010,5,,,,,,,,,,0.80,,,,1.10,,0.8,,0.4,,,0.60,,0.60,,0.80,,,0.5,0.2,,1.1,,0.70,0.70,,,0.80,,,1.20,
01-10-2010,6,,,,,,,,,,1.20,,,,2.10,,1.4,,0.6,,,1.00,,0.60,,1.80,,,1.5,0.9,,2.8,,1.30,1.40,,,1.00,,,1.90,
01-10-2010,7,,,,,,,,,,3.60,,,,3.90,,2.3,,1.5,,,1.90,,1.20,,1.60,,,3.3,1.4,,5.2,,2.20,2.00,,,1.30,,,2.60,
01-10-2010,8,,,,,,,,,,2.90,,,,3.00,,2.5,,2.0,,,2.30,,1.30,,1.90,,,3.8,1.6,,4.9,,2.30,2.00,,,1.80,,,3.50,
01-10-2010,9,,,,,,,,,,1.70,,,,1.90,,2.0,2.00,2.1,,,2.00,,1.40,,1.00,,,2.4,1.3,,3.5,,1.80,1.00,,,1.70,,,2.80,
01-10-2010,10,,,,,,,,,,0.70,,,,1.50,,1.4,1.30,1.0,,,1.40,,0.70,,0.50,,,1.1,0.8,,2.2,,0.70,0.60,,,2.40,,,1.20,
01-10-2010,11,,,,,,,,,,0.70,,,,1.20,,0.6,0.50,0.7,,,1.20,,0.70,,0.40,,,1.1,0.3,,1.9,,0.80,0.40,,,1.60,,,1.00,
01-10-2010,12,,,,,,,,,,0.50,,,,1.00,,0.7,0.70,0.9,,,1.10,,0.70,,0.20,,,1.0,0.3,,1.6,,0.80,0.40,,,1.20,,,0.60,
01-10-2010,13,,,,,,,,,,0.50,,,,0.80,,0.4,,0.5,,,0.60,,0.80,,0.30,,,1.0,0.2,,1.7,,0.70,0.30,,,0.60,,,0.60,
01-10-2010,14,,,,,,,,,,0.40,,,,0.70,,0.2,0.10,0.3,,,0.50,,0.70,,0.20,,,0.7,0.1,,1.3,,0.70,0.30,,,0.40,,,0.80,
01-10-2010,15,,,,,,,,,,0.30,,,,0.60,,0.3,0.00,0.2,,,0.50,,0.60,,0.20,,,0.6,0.1,,1.3,,0.70,0.30,,,0.40,,,0.70,
01-10-2010,16,,,,,,,,,,0.40,,,,0.60,,0.2,0.10,0.2,,,0.40,,0.40,,0.30,,,0.5,0.1,,1.2,,0.60,0.30,,,0.30,,,0.80,
01-10-2010,17,,,,,,,,,,0.40,,,,0.70,,0.2,0.10,0.3,,,0.40,,0.50,,0.20,,,0.3,0.0,,1.2,,0.70,0.30,,,0.30,,,0.80,
01-10-2010,18,,,,,,,,,,0.50,,,,0.70,,0.2,0.20,0.5,,,0.50,,0.50,,0.50,,,0.4,0.0,,1.1,,0.70,0.30,,,0.40,,,0.80,
01-10-2010,19,,,,,,,,,,0.60,,,,1.00,,0.3,0.20,0.7,,,0.50,,0.50,,0.40,,,0.6,0.1,,1.0,,0.70,0.40,,,0.50,,,0.70,
01-10-2010,20,,,,,,,,,,0.70,,,,1.00,,0.3,0.30,0.5,,,0.50,,0.60,,0.50,,,0.7,0.1,,1.1,,,0.50,,,0.60,,,0.70,
01-10-2010,21,,,,,,,,,,0.50,,,,1.10,,0.3,0.20,0.5,,,0.60,,0.60,,0.70,,,0.7,0.4,,1.3,,,0.70,,,0.70,,,0.60,
01-10-2010,22,,,,,,,,,,0.80,,,,0.90,,0.5,0.20,0.3,,,0.50,,0.60,,0.60,,,0.7,0.3,,1.2,,,0.60,,,0.70,,,0.70,
01-10-2010,23,,,,,,,,,,0.80,,,,1.00,,0.5,0.30,0.3,,,0.50,,0.50,,0.60,,,0.7,0.3,,1.2,,,0.40,,,0.60,,,0.40,
01-10-2010,24,,,,,,,,,,0.80,,,,0.80,,0.4,0.20,0.3,,,0.40,,0.40,,0.50,,,0.4,0.4,,1.1,,,0.50,,,0.40,,,0.20,
02-10-2010,1,,,,,,,,,,0.70,,,,0.60,,0.1,0.40,0.0,,,0.30,,0.40,,0.30,,,0.4,0.1,,0.9,,,0.90,,,0.40,,,0.20,
02-10-2010,2,,,,,,,,,,0.60,,,,0.70,,0.5,0.40,0.2,,,0.30,,0.40,,0.30,,,0.3,0.3,,1.0,,,0.60,,,0.50,,,0.20,
02-10-2010,3,,,,,,,,,,0.70,,,,0.70,,0.4,0.20,0.3,,,0.60,,0.30,,0.40,,,0.4,0.2,,1.2,,,0.80,,,0.30,,,0.20,
02-10-2010,4,,,,,,,,,,0.90,,,,0.80,,0.6,0.30,0.4,,,0.70,,0.50,,0.60,,,0.2,0.3,,1.0,,,0.60,,,0.60,,,0.40,
02-10-2010,5,,,,,,,,,,1.10,,,,0.90,,1.1,1.30,0.6,,,1.30,,0.70,,0.70,,,0.5,0.5,,2.0,,,0.80,,,0.80,,,1.20,
02-10-2010,6,,,,,,,,,,1.80,,,,1.30,,1.8,2.00,0.8,,,2.00,,0.90,,0.80,,,1.3,1.3,,1.7,,,0.90,,,1.10,,,1.80,
02-10-2010,7,,,,,,,,,,2.50,,,,2.60,,2.7,2.80,1.2,,,2.90,,0.90,,1.20,,,1.8,1.7,,2.0,,,1.40,,,1.80,,,2.00,
02-10-2010,8,,,,,,,,,,2.00,,,,3.00,,2.7,3.20,1.7,,,3.20,,1.00,,1.60,,,2.6,2.3,,2.5,,,1.40,,,2.10,,,2.40,
02-10-2010,9,,,,,,,,,,1.80,,,,3.70,,2.2,2.50,1.4,,,2.60,,0.70,,1.80,,,2.3,1.3,,2.7,,,1.90,,,2.30,,,2.70,
02-10-2010,10,,,,,,,,,,1.20,,,,0.90,,1.3,0.80,0.6,,,1.20,,0.60,,1.50,,,1.0,0.3,,1.9,,,1.40,,,1.40,,,2.10,
02-10-2010,11,,,,,,,,,,0.70,,,,0.70,,0.6,0.30,0.8,,,0.70,,0.50,,0.50,,,0.6,0.4,,1.3,,0.70,0.50,,,0.70,,,0.70,
02-10-2010,12,,,,,,,,,,0.40,,,,0.70,,0.2,0.20,0.3,,,0.40,,0.70,,0.30,,,0.6,0.1,,1.1,,0.70,0.30,,,0.40,,,0.50,
02-10-2010,13,,,,,,,,,,0.30,,,,0.50,,0.2,0.10,0.2,,,0.40,,0.40,,0.30,,,0.6,0.0,,1.1,,0.60,0.30,,,0.40,,,0.60,
02-10-2010,14,,,,,,,,,,0.30,,,,0.40,,0.1,0.10,0.2,,,0.40,,0.40,,0.20,,,0.4,0.2,,1.2,,0.50,0.30,,,0.30,,,0.70,
