,HGM,MER,CAM
Enero,,1.5144736842105264,
Febrero,,1.4397865853658536,
Marzo,,1.3776520509193777,
Abril,,1.1040298507462687,
Mayo,,,
Junio,,0.7695924764890283,
Julio,,1.1294117647058823,
Agosto,,0.939941690962099,
Septiembre,,0.7553977272727274,
Octubre,,0.8993055555555556,
Noviembre,,1.2328530259365995,
Diciembre,,1.8073873873873874,
