Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-06-2010,1,,,,,,,,,,0.50,,,,0.40,,0.7,0.10,0.5,,,,,0.20,,,,,0.9,0.2,,1.0,,0.50,0.50,,,0.20,0.2,0.80,0.70,
01-06-2010,2,,,,,,,,,,0.50,,,,0.40,,0.8,0.20,0.4,,,,,0.20,,,,,0.9,0.2,,0.8,,0.40,0.50,,,0.10,0.2,0.80,0.60,
01-06-2010,3,,,,,,,,,,0.60,,,,0.30,,0.7,0.10,0.4,,,,,0.20,,,,,0.9,0.2,,0.7,,0.40,0.50,,,0.10,0.1,0.80,0.50,
01-06-2010,4,,,,,,,,,,,,,,0.40,,0.8,0.30,0.4,,,,,0.10,,,,,0.8,0.2,,0.8,,0.40,0.50,,,0.10,0.2,0.80,0.70,
01-06-2010,5,,,,,,,,,,1.20,,,,0.70,,1.1,0.40,0.6,,,,,0.20,,,,,1.0,0.4,,0.9,,0.50,0.70,,,0.40,0.6,0.90,0.80,
01-06-2010,6,,,,,,,,,,1.20,,,,1.80,,1.4,0.90,1.1,,,,,0.40,,,,,1.8,0.7,,1.3,,0.80,1.00,,,0.70,1.2,1.30,1.00,
01-06-2010,7,,,,,,,,,,2.80,,,,3.30,,2.5,2.10,2.2,,,,,0.80,,,,,3.5,1.5,,2.9,,1.70,1.20,,,1.90,1.4,1.50,1.60,
01-06-2010,8,,,,,,,,,,2.10,,,,2.70,,2.4,2.40,2.5,,,,,1.40,,,,,2.4,1.7,,2.4,,1.90,1.50,,,1.90,1.3,1.70,1.90,
01-06-2010,9,,,,,,,,,,,,,,2.10,,2.7,,2.0,,,,,1.30,,,,,1.8,2.3,,2.1,,1.40,1.40,,,0.90,1.7,1.30,1.70,
01-06-2010,10,,,,,,,,,,1.20,,,,2.40,,2.1,,2.0,,,,,0.80,,,,,,2.2,,2.2,,1.60,1.60,,,0.70,1.8,0.90,1.50,
01-06-2010,11,,,,,,,,,,0.80,,,,1.60,,1.6,,1.9,,,,,0.60,,,,,,1.6,,1.9,,1.60,1.30,,,0.70,1.0,0.90,1.20,
01-06-2010,12,,,,,,,,,,0.70,,,,0.80,,1.3,,1.4,,,,,0.60,,,,,,1.1,,1.6,,0.90,0.90,,,0.60,0.5,0.70,0.90,
01-06-2010,13,,,,,,,,,,0.60,,,,0.80,,0.9,,1.1,,,,,0.40,,,,,,0.4,,1.3,,1.10,0.70,,,0.00,0.4,0.70,0.70,
01-06-2010,14,,,,,,,,,,0.70,,,,0.80,,0.9,0.50,1.2,,,,,0.40,,,,,,0.4,,1.2,,0.80,0.60,,,0.00,0.3,0.50,1.10,
01-06-2010,15,,,,,,,,,,0.70,,,,0.80,,0.8,0.50,1.3,,,,,0.40,,,,,,0.4,,1.7,,1.10,0.60,,,0.00,0.3,0.60,0.90,
01-06-2010,16,,,,,,,,,,,,,,0.80,,0.6,0.60,,,,,,0.50,,,,,1.0,0.5,,1.9,,0.80,0.60,,,0.20,0.3,0.60,0.70,
01-06-2010,17,,,,,,,,,,,,,,0.40,,0.6,0.70,1.0,,,,,0.50,,,,,1.0,0.4,,1.4,,0.70,0.70,,,0.20,0.1,0.70,1.10,
01-06-2010,18,,,,,,,,,,0.80,,,,0.70,,0.8,0.70,1.4,,,,,0.30,,,,,0.9,0.5,,0.8,,0.90,0.60,,,0.40,0.4,0.70,0.70,
01-06-2010,19,,,,,,,,,,0.80,,,,1.00,,1.0,0.70,1.6,,,,,0.30,,,,,0.9,0.6,,0.8,,0.70,0.80,,,0.30,0.8,1.00,0.70,
01-06-2010,20,,,,,,,,,,0.70,,,,0.70,,1.0,0.70,1.4,,,,,0.30,,,,,1.2,0.3,,0.9,,0.60,0.90,,,0.40,1.0,1.10,0.80,
01-06-2010,21,,,,,,,,,,0.80,,,,0.80,,1.0,0.80,1.4,,,,,0.30,,,,,1.1,0.4,,1.0,,0.70,0.90,,,0.50,0.8,1.10,0.80,
01-06-2010,22,,,,,,,,,,0.80,,,,0.90,,1.2,0.80,1.1,,,,,0.30,,,,,1.1,0.5,,1.1,,0.80,1.00,,,0.60,0.6,1.20,0.90,
01-06-2010,23,,,,,,,,,,,,,,0.80,,1.2,0.80,1.1,,,,,0.50,,,,,1.3,0.3,,1.0,,0.80,0.90,,,0.70,0.7,1.20,1.20,
01-06-2010,24,,,,,,,,,,,,,,0.70,,1.2,1.00,1.2,,,,,0.30,,,,,1.3,0.2,,1.2,,0.80,0.60,,,0.50,0.6,1.00,1.70,
02-06-2010,1,,,,,,,,,,0.60,,,,0.70,,1.0,0.60,1.2,,,,,0.20,,,,,1.0,0.1,,0.9,,0.40,0.60,,,0.40,0.4,0.80,1.40,
02-06-2010,2,,,,,,,,,,0.40,,,,0.60,,0.9,0.50,0.9,,,,,0.30,,,,,0.8,0.2,,0.9,,0.40,0.60,,,0.10,0.0,0.80,1.40,
02-06-2010,3,,,,,,,,,,,,,,0.60,,0.9,0.50,0.6,,,,,0.20,,,,,1.0,0.1,,0.9,,0.40,0.60,,,0.10,0.1,0.80,0.90,
02-06-2010,4,,,,,,,,,,,,,,0.60,,0.9,0.50,0.6,,,,,0.20,,,,,0.9,0.3,,0.8,,0.40,0.50,,,0.30,0.1,0.90,1.10,
02-06-2010,5,,,,,,,,,,,,,,1.00,,1.1,1.00,0.7,,,,,0.20,,,,,1.4,0.4,,1.1,,0.50,0.70,,,0.60,0.5,0.80,2.00,
02-06-2010,6,,,,,,,,,,,,,,1.90,,1.6,2.50,1.1,,,,,0.50,,,,,2.6,1.4,,1.7,,1.00,1.20,,,1.30,1.2,1.10,1.40,
02-06-2010,7,,,,,,,,,,3.40,,,,3.40,,2.5,3.90,2.8,,,,,1.10,,,,,3.8,3.1,,2.7,,2.20,1.50,,,2.70,1.6,1.70,1.90,
02-06-2010,8,,,,,,,,,,2.10,,,,3.90,,2.6,3.00,3.1,,,,,1.00,,,,,3.2,2.7,,2.5,,2.70,2.10,,,2.50,1.6,1.20,2.60,
02-06-2010,9,,,,,,,,,,,,,,3.30,,2.2,2.50,2.7,,,,,1.30,,,,,1.9,2.7,,2.7,,2.00,1.90,,,1.10,1.1,1.00,1.50,
02-06-2010,10,,,,,,,,,,,,,,2.60,,1.6,1.20,2.0,,,,,0.80,,,,,1.5,2.2,,2.0,,1.60,1.50,,,0.80,1.0,0.90,0.90,
02-06-2010,11,,,,,,,,,,0.70,,,,1.80,,1.2,0.70,1.5,,,,,0.70,,,,,1.0,1.2,,1.7,,1.20,1.10,,,0.40,0.5,1.00,0.60,
02-06-2010,12,,,,,,,,,,0.60,,,,1.20,,0.8,0.70,1.1,,,,,0.60,,,,,1.0,0.5,,1.7,,0.70,1.00,,,0.20,0.4,0.70,0.60,
02-06-2010,13,,,,,,,,,,0.60,,,,0.90,,0.7,0.60,0.9,,,,,0.50,,,,,1.2,0.6,,1.6,,0.90,0.90,,,0.20,0.5,0.70,0.70,
02-06-2010,14,,,,,,,,,,0.70,,,,0.90,,0.9,0.60,0.9,,,,,0.50,,,,,1.2,0.6,,1.0,,0.90,0.90,,,0.20,0.5,0.70,0.70,
02-06-2010,15,,,,,,,,,,0.80,,,,0.60,,1.1,0.60,1.0,,,,,0.50,,,,,1.0,0.6,,1.0,,0.80,0.90,,,0.20,0.8,0.90,1.10,
02-06-2010,16,,,,,,,,,,0.70,,,,0.90,,0.9,0.60,1.1,,,,,0.40,,,,,1.1,0.6,,1.4,,0.70,0.60,,,0.20,0.5,1.00,0.90,
02-06-2010,17,,,,,,,,,,0.80,,,,1.00,,1.1,0.70,1.2,,,,,0.30,,,,,1.0,0.7,,1.1,,0.80,0.80,,,0.30,0.8,1.10,0.70,
02-06-2010,18,,,,,,,,,,0.70,,,,0.80,,1.0,0.60,1.2,,,,,0.30,,,,,1.1,0.4,,0.8,,0.70,1.00,,,0.40,0.8,1.20,0.60,
02-06-2010,19,,,,,,,,,,0.70,,,,0.70,,1.1,0.60,1.1,,,,,0.30,,,,,1.1,0.4,,0.8,,0.60,0.80,,,0.40,1.0,1.20,0.70,
02-06-2010,20,,,,,,,,,,0.80,,,,0.70,,1.0,0.70,1.0,,,,,0.30,,,,,1.1,0.3,,0.8,,0.60,0.70,,,0.40,0.6,1.10,0.70,
02-06-2010,21,,,,,,,,,,0.80,,,,0.60,,0.8,0.70,1.0,,,,,0.30,,,,,1.1,0.5,,0.8,,0.50,0.70,,,0.60,0.6,0.90,0.70,
02-06-2010,22,,,,,,,,,,0.70,,,,0.90,,1.0,1.10,1.3,,,,,0.30,,,,,1.3,0.4,,1.3,,0.70,0.80,,,0.60,0.3,1.00,0.70,
02-06-2010,23,,,,,,,,,,0.90,,,,1.30,,1.1,1.00,1.2,,,,,0.60,,,,,1.5,0.3,,1.2,,0.70,0.80,,,0.60,0.4,1.10,0.80,
02-06-2010,24,,,,,,,,,,0.80,,,,1.40,,1.2,0.80,1.1,,,,,0.80,,,,,1.4,0.2,,1.0,,0.60,0.90,,,0.40,0.2,1.20,0.90,
03-06-2010,1,,,,,,,,,,,,,,1.00,,1.6,0.80,1.1,,,,,0.70,,,,,1.8,0.3,,1.1,,0.70,0.90,,,0.00,0.5,1.30,1.10,
03-06-2010,2,,,,,,,,,,0.60,,,,0.90,,1.2,0.60,1.0,,,,,0.60,,,,,1.3,0.7,,0.9,,0.90,0.90,,,0.20,0.3,1.20,1.40,
03-06-2010,3,,,,,,,,,,0.60,,,,0.70,,1.5,0.60,1.2,,,,,0.40,,,,,1.3,0.4,,0.8,,0.80,1.20,,,0.20,0.4,1.00,1.10,
03-06-2010,4,,,,,,,,,,0.70,,,,0.70,,1.8,0.70,1.1,,,,,0.20,,,,,1.2,0.4,,1.2,,0.70,1.20,,,0.40,0.6,1.00,1.20,
03-06-2010,5,,,,,,,,,,1.10,,,,1.10,,2.2,1.20,1.3,,,,,,,,,,1.6,0.8,,1.1,,0.90,1.30,,,0.70,1.2,1.30,1.50,
03-06-2010,6,,,,,,,,,,1.90,,,,2.30,,2.8,2.40,1.8,,,,,0.40,,,,,2.2,2.6,,2.1,,1.60,1.50,,,2.00,2.6,1.90,3.20,
03-06-2010,7,,,,,,,,,,,,,,3.90,,4.0,3.70,3.2,,,,,0.70,,,,,3.6,3.9,,2.9,,2.70,2.90,,,4.10,3.8,2.50,4.00,
