Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-12-2010,1,,,,,,,,,,0.80,,,,0.20,,0.7,0.60,0.3,,,0.60,,0.00,,0.40,,,0.9,0.3,,0.9,,0.20,0.00,,,0.70,,,0.40,
01-12-2010,2,,,,,,,,,,0.80,,,,0.20,,0.8,0.50,0.3,,,0.50,,0.00,,0.40,,,0.8,0.3,,0.7,,0.30,0.00,,,0.40,,,0.40,
01-12-2010,3,,,,,,,,,,0.80,,,,0.20,,0.7,0.40,0.3,,,0.40,,0.00,,0.30,,,0.7,0.3,,0.6,,0.40,0.00,,,0.40,,,0.40,
01-12-2010,4,,,,,,,,,,0.80,,,,0.20,,0.7,0.40,0.2,,,0.40,,0.00,,0.30,,,0.8,0.3,,0.6,,0.30,0.00,,,0.40,,,0.40,
01-12-2010,5,,,,,,,,,,1.10,,,,0.30,,0.9,0.50,0.4,,,0.40,,0.00,,0.40,,,0.8,0.3,,0.6,,0.20,0.00,,,0.30,,,0.40,
01-12-2010,6,,,,,,,,,,1.00,,,,0.40,,0.9,0.60,0.5,,,0.50,,0.00,,0.50,,,0.9,0.4,,1.0,,0.30,0.00,,,,,,0.70,
01-12-2010,7,,,,,,,,,,1.30,,,,0.60,,1.3,1.00,0.9,,,0.80,,0.00,,0.90,,,1.3,0.7,,2.2,,0.70,0.10,,,0.80,,,1.00,
01-12-2010,8,,,,,,,,,,2.20,,,,1.00,,1.7,1.40,1.6,,,1.10,,0.20,,1.20,,,1.7,1.0,,4.2,,1.30,0.20,,,1.10,,,1.30,
01-12-2010,9,,,,,,,,,,1.40,,,,1.20,,1.8,1.50,1.7,,,1.20,,0.30,,1.30,,,,1.5,,,,1.40,0.40,,,1.20,,,1.30,
01-12-2010,10,,,,,,,,,,1.30,,,,1.80,,1.9,1.40,1.8,,,1.10,,0.50,,1.20,,,,2.2,,2.6,,1.50,,,,1.20,,,1.10,
01-12-2010,11,,,,,,,,,,1.30,,,,1.90,,2.0,1.40,1.5,,,1.20,,0.90,,1.00,,,,2.2,,2.6,,1.60,,,,1.20,,,1.30,
01-12-2010,12,,,,,,,,,,1.40,,,,2.10,,2.1,1.50,1.8,,,1.30,,0.80,,1.00,,,,2.2,,2.4,,1.70,,,,1.30,,,1.30,
01-12-2010,13,,,,,,,,,,1.40,,,,2.00,,2.0,1.40,1.8,,,1.40,,,,0.90,,,2.2,2.0,,2.6,,1.70,1.20,,,1.30,,,1.20,
01-12-2010,14,,,,,,,,,,1.20,,,,1.70,,1.8,1.30,1.7,,,1.30,,0.70,,0.80,,,2.0,1.7,,2.3,,1.20,1.10,,,1.10,,,1.10,
01-12-2010,15,,,,,,,,,,1.10,,,,1.20,,1.3,1.00,1.1,,,1.00,,0.30,,0.60,,,,1.2,,2.4,,0.90,0.50,,,0.80,,,1.00,
01-12-2010,16,,,,,,,,,,1.00,,,,0.90,,1.4,0.80,1.0,,,0.80,,0.20,,0.60,,,0.4,1.1,,1.8,,0.60,0.40,,,0.70,,,0.80,
01-12-2010,17,,,,,,,,,,1.30,,,,0.80,,1.2,1.00,1.1,,,0.90,,0.20,,0.60,,,0.8,0.8,,2.8,,0.70,0.40,,,0.70,,,1.10,
01-12-2010,18,,,,,,,,,,1.30,,,,0.80,,1.3,1.30,1.1,,,1.20,,0.30,,0.60,,,,0.7,,3.8,,,0.30,,,0.90,0.6,,1.40,
