Fecha,Hora,ACO,AJU,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-03-2010,1,29,,,18,,,28,,30,37,36,,32,,,18,,,20,,11,12,19,,,37,13,36,34,,36,,31,,27,,30,
01-03-2010,2,30,,,37,,,31,,32,19,36,,38,,,21,,,29,,11,2,28,,,37,19,34,21,,40,,41,,28,,30,
01-03-2010,3,33,,,30,,,32,,31,12,36,,29,,,24,,,29,,16,5,28,,,33,17,34,27,,34,,43,,30,,31,
01-03-2010,4,32,,,16,,,31,,30,2,43,,20,,,23,,,26,,19,9,27,,,35,4,26,34,,,,43,,30,,25,
01-03-2010,5,25,,,19,,,28,,30,4,45,,12,,,14,,,20,,14,8,20,,,22,9,25,32,,17,,42,,27,,24,
01-03-2010,6,24,,,16,,,19,,30,2,18,,8,,,6,,,11,,10,2,14,,,5,10,28,21,,11,,44,,23,,16,
01-03-2010,7,25,,,18,,,11,,32,2,22,,3,,,1,,,3,,1,1,12,,,2,8,28,11,,4,,27,,16,,8,
01-03-2010,8,26,,,6,,,9,,28,3,20,,6,,,2,,,3,,1,2,12,,,3,8,27,1,,4,,26,,15,,5,
01-03-2010,9,34,,,8,,,16,,,8,23,,12,,,8,,,16,,7,8,21,,,8,32,30,9,,13,,17,,24,,11,
01-03-2010,10,40,,,24,,,19,,,16,28,,31,,,19,,,29,,15,16,29,,,21,35,35,12,,24,,30,,32,,28,
01-03-2010,11,45,,,38,,,27,,,35,44,,44,,,,,,39,,29,30,34,,,33,42,37,28,,38,,36,,37,,38,
01-03-2010,12,50,,,47,,,38,,,47,49,,49,,,,,,43,,44,43,40,,,48,50,44,40,,48,,43,,47,,43,
01-03-2010,13,57,,,50,,,48,,,56,54,,50,,,,,,43,,55,50,53,,,,56,49,51,,47,,52,,53,,48,
01-03-2010,14,62,,,49,,,68,,52,61,60,,51,,,,,,47,,57,58,57,,,68,56,58,58,,47,,59,,63,,50,
01-03-2010,15,64,,,49,,,64,,61,57,56,,49,,,,,,49,,54,56,55,,,69,57,65,42,,48,,60,,57,,44,
01-03-2010,16,68,,,49,,,56,,66,52,50,,47,,57,40,,,38,,48,48,60,,,61,55,71,40,,47,,51,,46,,,
01-03-2010,17,67,,,47,,,52,,58,46,47,,44,,50,37,,,33,,45,43,55,,,49,49,64,36,,46,,46,,39,,35,
