Fecha,Hora,ACO,AJU,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-09-2012,1,30,,,,29,,,24,13,26,37,,37,18,,,29,32,20,27,33,,33,35,33,28,,25,,,18,32,25,22,17,35,37,
01-09-2012,2,29,,,,28,,,18,20,27,36,,35,21,,,27,32,26,28,31,,31,35,30,28,,26,,,23,32,25,21,20,35,34,
01-09-2012,3,26,,,,25,,,3,8,27,35,,33,9,,,27,30,23,26,32,,29,33,27,28,,28,,,22,29,15,23,21,33,23,
01-09-2012,4,13,,,,21,,,9,2,28,30,,29,7,,,23,30,20,21,30,,27,32,21,27,,26,,,22,23,9,25,15,27,18,
01-09-2012,5,8,,,,15,,,3,1,21,32,,27,9,,,9,23,12,15,28,,19,31,21,23,,15,,,12,20,8,15,15,18,23,
01-09-2012,6,11,,,,7,,,1,1,14,22,,21,2,,,4,13,4,6,22,,8,23,9,15,,9,,,4,12,13,6,5,16,12,
01-09-2012,7,10,,,,2,,,0,1,5,20,,16,2,,,2,8,1,2,14,,4,18,1,9,,2,,,4,11,6,3,2,17,3,
01-09-2012,8,12,,,,6,,,4,,8,19,,16,4,,,9,6,4,4,13,,10,18,4,9,,5,,,5,12,6,8,4,22,5,
01-09-2012,9,20,,,,14,,,9,,18,19,,23,14,,,19,9,14,13,23,,19,23,9,20,,14,,,17,14,15,18,13,25,11,
01-09-2012,10,28,,,,20,,,19,,28,28,,28,25,,,28,23,20,24,30,,27,29,21,30,,26,,,19,29,15,30,25,30,27,
01-09-2012,11,45,,,,36,,,31,28,41,34,,36,39,,,42,37,37,34,36,,36,33,38,38,,34,,,34,40,26,39,44,41,36,
01-09-2012,12,49,,,,42,,,32,29,38,33,,36,36,,,48,46,37,41,36,,44,35,39,35,,34,,,44,52,26,35,40,50,47,
01-09-2012,13,43,,,,28,,,32,30,34,30,,29,30,,,43,32,29,33,33,,37,30,27,31,,33,,,32,44,28,32,35,54,37,
01-09-2012,14,34,,,,26,,,24,28,32,29,,26,28,,,27,22,25,29,31,,24,29,24,27,,30,,,23,29,,28,31,32,25,
01-09-2012,15,29,,,,27,,,23,,30,26,,25,27,,,23,21,27,26,30,,21,26,25,25,,29,,,28,26,,27,30,23,23,
01-09-2012,16,27,,,,22,,,24,26,26,23,,20,23,,,24,21,22,27,26,,23,23,20,23,,27,,,26,26,22,24,25,24,24,
01-09-2012,17,27,,,,22,,,25,26,25,24,,21,21,,,25,22,23,24,27,,20,24,20,23,,27,,,25,26,23,22,25,26,21,
01-09-2012,18,26,,,,21,,,24,24,24,23,,18,19,,,22,17,20,20,26,,20,24,17,22,,26,,,22,22,22,23,23,18,18,
01-09-2012,19,23,,,,13,,,21,18,22,20,,12,16,,,13,13,12,14,23,,14,22,11,19,,23,,,18,16,22,18,19,15,12,
01-09-2012,20,21,,,,11,,,19,14,18,14,,10,11,,,15,8,6,7,20,,12,15,8,13,,22,,,17,13,19,18,16,9,8,
01-09-2012,21,15,,,,9,,,15,7,17,5,,7,12,,,5,3,5,4,20,,8,8,3,15,,17,,,10,5,19,15,8,5,4,
01-09-2012,22,14,,,,7,,,14,8,9,5,,4,7,,,10,2,2,9,17,,10,5,1,10,,12,,,8,1,10,4,7,2,5,
01-09-2012,23,9,,,,1,,,14,13,4,4,,3,0,,,11,4,1,5,7,,12,4,2,7,,14,,,1,2,10,4,11,5,7,
01-09-2012,24,12,,,,1,,,18,15,8,5,,1,6,,,11,10,4,15,4,,17,,6,7,,14,,,2,9,6,5,17,10,10,
02-09-2012,1,14,,,,6,,,14,14,11,2,,3,11,,,14,17,9,13,8,,17,,11,9,,17,,,8,19,2,7,17,10,18,
02-09-2012,2,7,,,,9,,,11,15,10,1,,3,9,,,13,12,4,10,8,,11,,7,10,,19,,,6,16,2,9,15,16,9,
02-09-2012,3,7,,,,6,,,4,7,11,1,,5,6,,,11,11,8,7,13,,11,,5,9,,13,,,7,14,8,8,13,10,7,
02-09-2012,4,5,,,,2,,,4,2,7,4,,1,6,,,4,8,2,4,5,,6,,3,5,,13,,,4,9,13,3,10,5,7,
02-09-2012,5,2,,,,1,,,1,1,1,4,,0,0,,,1,3,1,1,3,,4,,1,3,,12,,,0,2,5,2,3,1,3,
02-09-2012,6,2,,,,1,,,0,1,1,2,,1,0,,,1,1,1,0,3,,3,2,1,1,,5,,,1,1,6,1,1,3,1,
02-09-2012,7,2,,,,1,,,0,1,1,1,,1,0,,,1,1,1,1,3,,3,1,1,1,,12,,,1,1,6,0,2,1,3,
02-09-2012,8,4,,,,4,,,5,4,6,7,,4,5,,,3,5,4,3,7,,6,6,6,4,,8,,,4,4,11,4,6,6,4,
02-09-2012,9,16,,,,16,,,20,12,16,18,,13,12,,,10,13,13,16,18,,15,18,16,15,,17,,,10,13,16,16,17,16,14,
02-09-2012,10,26,,,,31,,,32,27,31,31,,26,25,,,24,25,21,37,31,,31,30,24,29,,32,,,19,27,26,31,36,30,29,
02-09-2012,11,34,,,,45,,,43,35,45,43,,46,42,,,49,40,38,62,45,,50,41,35,40,,38,,,40,46,36,45,51,44,41,
02-09-2012,12,52,,,,55,,,54,42,63,56,,59,63,,,72,54,60,76,57,,66,55,58,54,,45,,,52,66,44,55,68,63,64,
02-09-2012,13,64,,,,75,,,58,36,60,64,,73,76,,,87,79,81,75,60,,69,62,88,50,,39,,,75,91,47,49,62,75,77,
02-09-2012,14,59,,,,100,,,51,36,63,57,,97,89,,,95,90,95,84,51,,66,56,83,51,,38,,,90,108,44,52,70,74,88,
02-09-2012,15,54,,,,93,,,57,41,75,71,,110,99,,,81,86,86,83,64,,74,68,65,54,,42,,,109,93,42,55,78,70,79,
02-09-2012,16,43,,,,99,,,47,42,84,100,,116,81,,,57,68,69,62,80,,67,98,63,57,,49,,,93,70,43,57,66,57,67,
02-09-2012,17,38,,,,65,,,45,43,68,108,,79,62,,,33,47,57,50,72,,47,88,59,56,,51,,,53,45,46,55,63,39,43,
02-09-2012,18,34,,,,28,,,40,42,53,48,,25,40,,,19,30,33,39,56,,27,44,30,51,,46,,,20,31,44,48,48,34,26,
02-09-2012,19,30,,,,11,,,34,34,20,23,,19,20,,,15,30,19,32,27,,18,28,20,23,,34,,,24,29,27,30,28,25,11,
02-09-2012,20,22,,,,10,,,31,29,17,20,,15,8,,,4,24,6,32,19,,11,18,15,16,,25,,,16,18,17,24,24,20,8,
02-09-2012,21,21,,,,9,,,27,22,5,,,17,5,,,3,16,5,25,10,,9,15,6,12,,33,,,11,16,9,15,15,17,14,
02-09-2012,22,18,,,,11,,,30,18,4,21,,20,7,,,5,,7,13,15,,5,18,8,5,,34,,,9,17,18,4,3,16,7,
02-09-2012,23,12,,,,2,,,29,13,14,21,,24,9,,,6,16,3,8,21,,6,20,5,16,,13,,,10,15,17,11,7,17,7,
02-09-2012,24,10,,,,9,,,23,9,16,18,,18,8,,,12,18,6,1,22,,9,19,8,17,,10,,,,17,12,15,8,19,2,
03-09-2012,1,6,,,,7,,,6,17,15,12,,17,10,,,9,20,7,6,16,,13,8,17,16,,14,,,,17,7,12,3,17,13,
03-09-2012,2,2,,,,5,,,7,19,13,10,,10,5,,,9,19,8,5,14,,5,9,13,14,,11,,,,13,11,5,4,10,4,
03-09-2012,3,4,,,,8,,,1,16,8,7,,5,2,,,11,14,7,2,15,,6,12,2,8,,15,,,,14,9,5,4,9,4,
03-09-2012,4,3,,,,2,,,1,14,4,9,,2,1,,,4,5,5,2,13,,6,9,1,7,,11,,,,12,5,1,2,7,2,
03-09-2012,5,1,,,,1,,,0,9,1,6,,1,1,,,1,2,1,2,9,,3,6,0,3,,2,,,,7,3,0,2,1,2,
03-09-2012,6,1,,,,1,,,0,2,1,2,,1,1,,,1,1,1,2,3,,3,1,0,1,,1,,,1,2,3,0,1,1,1,
03-09-2012,7,1,,,,1,,,0,2,1,2,,1,1,,,1,1,1,1,3,,4,1,1,1,,3,,,1,2,7,0,2,1,2,
03-09-2012,8,4,,,,3,,,2,3,4,10,,3,3,,,3,2,3,5,9,,5,7,2,4,,3,,,3,3,9,2,4,4,3,
03-09-2012,9,12,,,,9,,,12,9,10,23,,11,11,,,5,9,8,10,17,,9,20,5,11,,11,,,6,8,15,6,8,10,6,
03-09-2012,10,23,,,,11,,,27,,17,25,,19,21,,,18,10,17,22,27,,24,26,17,14,,25,,,16,22,25,15,18,22,19,
03-09-2012,11,39,,,,25,,,38,,31,35,,20,31,,,36,32,36,42,37,,39,36,40,36,,46,,,40,42,37,32,39,43,35,
03-09-2012,12,52,,,,53,,,52,,57,,,48,57,,,50,52,55,54,51,,53,45,53,52,,63,,,50,51,45,57,59,49,45,
03-09-2012,13,61,,,,73,,,63,,79,67,,61,77,,,57,56,67,64,77,,62,69,62,74,,76,,,55,61,69,75,70,60,50,
03-09-2012,14,60,,,,76,,,64,71,96,95,,73,84,,,60,64,69,73,106,,69,97,68,92,,83,,,63,66,85,85,79,67,60,
03-09-2012,15,58,,,,71,,,62,69,97,90,,70,84,,,61,67,72,76,115,,67,90,69,98,,89,,,60,69,95,87,76,67,59,
03-09-2012,16,57,,,,73,,,60,63,87,84,,69,82,,,65,66,68,70,100,,70,83,68,89,,83,,,61,71,88,83,73,68,58,
03-09-2012,17,46,,,,56,,,57,66,78,74,,66,68,,,24,50,54,61,85,,43,75,57,73,,78,,,56,56,77,71,63,38,46,
03-09-2012,18,,,,,35,,,45,53,48,50,,32,44,,,17,44,36,43,50,,32,47,41,50,,69,,,36,39,54,52,46,36,38,
03-09-2012,19,27,,,,,,,11,18,37,33,,22,35,,,18,29,35,42,40,,22,39,40,36,,53,,,20,36,25,37,43,28,21,
03-09-2012,20,13,,,,6,,,8,5,35,23,,11,25,,,6,24,16,13,36,,13,30,21,33,,47,,,20,13,27,32,37,18,10,
03-09-2012,21,5,,,,5,,,9,18,28,19,,13,5,,,1,10,2,21,19,,7,17,6,23,,32,,,12,12,27,9,30,17,4,
03-09-2012,22,4,,,,1,,,22,44,15,15,,9,1,,,1,9,1,13,9,,4,2,1,11,,19,,,5,7,27,8,38,3,4,
03-09-2012,23,1,,,,1,,,13,36,3,15,,5,33,,,1,6,7,35,7,,3,8,1,5,,19,,,1,2,34,7,29,4,5,
03-09-2012,24,3,,,,1,,,11,25,1,14,,7,10,,,1,5,,31,15,,4,6,3,8,,38,,,1,2,41,3,13,12,2,
04-09-2012,1,5,,,,1,,,6,21,5,18,,7,2,,,1,2,,34,9,,3,18,14,17,,37,,,1,6,38,22,21,10,1,
04-09-2012,2,2,,,,2,,,3,16,16,11,,7,9,,,1,3,,20,7,,3,22,10,25,,29,,,,5,32,22,28,5,2,
04-09-2012,3,5,,,,1,,,1,11,19,17,,6,11,,,1,18,,8,9,,3,20,1,23,,26,,,,2,17,21,20,4,2,
04-09-2012,4,3,,,,1,,,0,7,16,11,,2,2,,,2,9,,3,10,,3,18,1,18,,17,,,,0,14,17,24,3,2,
04-09-2012,5,2,,,,1,,,0,3,13,15,,1,2,,,1,1,,1,8,,3,10,1,9,,11,,,1,1,11,5,7,1,2,
04-09-2012,6,1,,,,1,,,0,1,2,2,,1,2,,,1,1,1,2,5,,3,2,1,3,,1,,,1,1,12,1,2,1,2,
04-09-2012,7,1,,,,1,,,1,2,1,10,,1,1,,,2,1,2,1,3,,4,1,1,1,,4,,,1,2,11,1,2,1,4,
04-09-2012,8,5,,,,2,,,2,3,3,24,,3,3,,,2,6,3,4,7,,4,4,1,2,,6,,,2,3,14,3,3,4,3,
04-09-2012,9,15,,,,6,,,24,16,,30,,9,6,,,5,7,8,11,13,,9,14,8,7,,20,,,6,8,18,13,8,16,8,
04-09-2012,10,,,,,13,,,,33,,39,,18,16,,,18,22,17,25,21,,27,31,23,22,,38,,,22,29,25,28,23,31,19,
04-09-2012,11,,,,,38,,,,55,,48,,37,43,,,45,43,49,59,42,,47,44,48,45,,61,,,46,49,42,52,51,48,39,
04-09-2012,12,,,,,62,,,,68,,59,,62,75,,,59,59,69,79,56,,61,57,71,69,,82,,,,61,62,76,77,61,54,
04-09-2012,13,,,,,73,,,,69,,71,,66,83,,,60,58,74,65,81,,66,73,65,88,,82,,,58,63,77,85,77,62,59,
04-09-2012,14,,,,,65,,,,68,,81,,63,81,,,50,58,62,65,107,,55,84,61,87,,83,,,58,59,90,79,73,54,51,
04-09-2012,15,,,,,59,,,,67,,79,,64,67,,,62,55,56,63,90,,64,86,59,79,,75,,,54,60,86,80,69,68,53,
04-09-2012,16,63,,,,60,,,74,57,,77,,70,68,,,66,63,58,69,79,,68,75,65,70,,70,,,56,67,74,73,70,66,62,
04-09-2012,17,52,,,,50,,,70,49,,,,58,57,,,51,59,52,60,66,,57,66,56,60,,66,,,52,53,58,62,64,56,52,
04-09-2012,18,41,,,,34,,,58,43,,47,,33,45,,,27,47,33,50,53,,37,51,43,45,,,,,34,44,47,53,56,47,45,
04-09-2012,19,28,,,,23,,,52,33,,43,,19,35,,,20,42,25,28,49,,35,40,32,34,,,,,25,29,43,33,42,32,43,
04-09-2012,20,17,,,,22,,,42,37,,24,,12,30,,,24,28,26,26,34,,16,11,34,24,,,,,18,20,22,20,26,19,23,
