Fecha,Hora,ACO,AJU,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-03-2012,1,15,,,,2,,,14,6,3,26,,21,3,1,,4,12,2,1,15,,,20,2,4,,5,,,,2,21,0,2,3,,
01-03-2012,2,6,,,,1,,,12,12,4,12,,18,1,2,,1,3,1,16,25,,,24,2,2,,10,,,2,3,30,1,3,2,,
01-03-2012,3,9,,,,3,,,18,6,4,19,,21,0,1,,2,2,1,12,29,,,24,3,2,,10,,,4,17,26,1,5,2,,
01-03-2012,4,7,,,,5,,,6,1,2,34,,21,0,1,,1,2,1,8,22,,,30,3,3,,13,,,4,2,27,5,4,2,,
01-03-2012,5,4,,,,1,,,2,1,1,31,,13,0,1,,1,2,1,1,25,,,33,3,2,,12,,,3,6,33,5,6,2,,
01-03-2012,6,2,,,,1,,,1,1,1,5,,5,0,1,,1,2,1,1,27,,,19,2,1,,7,,,2,1,28,2,3,2,1,
01-03-2012,7,1,,,,1,,,1,1,1,2,,2,1,1,,2,2,1,1,3,,,4,2,1,,2,,,2,1,20,0,3,3,1,
01-03-2012,8,3,,,,1,,,2,2,2,5,,3,2,2,,2,3,1,2,1,,,2,3,2,,2,,,3,2,19,2,3,4,3,
01-03-2012,9,10,,,,3,,,,5,6,12,,5,6,6,,3,7,4,6,6,,,20,4,7,,9,,,7,3,19,8,6,5,5,
01-03-2012,10,20,,,,8,,,,19,17,28,,14,15,13,,18,17,11,20,16,,,28,20,19,,31,,,16,12,26,24,15,16,18,
01-03-2012,11,46,,,,23,,,,52,38,39,,28,37,37,,41,48,32,37,39,,,40,38,38,,46,,,,32,39,47,44,39,41,
01-03-2012,12,67,,,,48,,,78,75,56,51,,55,62,64,,67,66,56,62,55,,,57,60,57,,55,,,53,54,53,64,61,62,59,
