Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-02-2016,1,,4,0,,,,3,4,5,,,3,0,,2,4,,0,3,4,4,,4,,,4,6,1,3,4,,,4,,,0,,,,0,5,,0,1,2,,,6,
01-02-2016,2,,3,0,,,,3,3,4,,,3,0,,1,4,,0,3,5,5,,4,,,6,5,1,2,3,,,3,,,0,,,,0,4,,0,1,2,,,7,
01-02-2016,3,,3,0,,,,2,4,3,,,2,0,,1,5,,0,4,5,4,,4,,,5,4,2,2,3,,,4,,,0,,,,0,4,,0,1,2,,,5,
01-02-2016,4,,6,0,,,,1,3,3,,,2,0,,1,5,,0,2,4,3,,4,,,5,4,2,2,3,,,3,,,0,,,,0,4,,0,1,1,,,4,
01-02-2016,5,,7,0,,,,1,3,2,,,3,0,,1,3,,0,2,3,3,,4,,,4,3,1,2,3,,,4,,,0,,,,0,3,,0,1,2,,,6,
01-02-2016,6,,4,0,,,,1,3,2,,,3,0,,1,3,,0,2,3,3,,4,,,5,3,1,2,2,,,4,,,0,,,,0,3,,0,1,2,,,6,
01-02-2016,7,,4,0,,,,1,4,3,,,3,0,,1,4,,0,2,3,3,,4,,,5,3,1,3,2,,,4,,,0,,,,0,3,,0,1,2,,,7,
01-02-2016,8,,4,0,,,,2,7,3,,,4,0,,1,4,,0,2,2,3,,5,,,6,4,1,2,4,,,6,,,0,,,,0,5,,0,1,3,,,10,
01-02-2016,9,,4,0,,,,4,5,4,,,4,0,,3,4,,0,4,2,4,,6,,,5,3,1,4,4,,,7,,,0,,,,0,5,,0,2,3,,,10,
01-02-2016,10,,4,0,,,,3,4,5,,,3,0,,3,5,,0,4,2,4,,6,,,5,4,4,5,5,,,7,,,0,,,,0,7,,0,2,3,,,8,
01-02-2016,11,,4,0,,,,3,4,4,,,3,0,,7,7,,0,4,2,4,,6,,,6,5,3,6,4,,,7,,,0,,,,0,6,,0,3,3,,,6,
01-02-2016,12,,3,0,,,,3,4,4,,,3,0,,10,5,,0,4,2,4,,4,,,4,4,2,4,3,,,5,,,0,,,,0,5,,0,3,3,,,4,
01-02-2016,13,,2,0,,,,2,4,3,,,3,0,,4,4,,0,3,2,3,,3,,,3,3,2,2,2,,,4,,,0,,,,0,3,,0,2,2,,,3,
01-02-2016,14,,2,0,,,,2,2,3,,,2,0,,3,3,,0,3,1,3,,3,,,3,2,1,2,3,,,3,,,0,,,,0,3,,0,2,2,,,3,
01-02-2016,15,,2,0,,,,2,2,3,,,3,0,,3,3,,0,2,2,3,,3,,,3,2,1,2,2,,,2,,,0,,,,0,4,,0,1,2,,,2,
01-02-2016,16,,2,0,,,,1,2,3,,,3,0,,2,3,,0,2,1,2,,2,,,2,2,1,2,2,,,2,,,0,,,,0,3,,0,1,1,,,2,
01-02-2016,17,,2,0,,,,1,2,2,,,3,0,,2,2,,0,4,1,2,,2,,,2,2,,2,2,,,2,,,0,,,,0,3,,0,1,1,,,2,
01-02-2016,18,,2,0,,,,1,1,2,,,3,0,,0,1,,0,2,1,2,,1,,,2,2,1,2,2,,,2,,,0,,,,0,2,,0,1,1,,,2,
01-02-2016,19,,2,0,,,,1,1,2,,,3,0,,0,1,,0,2,1,2,,2,,,2,2,1,2,1,,,2,,,0,,,,0,2,,0,1,1,,,2,
01-02-2016,20,,2,0,,,,1,1,2,,,3,0,,0,1,,0,2,1,2,,2,,,2,2,1,2,1,,,2,,,0,,,,0,2,,0,1,2,,,2,
01-02-2016,21,,2,0,,,,1,1,2,,,3,0,,0,1,,0,2,1,3,,2,,,3,2,1,2,1,,,3,,,0,,,,0,2,,0,1,1,,,2,
01-02-2016,22,,2,0,,,,1,2,2,,,3,0,,1,2,,0,2,1,2,,2,,,2,3,1,2,1,,,3,,,0,,,,0,2,,0,2,2,,,3,
01-02-2016,23,,2,0,,,,1,1,2,,,2,0,,1,1,,0,2,1,3,,2,,,3,2,1,2,1,,,2,,,0,,,,0,2,,0,1,2,,,3,
01-02-2016,24,,2,0,,,,1,2,2,,,2,0,,1,1,,0,2,1,3,,2,,,3,2,1,2,1,,,2,,,0,,,,0,2,,0,1,1,,,3,
02-02-2016,1,,2,0,,,,1,2,2,,,2,0,,1,1,,0,1,1,2,,1,,,2,2,1,2,1,,,2,,,0,,,,0,2,,0,1,2,,,3,
02-02-2016,2,,2,0,,,,1,3,2,,,2,0,,1,1,,0,1,1,2,,2,,,2,2,1,2,1,,,2,,,0,,,,0,1,,0,1,1,,,2,
02-02-2016,3,,2,0,,,,2,1,2,,,2,0,,1,1,,0,1,1,2,,2,,,2,1,1,1,1,,,2,,,0,,,,0,1,,0,1,1,,,3,
02-02-2016,4,,2,0,,,,1,1,2,,,2,0,,1,1,,0,1,1,2,,2,,,3,2,1,2,1,,,1,,,0,,,,0,1,,0,1,1,,,2,
02-02-2016,5,,2,0,,,,2,2,2,,,2,0,,1,1,,0,2,1,3,,2,,,4,3,1,2,1,,,2,,,0,,,,0,1,,0,1,1,,,2,
02-02-2016,6,,2,0,,,,2,4,2,,,2,0,,1,1,,0,3,1,4,,4,,,7,3,0,2,1,,,2,,,0,,,,0,2,,0,1,1,,,5,
02-02-2016,7,,1,0,,,,4,4,2,,,2,0,,2,4,,0,3,1,7,,4,,,8,4,1,2,1,,,3,,,0,,,,0,5,,0,2,2,,,5,
02-02-2016,8,,2,0,,,,7,7,4,,,3,0,,3,8,,0,4,1,9,,5,,,12,4,1,2,2,,,5,,,0,,,,0,5,,0,2,7,,,10,
02-02-2016,9,,2,0,,,,9,5,4,,,3,0,,3,6,,0,5,1,9,,4,,,10,3,0,3,3,,,7,,,0,,,,0,7,,0,3,7,,,8,
02-02-2016,10,,2,0,,,,6,3,3,,,2,0,,4,2,,0,4,1,6,,3,,,5,2,0,2,2,,,6,,,0,,,,0,2,,0,3,2,,,7,
02-02-2016,11,,2,0,,,,3,3,3,,,2,0,,2,1,,0,2,1,3,,3,,,3,3,1,2,2,,,4,,,0,,,,0,1,,0,1,1,,,3,
02-02-2016,12,,2,0,,,,1,1,2,,,3,0,,1,1,,0,2,1,2,,2,,,2,2,1,1,1,,,3,,,0,,,,0,1,,0,1,1,,,2,
02-02-2016,13,,2,0,,,,1,1,2,,,2,0,,0,1,,0,1,2,2,,7,,,2,2,1,1,1,,,2,,,0,,,,0,1,,0,1,1,,,1,
02-02-2016,14,,2,0,,,,1,2,2,,,2,0,,0,1,,0,3,2,2,,2,,,2,2,1,1,1,,,2,,,0,,,,0,1,,0,1,1,,,2,
02-02-2016,15,,2,0,,,,2,2,3,,,2,0,,0,2,,0,4,2,3,,2,,,3,3,1,1,2,,,2,,,0,,,,0,2,,0,1,1,,,2,
02-02-2016,16,,2,0,,,,1,2,3,,,3,0,,0,2,,0,3,1,3,,2,,,4,2,1,1,2,,,2,,,0,,,,0,2,,0,1,2,,,2,
02-02-2016,17,,2,0,,,,1,1,2,,,2,0,,0,1,,0,3,1,2,,2,,,3,1,1,2,2,,,2,,,0,,,,0,1,,0,1,1,,,2,
02-02-2016,18,,2,0,,,,1,1,2,,,2,0,,0,1,,0,2,1,2,,2,,,2,1,1,1,1,,,2,,,0,,,,0,1,,0,1,1,,,1,
02-02-2016,19,,2,0,,,,1,2,2,,,3,0,,0,1,,0,3,1,2,,2,,,3,1,1,2,2,,,2,,,0,,,,0,1,,0,1,1,,,2,
02-02-2016,20,,2,0,,,,1,1,2,,,3,0,,0,1,,0,2,1,3,,3,,,4,1,1,1,1,,,3,,,0,,,,0,2,,0,1,1,,,3,
02-02-2016,21,,2,0,,,,1,1,2,,,2,0,,1,3,,0,2,1,3,,3,,,3,2,1,2,1,,,3,,,0,,,,0,3,,0,1,1,,,5,
02-02-2016,22,,2,0,,,,2,3,3,,,3,0,,1,2,,0,2,1,4,,3,,,3,2,1,2,1,,,3,,,0,,,,0,2,,0,1,2,,,3,
02-02-2016,23,,2,0,,,,1,3,3,,,4,0,,2,3,,0,2,1,3,,3,,,4,2,1,2,2,,,2,,,0,,,,0,3,,0,1,2,,,5,
02-02-2016,24,,2,0,,,,2,4,4,,,3,0,,2,2,,0,2,1,3,,3,,,3,2,1,1,3,,,3,,,0,,,,0,4,,0,1,2,,,5,
