Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-04-2016,1,1,2,0,,1,,1,1,2,,,1,0,,0,,,0,0,,1,,,,,2,1,1,1,,,,,,,0,,1,,0,1,1,0,1,1,,1,2,
01-04-2016,2,1,2,0,,1,,1,1,2,,,1,0,,0,,,0,0,,1,,,,,2,1,1,2,,,,,1,,0,,1,,0,2,2,0,1,1,,1,2,
01-04-2016,3,1,2,0,,1,,1,2,2,,,1,0,,1,,,0,1,,2,,,,,2,1,1,2,,,,,1,,0,,1,,0,1,2,0,1,1,,1,2,
01-04-2016,4,1,2,0,,1,,1,3,2,,,1,0,,1,,,0,0,,2,,,,,3,1,1,1,,,,,1,,0,,1,,0,2,2,0,1,1,,1,2,
01-04-2016,5,1,2,0,,1,,1,1,2,,,1,0,,1,,,0,0,,2,,,,,3,1,1,1,,,,,1,,0,,1,,0,2,1,0,1,1,,1,3,
01-04-2016,6,1,2,0,,1,,1,1,2,,,3,0,,2,,,0,0,,2,,,,,3,1,1,1,,,,,1,,0,,1,,0,2,1,0,1,1,,2,6,
01-04-2016,7,3,2,0,,3,,2,5,3,,,2,0,,2,,,0,1,,3,,,,,5,2,1,2,,,,,1,,0,,1,,0,3,2,0,1,2,,3,10,
01-04-2016,8,2,2,0,,3,,3,4,5,,,2,0,,4,,,0,1,,4,,,,,6,2,1,3,,,,,1,,0,,1,,0,3,2,0,1,2,,3,13,
01-04-2016,9,1,2,0,,2,,3,2,3,,,1,0,,4,,,0,1,,2,,,,,3,2,1,2,,,,,1,,0,,1,,0,2,3,0,1,1,,4,8,
01-04-2016,10,1,2,0,,2,,1,2,2,,,1,0,,2,,,0,1,,2,,,,,3,1,1,2,,,,,2,,0,,1,,0,2,2,0,1,1,,2,5,
