Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-11-2016,1,,2,0,,1,,4,4,3,,1,2,0,2,1,1,,0,3,1,4,,4,2,,,2,2,3,2,,,4,,2,0,,2,,0,3,5,0,3,3,,2,4,
01-11-2016,2,,1,0,,0,,4,2,2,,1,1,0,2,1,1,,0,2,1,3,,3,1,,,2,2,3,1,,,7,,2,0,,2,,0,3,4,0,2,3,,1,3,
01-11-2016,3,,1,0,,0,,3,3,2,,0,1,0,2,1,0,,0,2,1,3,,3,1,,,2,1,2,1,,,4,,2,0,,1,,0,2,3,0,2,3,,1,4,
01-11-2016,4,,2,0,,0,,3,3,1,,0,1,0,1,1,0,,0,2,1,3,,3,1,,,2,1,1,1,,,4,,1,0,,1,,0,2,2,0,1,3,,1,3,
01-11-2016,5,,2,0,,0,,3,2,2,,0,1,0,1,1,0,,0,2,1,3,,3,1,,,1,1,1,1,,,4,,1,0,,1,,0,2,2,0,1,3,,1,4,
01-11-2016,6,,2,0,,0,,3,2,2,,0,2,0,2,1,1,,0,2,1,3,,3,1,,,1,1,1,1,,,3,,1,0,,1,,0,2,2,0,1,2,,1,6,
01-11-2016,7,,2,0,,1,,4,5,2,,1,2,0,3,2,2,,0,2,1,4,,4,2,,,2,1,1,1,,,5,,2,0,,2,,0,4,2,0,2,3,,1,8,
01-11-2016,8,,2,0,,1,,5,5,3,,2,2,0,5,2,3,,0,3,1,5,,4,3,,,3,2,1,3,,,7,,3,0,,1,,0,6,3,0,2,4,,1,7,
01-11-2016,9,,2,0,,2,,5,6,3,,1,3,0,3,1,5,,0,4,1,5,,4,4,,,3,2,3,3,,,8,,3,0,,2,,0,9,4,0,2,5,,1,7,
01-11-2016,10,,2,0,,2,,4,5,3,,1,4,0,4,1,4,,0,5,2,4,,4,7,,,3,2,3,3,,,7,,4,0,,2,,0,8,7,0,3,5,,1,7,
01-11-2016,11,,3,0,,3,,5,7,3,,2,3,0,2,3,6,,0,5,2,4,,6,5,,,3,2,4,3,,,9,,3,0,,3,,0,16,8,0,3,5,,5,6,
01-11-2016,12,,2,0,,2,,4,14,3,,1,3,0,2,3,7,,0,5,2,4,,4,6,,,3,3,3,3,,,4,,3,0,,3,,0,13,5,0,3,4,,4,6,
01-11-2016,13,,2,0,,1,,6,7,3,,1,3,0,2,1,2,,0,8,1,4,,3,6,,,5,2,3,2,,,4,,3,0,,3,,0,8,3,0,3,3,,2,3,
01-11-2016,14,,2,0,,1,,6,5,5,,1,3,0,2,2,5,,0,4,1,3,,3,2,,,4,3,2,4,,,3,,2,0,,3,,0,5,2,0,3,3,,1,2,
01-11-2016,15,,3,0,,0,,4,4,4,,1,3,0,3,4,4,,0,2,2,3,,2,2,,,4,3,2,4,,,3,,2,0,,2,,0,3,2,0,3,2,,2,2,
01-11-2016,16,,3,0,,1,,2,3,2,,1,2,0,5,20,3,,0,3,1,2,,2,2,,,4,3,2,4,,,3,,2,0,,2,,0,3,2,0,2,2,,4,2,
01-11-2016,17,,3,0,,15,,4,2,4,,2,2,0,4,6,3,,0,4,2,3,,8,7,,,3,3,2,4,,,8,,2,0,,2,,0,5,15,0,3,3,,5,8,
01-11-2016,18,,3,0,,32,,3,19,3,,2,2,0,3,2,1,,0,3,1,3,,4,6,,,2,2,7,3,,,7,,10,0,,3,,0,34,8,0,3,3,,1,7,
