Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-12-2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-12-2017,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-12-2017,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-12-2017,4,1,1,,,2,,4,,,,1,,,2,2,2,,,6,0,17,,44,5,,,5,3,,2,,,42,1,,,,5,,,10,10,,6,,,,,
01-12-2017,5,2,2,,,2,,6,,,,1,,,3,1,2,,,9,2,20,,38,7,,,3,3,,2,,,43,1,,,,5,,,7,16,,7,,,,,
01-12-2017,6,12,2,,,2,,8,,,,3,,,3,1,2,,,9,1,17,,29,9,,,4,5,,2,,,39,1,,,,10,,,6,14,,7,,,,,
01-12-2017,7,20,2,,,3,,6,,,,5,,,3,1,3,,,9,1,16,,22,8,,34,3,10,,3,,,22,2,,,,7,,,6,13,,8,,,14,,
01-12-2017,8,4,6,,,3,,8,,,,16,,,6,3,5,,,17,1,24,,15,13,,27,3,11,,5,,,20,2,,,,7,,,6,10,,7,,,21,,
01-12-2017,9,2,10,,,5,,25,,,,38,,,7,22,5,,,26,1,18,,15,14,,21,8,12,,11,,,26,7,,,,9,,,8,8,,12,,,27,,
01-12-2017,10,3,9,,,7,,21,,,,40,,,6,41,9,,,21,1,16,,19,15,,22,12,13,,16,,,25,7,,,,17,,,16,8,,14,,,30,,
01-12-2017,11,19,8,,,9,,17,,,,34,,,6,34,10,,,20,1,18,,25,16,,23,14,10,,17,,,27,8,,,,18,,,18,12,,18,,,30,,
01-12-2017,12,13,7,,,8,,15,,,,30,,,7,21,10,,,18,1,19,,21,15,,20,13,11,,14,,,21,9,,,,14,,,20,15,,19,,,21,,
01-12-2017,13,9,7,,,5,,12,,,,10,,,5,10,9,,,12,2,15,,13,15,,12,10,11,,11,,,12,8,,,,13,,,15,11,,14,,,15,,
01-12-2017,14,4,7,,,7,,8,,,,8,,,5,12,5,,,8,2,9,,11,12,,9,7,8,9,10,,,7,5,,,,10,,,9,12,,10,,,14,,
01-12-2017,15,2,6,,,5,,7,,,,7,,,5,8,4,,,7,3,8,,8,9,,10,6,7,8,8,,,6,5,,,,7,,,9,10,,7,,,10,,
01-12-2017,16,2,5,,,6,,6,,,,10,,,4,7,4,,,6,4,,,5,6,,8,6,5,6,7,,,4,4,,,,5,,,7,8,,6,,,8,,
01-12-2017,17,2,5,,,5,,6,,,,5,,,3,46,5,,,6,,6,,5,7,,6,5,4,6,7,,,3,3,,,,5,,,9,6,,7,,,3,,
01-12-2017,18,3,4,,,27,,6,,,,3,,,5,22,4,,,7,,6,,4,4,,8,5,4,4,5,,,3,4,,,,6,,,7,20,,5,,,13,,
01-12-2017,19,3,3,,,73,,5,,,,3,,,6,38,35,,,13,3,7,,9,14,,13,8,4,5,5,,,8,4,,,,5,,,61,22,,5,,,4,,
01-12-2017,20,2,5,,,59,,52,,,,4,,,9,21,61,,,76,7,55,,3,4,,54,30,4,5,5,,,3,6,,,,4,,,81,30,,4,,,3,,
01-12-2017,21,1,27,,,36,,61,,,,3,,,25,10,49,,,65,12,70,,2,3,,73,35,4,3,8,,,3,14,,,,4,,,46,11,,4,,,2,,
01-12-2017,22,1,37,,,65,,44,,,,3,,,50,6,62,,,32,49,37,,2,4,,38,41,5,3,20,,,3,37,,,,4,,,31,4,,5,,,3,,
01-12-2017,23,1,35,,,64,,50,,,,2,,,50,7,89,,,33,41,25,,2,2,,25,59,29,3,24,,,3,36,,,,5,,,58,7,,23,,,3,,
01-12-2017,24,1,24,,,66,,67,,,,3,,,34,3,58,,,56,33,41,,3,3,,37,41,28,3,27,,,3,25,,,,7,,,45,21,,34,,,6,,
02-12-2017,1,1,19,,,53,,62,,,,2,,,23,3,58,,,64,16,48,,9,5,,44,34,21,3,24,,,7,17,,,,4,,,53,37,,26,,,32,,
02-12-2017,2,1,24,,,22,,67,,,,3,,,16,3,31,,,56,7,51,,44,7,,45,24,20,13,16,,,21,12,,,,6,,,38,50,,16,,,82,,
02-12-2017,3,2,25,,,34,,42,,,,2,,,13,2,15,,,31,6,28,,67,7,,25,25,22,48,11,,,59,10,,,,6,,,41,36,,6,,,123,,
02-12-2017,4,2,24,,,12,,18,,,,1,,,13,2,9,,,27,5,41,,107,9,,32,22,15,40,10,,,58,8,,,,6,,,41,63,,11,,,111,,
02-12-2017,5,2,24,,,7,,21,,,,1,,,10,2,6,,,21,6,33,,83,13,,31,12,10,40,9,,,79,8,,,,9,,,27,76,,10,,,40,,
02-12-2017,6,1,20,,,8,,18,,,,1,,,7,3,4,,,19,6,31,,49,11,,29,10,8,38,8,,,27,7,,,,5,,,20,51,,11,,,36,,
02-12-2017,7,1,15,,,13,,17,,,,1,,,8,4,4,,,15,5,29,,28,11,,34,10,9,31,6,,,9,5,,,,6,,,15,36,,7,,,30,,
02-12-2017,8,1,15,,,18,,18,,,,1,,,9,5,6,,,22,6,34,,12,6,,30,15,9,28,8,,,15,9,,,,6,,,21,25,,6,,,24,,
02-12-2017,9,2,16,,,19,,36,,,,3,,,11,9,15,,,33,6,29,,14,12,,28,19,19,15,19,,,18,10,,,,8,,,29,27,,7,,,22,,
02-12-2017,10,10,14,,,28,,35,,,,13,,,11,23,33,,,35,7,24,,16,17,,27,27,14,24,21,,,21,14,,,,10,,,28,25,,14,,,20,,
02-12-2017,11,16,12,,,27,,27,,,,12,,,14,21,25,,,25,8,18,,14,18,,25,25,13,18,23,,,19,16,,,,16,,,35,23,,16,,,17,,
02-12-2017,12,9,12,,,17,,21,,,,10,,,19,13,23,,,21,9,17,,13,15,,19,21,11,14,22,,,14,17,,,,16,,,24,18,,17,,,12,,
02-12-2017,13,5,12,,,9,,17,,,,,,,20,7,16,,,16,11,14,,9,12,,13,18,9,11,20,,,8,18,,,,11,,,13,11,,15,,,7,,
02-12-2017,14,4,11,,,8,,15,,,,,,,18,6,11,,,14,9,12,,8,10,,12,16,9,11,19,,,9,18,,,,11,,,10,7,,12,,,5,,
02-12-2017,15,3,11,,,7,,12,,,,,,,15,5,8,,,11,13,10,,7,9,,10,13,8,7,18,,,7,15,,,,10,,,8,5,,12,,,4,,
02-12-2017,16,3,11,,,6,,9,,,,,,,14,5,6,,,8,13,6,,4,8,,8,11,7,5,15,,,5,13,,,,8,,,8,5,,10,,,3,,
02-12-2017,17,3,10,,,5,,7,,,,,,,11,6,6,,,7,12,5,,4,7,,7,8,7,5,12,,,4,11,,,,7,,,8,4,,7,,,3,,
02-12-2017,18,3,10,,,4,,5,,,,,,,9,60,6,,,6,10,5,,4,5,,6,7,6,5,10,,,3,9,,,,7,,,7,4,,7,,,2,,
02-12-2017,19,3,9,,,93,,6,,,,3,,,9,96,6,,,6,8,6,,6,6,,9,7,4,5,10,,,3,8,,,,6,,,35,66,,8,,,13,,
02-12-2017,20,5,8,,,30,,8,,,,3,,,11,25,29,,,33,7,8,,31,64,,8,17,4,4,8,,,17,7,,,,4,,,90,67,,6,,,35,,
02-12-2017,21,2,19,,,15,,11,,,,2,,,21,6,23,,,52,18,7,,6,22,,8,17,4,4,8,,,8,16,,,,4,,,23,12,,5,,,5,,
02-12-2017,22,1,27,,,13,,22,,,,2,,,38,4,17,,,19,54,11,,3,7,,15,21,13,6,18,,,5,32,,,,4,,,8,4,,5,,,3,,
02-12-2017,23,1,28,,,61,,13,,,,1,,,37,2,33,,,10,37,8,,2,4,,7,21,32,3,23,,,4,28,,,,15,,,10,3,,7,,,2,,
02-12-2017,24,1,23,,,123,,34,,,,1,,,23,2,73,,,31,25,12,,4,3,,15,48,20,3,25,,,4,22,,,,15,,,117,4,,12,,,9,,
03-12-2017,1,1,16,,,96,,92,,,,1,,,20,2,43,,,91,14,69,,9,4,,83,30,11,3,20,,,6,16,,,,8,,,120,22,,11,,,29,3,
03-12-2017,2,1,18,,,60,,92,,,,1,,,20,2,25,,,79,12,67,,7,8,,73,23,8,5,15,,,5,13,,,,7,,,71,39,,12,,,74,23,
03-12-2017,3,1,30,,,34,,53,,,,1,,,15,2,14,,,51,10,59,,29,12,,65,21,7,5,12,,,7,12,,,,4,,,51,61,,13,,,40,35,
03-12-2017,4,1,29,,,21,,32,,,,1,,,13,2,9,,,45,8,40,,27,21,,56,15,7,10,12,,,5,11,,,,3,,,48,68,,10,,,31,25,
03-12-2017,5,1,26,,,15,,20,,,,1,,,13,2,6,,,46,6,8,,10,20,,25,12,6,11,10,,,3,10,,,,3,,,26,43,,8,,,8,9,
