Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-04-2017,1,1,1,,,2,,3,,1,,1,4,,1,2,0,,,1,,1,,2,2,,3,2,1,,,,,3,1,2,,,1,,,0,2,,1,1,,3,2,
01-04-2017,2,1,1,,,2,,1,,2,,1,2,,1,2,0,,,1,,1,,3,2,,2,2,1,,,,,2,1,1,,,1,,,0,1,,1,1,,3,3,
01-04-2017,3,1,1,,,2,,1,,2,,1,2,,1,2,0,,,1,,1,,2,2,,2,3,1,,,,,2,1,1,,,1,,,2,1,,1,1,,3,2,
01-04-2017,4,1,1,,,2,,1,,1,,1,1,,1,2,1,,,1,,1,,2,2,,2,2,1,,,,,2,1,0,,,1,,,2,1,,1,1,,3,2,
01-04-2017,5,1,0,,,2,,2,,1,,1,1,,1,2,1,,,1,,1,,2,2,,2,2,1,,,,,1,1,1,,,1,,,1,0,,1,1,,3,2,
01-04-2017,6,1,1,,,2,,3,,1,,0,1,,1,1,2,,,1,,1,,3,2,,3,2,1,,,,,1,1,1,,,1,,,1,1,,1,1,,3,3,
01-04-2017,7,0,1,,,2,,4,,2,,1,1,,2,1,2,,,2,,3,,3,2,,4,4,1,,,,,1,1,2,,,1,,,2,1,,1,1,,4,5,
01-04-2017,8,1,1,,,3,,3,,2,,1,1,,1,5,5,,,2,,3,,3,2,,6,3,1,,,,,2,1,1,,,1,,,2,1,,1,1,,4,7,
01-04-2017,9,1,1,,,5,,2,,2,,1,1,,1,5,5,,,1,,2,,3,2,,3,2,1,,,,,2,1,2,,,1,,,2,1,,1,1,,5,3,
01-04-2017,10,1,1,,,2,,2,,2,,,1,,1,3,2,,,1,,1,,2,3,,2,1,1,,,,,2,1,1,,,0,,,1,0,,1,1,,4,2,
01-04-2017,11,0,1,,,2,,1,,1,,1,1,,0,2,3,,,0,,1,,2,2,,1,1,1,,,,,1,1,0,,,0,,,1,1,,0,0,,3,1,
01-04-2017,12,0,1,,,2,,1,,1,,1,1,,0,1,0,,,0,,1,,2,2,,1,1,1,,,,,1,1,0,,,0,,,,0,,0,1,,2,1,
01-04-2017,13,0,1,,,2,,,,1,,1,1,,1,1,0,,,0,,1,,2,2,,2,1,2,,,,,2,1,0,,,0,,,,0,,2,1,,3,1,
