Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-09-2017,1,1,3,,,1,,0,1,1,,,,,,1,0,,,0,,2,,0,1,,2,1,1,1,1,,,1,1,0,,,1,,,2,2,,1,1,,2,2,
01-09-2017,2,2,3,,,1,,0,1,1,,,,,,1,0,,,0,,1,,0,1,,2,1,1,1,1,,,1,1,1,,,1,,,2,2,,2,1,,2,2,
01-09-2017,3,1,2,,,1,,0,1,1,,,,,,1,1,,,0,,1,,0,1,,2,1,1,0,1,,,1,1,1,,,1,,,2,2,,1,1,,2,2,
01-09-2017,4,1,1,,,1,,1,1,1,,,,,,1,1,,,0,,1,,1,,,1,1,1,1,1,,,1,1,1,,,1,,,2,2,,1,1,,2,2,
01-09-2017,5,1,1,,,0,,1,1,1,,,,,,1,1,,,0,,1,,1,,,2,1,1,1,1,,,1,1,1,,,1,,,2,2,,1,1,,2,3,
01-09-2017,6,1,1,,,0,,1,1,1,,,,,,1,1,,,0,,2,,0,1,,2,1,1,1,1,,,2,1,1,,,1,,,4,2,,1,2,,2,2,
01-09-2017,7,1,2,,,1,,1,2,1,,,,,,1,,,,0,,3,,1,1,,2,1,1,1,2,,,2,1,0,,,1,,,5,2,,1,2,,2,2,
01-09-2017,8,1,1,,,2,,1,2,2,,,,,,1,2,,,0,,3,,1,1,,2,1,1,1,2,,,3,1,1,,,1,,,5,2,,1,2,,3,2,
01-09-2017,9,1,1,,,1,,1,2,2,,,,,,2,2,,,1,,3,,1,1,,2,1,1,1,2,,,,1,1,,,1,,,,2,,1,2,,2,1,
01-09-2017,10,1,1,,,1,,1,4,2,,,,,,2,,,,1,,3,,0,1,,2,2,1,1,2,,,,1,1,,,1,,,,,,1,2,,2,1,
01-09-2017,11,1,1,,,1,,2,3,1,,,,,,2,,,,2,,3,,0,1,,3,3,1,1,2,,,,1,0,,,1,,,5,,,1,2,,2,1,
01-09-2017,12,1,2,,,1,,2,2,1,,,,,,3,,,,2,1,3,,0,1,,2,2,1,1,2,,,,1,1,,,1,,,3,,,1,2,,1,2,
01-09-2017,13,1,1,,,2,,2,2,1,,,,,,4,,,,1,1,3,,0,1,,2,2,1,1,2,,,1,1,0,,,1,,,2,2,,1,2,,2,1,
01-09-2017,14,1,1,,,2,,1,3,1,,,,,,9,,,,1,1,2,,0,1,,2,2,1,1,1,,,1,1,0,,,1,,,2,3,,1,2,,4,1,
01-09-2017,15,1,1,,,2,,2,3,1,,,,,,37,,,,1,1,2,,5,3,,2,2,1,1,1,,,3,1,0,,,0,,,3,9,,1,2,,15,3,
01-09-2017,16,1,1,,,8,,2,8,1,,,,,,52,,,,1,1,2,,7,12,,2,1,1,1,2,,,7,1,1,,,1,,,19,38,,1,1,,14,12,
01-09-2017,17,1,1,,,62,,2,30,1,,,,,,14,,,,1,1,2,,0,9,,2,12,1,1,2,,,1,5,3,,,1,,,52,18,,1,1,,2,6,
01-09-2017,18,1,1,,,36,,2,9,1,,,,,,3,,,,2,13,1,,0,1,,2,2,1,1,1,,,1,1,0,,,1,,,19,3,,1,1,,1,1,
01-09-2017,19,1,1,,,2,,1,2,1,,,,,,2,,,,0,15,1,,0,1,,2,2,1,0,2,,,1,3,0,,,1,,,5,1,,1,1,,2,1,
01-09-2017,20,0,1,,,1,,2,2,1,,,,,,2,,,,0,16,2,,0,1,,1,1,1,0,2,,,1,1,0,,,1,,,4,1,,1,1,,1,1,
01-09-2017,21,0,1,,,1,,1,1,1,,,,,,1,,,,0,4,1,,0,1,,1,1,1,0,2,,,1,0,0,,,1,,,3,1,,1,1,,1,1,
01-09-2017,22,0,1,,,1,,0,1,1,,,,,,1,,,,0,1,1,,0,1,,1,1,1,0,1,,,1,0,0,,,1,,,2,1,,1,1,,1,1,
01-09-2017,23,0,1,,,1,,1,1,1,,,,,,1,,,,0,0,1,,0,1,,1,1,1,0,1,,,1,1,0,,,1,,,2,1,,1,1,,1,1,
