Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-07-2017,1,1,1,,,0,,2,1,1,,0,1,,2,1,1,,,1,1,1,,1,1,,2,1,0,1,1,,,2,1,1,,,1,,,3,2,,1,1,,1,0,
01-07-2017,2,1,1,,,0,,2,1,1,,0,1,,2,1,0,,,1,1,1,,0,1,,1,1,1,1,1,,,1,1,1,,,1,,,2,2,,1,1,,2,0,
01-07-2017,3,1,1,,,0,,2,1,1,,0,1,,2,1,0,,,1,1,1,,1,1,,2,1,1,1,1,,,2,1,1,,,1,,,1,2,,1,1,,2,0,
01-07-2017,4,1,1,,,0,,1,1,1,,0,1,,1,1,0,,,1,1,1,,1,1,,2,1,0,1,1,,,3,1,1,,,1,,,1,3,,1,1,,1,1,
01-07-2017,5,2,0,,,0,,1,1,1,,0,1,,1,2,1,,,1,1,1,,1,1,,2,1,1,0,0,,,3,1,1,,,1,,,2,3,,1,1,,4,2,
01-07-2017,6,2,0,,,0,,1,1,1,,0,1,,1,5,1,,,1,1,1,,4,1,,2,1,1,1,0,,,3,1,1,,,,,,2,9,,1,1,,4,2,
01-07-2017,7,2,1,,,1,,2,2,1,,1,1,,1,4,1,,,1,1,2,,4,1,,2,1,1,0,0,,,3,1,1,,,1,,,5,20,,1,1,,1,4,
01-07-2017,8,2,1,,,8,,2,2,2,,0,1,,1,11,2,,,2,1,2,,2,1,,3,1,1,1,1,,,4,1,1,,,1,,,12,11,,1,1,,6,3,
01-07-2017,9,2,1,,,8,,2,3,2,,0,1,,1,39,5,,,2,1,2,,2,2,,2,2,1,1,1,,,4,1,2,,,1,,,8,14,,1,2,,10,2,
01-07-2017,10,1,1,,,11,,1,6,1,,1,1,,2,52,6,,,2,1,3,,2,1,,2,5,1,1,1,,,5,1,2,,,1,,,23,26,,1,2,,3,2,
01-07-2017,11,2,1,,,16,,3,8,1,,1,1,,2,29,10,,,5,2,2,,1,1,,2,4,1,1,1,,,3,2,1,,,1,,,23,11,,1,2,,3,2,
01-07-2017,12,1,1,,,12,,4,6,1,,1,1,,2,12,6,,,3,1,2,,1,2,,2,5,1,1,1,,,3,2,1,,,1,,,13,7,,2,2,,2,2,
01-07-2017,13,1,1,,,7,,3,3,2,,1,1,,2,5,5,,,2,1,2,,1,2,,2,3,1,1,1,,,2,2,1,,,1,,,6,4,,1,2,,1,2,
