Fecha,Hora,ACO,AJM,AJU,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-08-2020,1,,,,9,,6,8,13,,2,,,,,9,10,17,7,17,5,,5,,5,3,,15,,,16,7,,,,,19,,,8,,,9,7,3,,
01-08-2020,2,,,,9,,6,8,8,,5,,,,,7,14,13,8,18,4,,4,,5,4,,3,,,12,12,,,,,20,,,2,,,13,7,2,,
01-08-2020,3,,,,7,,5,7,10,,6,,,,,8,9,12,9,16,6,,6,,9,1,,2,,,10,11,,,,,16,,,5,,,15,9,4,,
01-08-2020,4,,,,5,,4,5,9,,2,,,,,5,4,6,8,15,4,,5,,7,4,,0,,,10,9,,,,,17,,,6,,,13,10,3,,
01-08-2020,5,,,,7,,3,2,7,,1,,,,,5,5,2,4,14,2,,1,,3,3,,0,,,5,7,,,,,14,,,2,,,10,9,2,,
01-08-2020,6,,,,0,,,1,4,,,,,,,,5,,0,,,,1,,3,2,,3,,,,4,,,,,8,,,1,,,4,,1,,
01-08-2020,7,,,,0,,1,2,3,,1,,,,,1,3,1,0,8,1,,1,,1,3,,0,4,,,2,,,,,10,,,1,,,2,3,2,,
01-08-2020,8,,,,2,,5,3,10,,1,,,,,1,10,2,3,11,4,,8,,3,7,,3,8,,11,4,,,,,4,,,3,,,4,5,8,,
01-08-2020,9,,,,7,,15,8,21,,11,,,,,12,18,6,11,19,6,,18,,6,17,,11,14,,8,11,,,,,14,,,8,,,16,17,19,,
01-08-2020,10,,,,19,,26,14,34,,27,,,,,22,13,25,20,17,20,,18,,15,15,,24,31,,21,15,,,,,34,,,23,,,29,13,32,,
01-08-2020,11,,,,34,,34,32,43,,29,,,,,32,28,41,30,21,36,,26,,32,27,,26,31,,34,26,,,,,50,,,28,,,44,32,44,,
01-08-2020,12,,,,44,,43,52,58,,44,,,,,40,46,53,45,20,43,,33,,47,45,,44,44,,56,42,,,,,63,,,39,,,62,57,50,,
01-08-2020,13,,,,44,,56,67,48,,48,,,,,42,58,60,69,22,64,,47,,62,63,,52,31,,68,51,,,,,81,,,43,,,79,67,58,,
01-08-2020,14,,,,28,,26,69,30,,49,,,,,37,62,76,,23,46,,50,,65,42,,54,28,,69,56,,,,,87,,,35,,,61,63,58,,
01-08-2020,15,,,,31,,35,52,49,,47,,,,,30,58,59,49,28,47,,45,,48,45,,59,47,,64,52,,,,,96,,,37,,,72,58,53,,
01-08-2020,16,,,,34,,45,54,51,,37,,,,,37,65,63,54,34,57,,39,,57,48,,72,59,,74,44,,,,,89,,,43,,,59,66,51,,
01-08-2020,17,,,,31,,50,44,66,,28,,,,,33,41,41,51,29,54,,19,,50,38,,39,67,,37,30,,,,,47,,,31,,,64,53,34,,
01-08-2020,18,,,,26,,36,30,48,,25,,,,,24,29,33,35,31,30,,12,,30,27,,29,38,,27,25,,,,,50,,,25,,,48,39,29,,
01-08-2020,19,,,,28,,24,20,31,,16,,,,,25,33,32,26,26,22,,17,,29,24,,22,28,,19,27,,,,,37,,,15,,,31,29,23,,
01-08-2020,20,,,,24,,21,16,30,,16,,,,,16,31,24,25,23,20,,19,,15,17,,21,27,,19,27,,,,,26,,,19,,,27,22,18,,
01-08-2020,21,,,,18,,18,12,27,,13,,,,,8,14,21,25,20,20,,14,,13,20,,15,25,,10,23,,,,,16,,,22,,,24,15,15,,
01-08-2020,22,,,,12,,17,18,15,,10,,,,,9,10,10,22,19,15,,6,,19,13,,13,19,,8,14,,,,,16,,,14,,,20,14,6,,
01-08-2020,23,,,,8,,18,13,12,,3,,,,,8,17,5,21,21,14,,4,,18,13,,11,14,,5,10,,,,,9,,,9,,,9,6,7,,
01-08-2020,24,,,,12,,,10,12,,1,,,,,8,12,7,12,23,13,,7,,11,13,,14,14,,3,11,,,,,7,,,10,,,5,13,8,,
02-08-2020,1,,,,14,,15,4,10,,1,,,,,7,9,8,13,23,12,,10,,9,13,,7,14,,2,12,,,,,8,,,12,,,3,11,6,,
02-08-2020,2,,,,7,,10,4,11,,1,,,,,6,4,8,12,20,12,,7,,13,15,,1,16,,2,10,,,,,2,,,12,,,3,8,11,,
02-08-2020,3,,,,7,,8,5,8,,1,,,,,4,4,3,10,19,8,,9,,7,11,,1,16,,2,12,,,,,1,,,3,,,4,3,11,,
02-08-2020,4,,,,6,,2,5,4,,1,,,,,6,3,3,10,19,3,,11,,2,7,,2,13,,2,13,,,,,3,,,3,,,2,2,7,,
02-08-2020,5,,,,7,,0,3,4,,1,,,,,5,3,2,5,16,1,,5,,1,10,,5,11,,2,8,,,,,0,,,5,,,2,2,6,,
02-08-2020,6,,,,6,,2,1,7,,2,,,,,3,5,1,3,13,1,,3,,4,10,,3,7,,1,6,,,,,1,,,3,,,2,2,8,,
02-08-2020,7,,,,7,,5,2,3,,2,,,,,3,4,1,0,11,1,,2,,2,9,,2,4,,3,3,,,,,2,,,3,,,2,2,7,,
02-08-2020,8,,,,8,,8,6,7,,3,,,,,6,6,5,4,11,4,,2,,5,10,,5,8,,4,7,,,,,5,,,7,,,3,3,5,,
02-08-2020,9,,,,7,,11,12,19,,10,,,,,15,8,9,9,20,9,,4,,10,19,,12,18,,9,10,,,,,12,,,11,,,9,9,9,,
02-08-2020,10,,,,17,,23,21,30,,23,,,,,24,14,23,22,30,20,,9,,18,30,,8,31,,13,16,,,,,22,,,19,,,21,21,17,,
02-08-2020,11,,,,23,,33,26,45,,35,,,,,30,27,28,31,34,29,,22,,22,36,,24,45,,22,27,,,,,35,,,20,,,35,27,31,,
