Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-11-2021,1,1,,,,,,1,1,1,,,1,,2,0,2,1,,,,,,,1,,2,1,1,2,1,,,,,,,,1,,,2,2,,1,1,,2,,
01-11-2021,2,1,,,,,,1,1,1,,,1,,2,1,1,1,,,,,,,1,,2,1,1,2,1,,,,,,,,1,,,2,1,,1,1,,1,,
01-11-2021,3,1,,,,,,1,1,1,,,1,,2,3,1,1,,,,,,,1,,2,2,1,1,1,,,,,,,,1,,,3,2,,1,1,,1,,
01-11-2021,4,1,,,,,,1,1,1,,,0,,2,2,1,1,,,,,,,1,,2,1,1,0,1,,,,,,,,1,,,2,2,,1,1,,2,,
01-11-2021,5,1,,,,,,1,1,1,,1,1,,2,0,1,1,,,,,,,1,,2,1,1,1,1,,,,,,,,1,,,1,2,,1,1,,2,,
01-11-2021,6,1,,,,,,1,1,1,,1,1,,2,3,1,1,,,,,,,2,,2,1,1,1,1,,,,,,,,1,,,1,2,,2,1,,2,,
01-11-2021,7,1,,,,,,1,1,1,,1,1,,2,2,1,1,,,,,,,3,,3,2,1,2,1,,,,,,,,1,,,1,3,,1,2,,2,,
01-11-2021,8,1,,,,,,3,2,1,,2,2,,2,3,3,2,,,,,,,2,,4,2,1,3,1,,,,,,,,2,,,6,4,,1,2,,5,,
01-11-2021,9,2,,,,,,7,11,5,,2,1,,3,6,30,3,,,,,,,4,,4,6,2,3,3,,,,,,,,2,,,23,33,,2,2,,19,,
01-11-2021,10,3,,,,,,6,10,7,,3,2,,3,46,71,4,,,,,,,2,,5,25,2,6,6,,,,,,,,2,,,38,43,,3,3,,11,,
01-11-2021,11,3,,,,,,5,11,5,,3,2,,4,65,26,8,,,,,,,3,,4,17,2,5,6,,,,,,,,2,,,28,26,,3,2,,8,,
01-11-2021,12,3,,,,,,5,11,3,,2,2,,20,21,15,5,,,,,,,5,,3,15,2,8,6,,,,,,,,2,,,14,24,,3,3,,5,,
01-11-2021,13,3,,,,,,4,8,3,,1,2,,13,,11,3,,,,,,,5,,4,12,2,3,5,,,,,,,,2,,,14,7,,3,5,,7,,
01-11-2021,14,1,,,,,,3,6,3,,1,2,,9,,13,2,,,,,,,4,,4,9,2,3,5,,,,,,,,3,,,9,6,,4,3,,4,,
01-11-2021,15,1,,,,,,4,6,4,,2,2,,9,,9,2,,,,,,,3,,3,8,2,3,4,,,,,,,,3,,,6,3,,3,3,,2,,
01-11-2021,16,1,,,,,,5,2,5,,1,1,,8,,11,1,,,,,,,2,,3,6,2,2,4,,,,,,,,3,,,3,2,,3,3,,3,,
01-11-2021,17,1,,,,,,14,15,9,,1,1,,5,,37,1,,,,,,,2,,9,18,2,2,6,,,,,,,,2,,,8,2,,6,3,,2,,
01-11-2021,18,1,,,,,,25,20,12,,1,1,,7,,33,1,,,1,,,,1,,11,21,6,2,6,,,,,,,,12,,,15,1,,19,9,,1,,
01-11-2021,19,1,,,,,,17,2,18,,1,1,,15,,14,0,,,1,,,,1,,2,13,9,3,13,,,,,,,,13,,,3,1,,18,1,,1,,
01-11-2021,20,1,,,,,,1,1,4,,1,1,,6,,5,0,,,3,,,,1,,1,1,12,1,9,,,,,,,,2,,,9,1,,2,1,,1,,
01-11-2021,21,1,,,,,,3,2,2,,1,1,,3,,1,1,,,2,,,,1,,1,3,5,1,3,,,,,,,,1,,,2,1,,1,1,,1,,
01-11-2021,22,1,,,,,,2,1,2,,1,1,,2,,2,1,,,1,,,,1,,2,1,3,2,2,,,,,,,,2,,,1,1,,3,2,,1,,
01-11-2021,23,1,,,,,,1,2,1,,1,1,,2,,3,1,,,1,,,,1,,2,1,2,2,1,,,,,,,,1,,,4,1,,2,2,,1,,
01-11-2021,24,1,,,,,,3,10,2,,1,2,,2,,3,2,,,1,,,,0,,3,2,1,2,1,,,,,,,,1,,,31,2,,2,2,,5,,
02-11-2021,1,1,,,,,,2,30,,,1,2,,2,,3,2,,,1,,,,1,,15,2,1,,1,,,,,,,,2,,,51,6,,2,1,,10,,
02-11-2021,2,1,,,,,,2,19,,,1,2,,2,,2,2,,,1,,,,1,,21,2,1,,1,,,,,,,,2,,,31,14,,1,1,,15,,
02-11-2021,3,1,,,,,,1,4,,,2,2,,2,,2,2,,,1,,,,1,,16,2,1,,1,,,,,,,,2,,,19,15,,1,1,,38,,
02-11-2021,4,1,,,,,,1,2,,,2,2,,2,,1,2,,,1,,,,1,,11,2,2,,1,,,,,,,,2,,,6,12,,1,1,,34,,
02-11-2021,5,1,,,,,,1,2,,,1,1,,2,,1,2,,,1,,,,2,,5,2,1,,1,,,,,,,,2,,,4,10,,1,1,,22,,
02-11-2021,6,1,,,,,,1,2,,,2,1,,3,,1,2,,,1,,,,2,,5,3,1,,1,,,,,,,,2,,,3,11,,1,1,,8,,
02-11-2021,7,1,,,,,,1,2,,,2,1,,3,,1,2,,,1,,,,2,,5,3,1,,1,,,,,,,,2,,,3,5,,3,1,,8,,
02-11-2021,8,1,,,,,,2,3,,,2,3,,6,,3,4,,,2,,,,4,,9,4,2,,2,,,,,,,,2,,,5,7,,2,4,,13,,
02-11-2021,9,1,,,,,,4,11,,,2,3,,8,,5,7,,,2,,,,7,,12,9,3,,2,,,,,,,,8,,,24,13,,6,10,,10,,
02-11-2021,10,3,,,,,,11,22,,,9,11,,5,,17,12,,,2,,,,7,,15,17,4,,5,,,,,,,,13,,,49,30,,13,12,,30,,
02-11-2021,11,6,,,,,,13,32,,,9,19,,3,,9,13,,,2,,,,8,,15,12,6,,7,,,,,,,,12,,,25,20,,8,10,,22,,
02-11-2021,12,3,,,,,,14,10,,,7,11,,4,,8,11,,,2,,,,6,,12,9,5,,6,,,,,,,,6,,,14,14,,9,8,,11,,
02-11-2021,13,1,,,,,,9,8,,,3,9,,4,,6,7,,,2,,,,6,,7,10,5,,6,,,,,,,,7,,,9,7,,10,6,,1,,
02-11-2021,14,1,,,,,,7,6,,,1,6,,4,,5,2,,,2,,,,3,,7,7,6,,8,,,,,,,,6,,,9,2,,5,3,,3,,
02-11-2021,15,1,,,,,,4,1,,,1,2,,5,,4,2,,,3,,,,3,,2,4,4,,6,,,,,,,,3,,,7,8,,3,1,,6,,
02-11-2021,16,1,,,,,,4,5,,,1,2,,4,,7,2,,,4,,,,3,,4,4,2,,3,,,,,,,,1,,,7,2,,1,1,,1,,
02-11-2021,17,1,,,,,,3,1,,,1,2,,6,,1,2,,,6,,,,1,,2,4,1,,6,,,,,,,,1,,,1,1,,2,1,,1,,
02-11-2021,18,0,,,,,,1,0,,,1,1,,2,,1,1,,,5,,,,1,,1,1,1,,2,,,,,,,,1,,,12,1,,1,1,,1,,
02-11-2021,19,1,,,,,,0,0,,,1,2,,5,,1,1,,,5,,,,1,,1,1,0,,1,,,,,,,,1,,,1,1,,1,1,,1,,
02-11-2021,20,1,,,,,,0,0,,,1,2,,3,,1,1,,,2,,,,1,,1,0,1,,1,,,,,,,,1,,,1,1,,1,0,,1,,
02-11-2021,21,1,,,,,,1,0,,,1,2,,3,,3,1,,,2,,,,0,,1,1,2,,1,,,,,,,,1,,,2,1,,1,1,,1,,
02-11-2021,22,1,,,,,,2,3,,,1,2,,3,,5,2,,,2,,,,0,,2,3,2,,2,,,,,,,,1,,,19,6,,2,1,,2,,
02-11-2021,23,1,,,,,,4,19,,,1,2,,3,,8,2,,,1,,,,2,,15,3,2,,1,,,,,,,,2,,,40,28,,2,5,,3,,
02-11-2021,24,1,,,,,,4,18,,,2,2,,3,,5,2,,,1,,,,4,,19,3,1,,1,,,,,,,,2,,,104,73,,2,12,,12,,
03-11-2021,1,1,,,,,,2,11,,,2,2,,2,,3,2,,,1,,,,5,,52,3,1,,1,,,,,,,,1,,,58,65,,1,6,,32,,
03-11-2021,2,1,,,,,,1,4,,,2,2,,1,,2,3,,,1,,,,3,,18,2,1,,0,,,,,,,,1,,,18,36,,1,3,,39,,
03-11-2021,3,1,,,,,,1,2,,,1,2,,1,,1,2,,,1,,,,2,,6,2,1,,1,,,,,,,,1,,,5,16,,1,2,,33,,
03-11-2021,4,1,,,,,,1,2,,,1,1,,1,,1,2,,,1,,,,2,,5,1,1,,1,,,,,,,,1,,,2,23,,1,1,,30,,
03-11-2021,5,1,,,,,,1,2,,,1,1,,1,,1,2,,,1,,,,2,,7,2,1,,0,,,,,,,,1,,,3,16,,1,1,,13,,
03-11-2021,6,1,,,,,,1,2,,,1,2,,2,,1,2,,,1,,,,2,,9,2,1,,0,,,,,,,,1,,,3,13,,1,2,,6,,
03-11-2021,7,1,,,,,,1,2,,,4,3,,2,,2,2,,,1,,,,3,,8,6,2,,0,,,,,,,,1,,,3,12,,1,3,,5,,
03-11-2021,8,2,,,,,,4,2,,,3,3,,4,,3,3,,,1,,,,6,,11,9,1,,1,,,,,,,,2,,,5,11,,2,4,,5,,
03-11-2021,9,4,,,,,,18,4,,,2,2,,3,,6,4,,,1,,,,11,,17,10,3,,3,,,,,,,,,,,9,12,,3,18,,11,,
03-11-2021,10,43,,,,,,18,7,,,21,15,,3,,7,13,,,2,,,,13,,18,7,3,,9,,,,,,,,13,,,6,16,,13,26,,29,,
03-11-2021,11,34,,,,,,17,12,,,35,26,,3,,7,28,,,2,,,,11,,17,10,4,,9,,,,,,,,18,,,13,19,,13,21,,65,,
03-11-2021,12,20,,,,,,12,10,,,27,21,,3,,5,14,,,3,,,,10,,13,9,12,,7,,,,,,,,7,,,12,18,,10,15,,31,,
03-11-2021,13,16,,,,,,8,7,,,12,13,,4,,4,10,,,2,,,,9,,7,7,7,,6,,,,,,,,5,,,11,11,,9,9,,14,,
03-11-2021,14,7,,,,,,5,7,,,6,5,,4,,5,14,,,3,,,,5,,6,6,3,,4,,,,,,,,5,,,13,7,,6,6,,7,,
03-11-2021,15,7,,,,,,,8,,,7,4,,5,,7,8,,,4,,,,6,,5,9,4,,7,,,,,,,,5,,,10,11,,5,6,,33,,
03-11-2021,16,19,,,,,,,19,,,6,6,,7,,10,14,,,5,,,,,,5,8,6,,7,,,,,,,,7,,,42,104,,6,6,,40,,
03-11-2021,17,20,,,,,,,60,,,20,5,,11,,40,27,,,4,,,,,,58,35,6,,20,,,,,,,,6,,,42,13,,10,25,,4,,
03-11-2021,18,4,,,,,,,8,,,14,3,,24,,22,5,,,8,,,,,,13,24,10,,35,,,,,,,,21,,,20,7,,45,24,,2,,
03-11-2021,19,1,,,,,,,7,,,4,2,,15,,22,3,,,5,,,,,,4,15,10,,19,,,,,,,,4,,,12,2,,6,3,,2,,
03-11-2021,20,1,,,,,,,1,,,2,2,,21,,29,2,,,6,,,,,,3,25,6,,19,,,,,,,,2,,,9,2,,3,2,,1,,
03-11-2021,21,2,,,,,,,0,,,1,2,,20,,14,4,,,13,,,,,,1,19,2,,18,,,,,,,,1,,,8,1,,2,2,,1,,
03-11-2021,22,3,,,,,,,3,,,1,2,,8,,5,2,,,12,,,,,,2,10,1,,13,,,,,,,,1,,,5,2,,2,2,,1,,
03-11-2021,23,2,,,,,,,4,,,2,2,,7,,4,4,,,8,,,,,,6,6,1,,10,,,,,,,,1,,,3,3,,7,3,,2,,
03-11-2021,24,2,,,,,,,5,,,2,2,,5,,5,4,,,3,,,,,,6,6,1,,6,,,,,,,,1,,,6,9,,4,7,,3,,
04-11-2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-11-2021,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-11-2021,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-11-2021,4,3,,,,,,4,2,2,,1,2,,1,,3,3,,,3,,,,5,,4,4,3,2,4,,,,,,,,1,,,12,19,,2,3,,2,,
04-11-2021,5,1,,,,,,2,2,2,,1,2,,1,,2,2,,,2,,,,4,,4,2,2,2,3,,,,,,,,1,,,28,15,,2,2,,2,,
04-11-2021,6,1,,,,,,2,3,2,,2,2,,1,,1,2,,,2,,,,4,,5,3,1,3,2,,,,,,,,1,,,11,10,,2,1,,2,,
04-11-2021,7,1,,,,,,2,4,1,,2,2,,2,,2,2,,,2,,,,8,,7,3,1,4,2,,,,,,,,1,,,12,10,,2,2,,4,,
04-11-2021,8,2,,,,,,6,8,2,,2,3,,2,,4,5,,,2,,,,7,,10,13,2,6,2,,,,,,,,2,,,15,10,,2,4,,3,,
04-11-2021,9,2,,,,,,14,14,8,,3,3,,2,,14,7,,,3,,,,13,,15,17,2,12,4,,,,,,,,2,,,14,14,,3,9,,10,,
04-11-2021,10,3,,,,,,25,42,16,,15,3,,3,,27,11,,,2,,,,26,,38,21,3,13,14,,,,,,,,5,,,41,49,,8,11,,116,,
04-11-2021,11,20,,,,,,21,35,9,,18,5,,10,,35,17,,,2,,,,19,,48,26,5,19,12,,,,,,,,6,,,90,217,,8,10,,117,,
04-11-2021,12,6,,,,,,26,76,14,,17,10,,19,,105,38,,,5,,,,22,,37,25,5,25,12,,,,,,,,6,,,153,128,,8,13,,45,,
04-11-2021,13,3,,,,,,35,75,21,,13,11,,26,,77,50,,,7,,,,33,,25,39,4,25,18,,,,,,,,8,,,73,55,,10,14,,33,,
04-11-2021,14,3,,,,,,38,31,26,,4,6,,35,,45,34,,,8,,,,33,,30,46,5,22,26,,,,,,,,7,,,31,23,,11,18,,5,,
