Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-12-2021,1,1,,,,2,,3,3,2,,2,2,,1,,2,2,,,1,3,,,1,,4,2,1,2,1,,,,1,,,,1,,,7,4,,2,3,,3,,
01-12-2021,2,1,,,,3,,2,3,1,,1,1,,1,,1,1,,,1,3,,,2,,4,2,1,2,1,,,,1,,,,1,,,5,5,,2,3,,3,,
01-12-2021,3,1,,,,4,,2,2,1,,2,2,,1,,1,1,,,1,4,,,2,,4,2,1,2,1,,,,1,,,,1,,,4,6,,1,3,,4,,
01-12-2021,4,1,,,,3,,2,2,1,,2,2,,1,,1,1,,,1,4,,,2,,4,2,1,2,1,,,,1,,,,1,,,4,5,,1,2,,5,,
01-12-2021,5,0,,,,2,,1,1,1,,2,2,,1,,0,1,,,1,3,,,2,,4,1,1,2,1,,,,1,,,,0,,,3,5,,1,2,,4,,
01-12-2021,6,1,,,,2,,1,2,1,,2,2,,1,,1,2,,,1,2,,,2,,3,2,1,3,1,,,,1,,,,1,,,2,4,,1,2,,3,,
01-12-2021,7,1,,,,2,,2,2,1,,4,3,,1,,1,2,,,1,3,,,,,5,2,1,3,1,,,,1,,,,1,,,3,4,,1,2,,4,,
01-12-2021,8,1,,,,3,,3,2,2,,4,2,,2,,3,2,,,1,3,,,,,5,5,1,5,2,,,,1,,,,1,,,2,5,,1,4,,5,,
01-12-2021,9,1,,,,4,,6,3,3,,2,2,,1,,5,3,,,1,4,,,,,5,6,3,4,2,,,,1,,,,2,,,4,5,,2,5,,6,,
01-12-2021,10,1,,,,2,,4,3,3,,2,3,,1,,3,4,,,2,4,,,,,5,4,3,3,2,,,,1,,,,2,,,3,10,,2,5,,6,,
01-12-2021,11,2,,,,2,,4,2,3,,3,4,,1,,2,4,,,1,4,,,,,4,3,2,4,2,,,,1,,,,2,,,7,8,,2,5,,8,,
01-12-2021,12,2,,,,1,,3,3,3,,4,3,,1,,1,4,,,1,2,,,,,3,3,1,4,1,,,,1,,,,2,,,8,4,,2,4,,4,,
01-12-2021,13,1,,,,1,,2,2,2,,2,2,,1,,4,1,,,1,2,,,,,2,2,1,3,1,,,,1,,,,2,,,5,2,,2,2,,3,,
01-12-2021,14,0,,,,1,,1,1,2,,2,2,,2,,3,1,,,1,1,,,,,2,1,2,3,1,,,,2,,,,2,,,1,2,,1,2,,1,,
01-12-2021,15,1,,,,1,,1,0,1,,1,2,,2,,1,1,,,2,1,,,,,1,1,2,2,1,,,,2,,,,1,,,2,1,,1,1,,1,,
01-12-2021,16,0,,,,1,,1,1,1,,1,1,,1,,1,0,,,2,1,,,,,1,1,1,2,1,,,,1,,,,1,,,1,1,,,1,,2,,
01-12-2021,17,1,,,,4,,1,1,2,,1,1,,3,,3,0,,,2,1,,,,,2,1,1,2,1,,,,1,,,,1,,,3,1,,,1,,1,,
01-12-2021,18,0,,,,1,,1,0,1,,1,2,,4,,1,0,,,5,1,,,,,1,1,0,3,1,,,,2,,,,0,,,1,0,,,1,,1,,
01-12-2021,19,0,,,,1,,0,0,1,,1,1,,1,,1,0,,,2,0,,,,,1,1,1,2,1,,,,1,,,,1,,,1,1,,0,1,,1,,
01-12-2021,20,1,,,,0,,0,0,1,,1,1,,1,,1,0,,,1,0,,,,,1,0,1,1,1,,,,1,,,,0,,,3,1,,0,1,,1,,
01-12-2021,21,1,,,,0,,0,0,1,,1,1,,1,,1,0,,,1,0,,,,,1,1,1,2,1,,,,1,,,,0,,,2,1,,0,1,,1,,
01-12-2021,22,1,,,,1,,2,1,1,,2,1,,1,,1,1,,,1,1,,,,,1,1,0,1,1,,,,1,,,,0,,,2,1,,1,1,,2,,
01-12-2021,23,1,,,,1,,1,1,1,,2,1,,1,,1,1,,,1,2,,,,,2,0,0,2,1,,,,1,,,,1,,,1,1,,1,2,,2,,
01-12-2021,24,1,,,,1,,1,1,1,,1,2,,1,,1,1,,,1,2,,,,,2,0,0,1,0,,,,0,,,,0,,,2,2,,1,2,,2,,
02-12-2021,1,1,,,,0,,0,0,1,,1,2,,1,,0,1,,,1,1,,,,,2,0,1,1,0,,,,0,,,,0,,,3,2,,0,2,,2,,
02-12-2021,2,1,,,,1,,1,1,1,,1,2,,0,,0,1,,,1,1,,,,,2,0,0,2,1,,,,0,,,,0,,,1,2,,1,2,,3,,
02-12-2021,3,1,,,,0,,1,1,1,,1,2,,1,,0,1,,,1,1,,,,,2,0,0,2,1,,,,1,,,,0,,,1,2,,1,2,,2,,
02-12-2021,4,1,,,,0,,1,1,1,,1,1,,1,,0,1,,,1,1,,,,,2,0,0,1,0,,,,0,,,,0,,,1,1,,1,2,,3,,
02-12-2021,5,1,,,,0,,1,1,1,,1,1,,1,,0,1,,,1,2,,,,,2,0,1,1,0,,,,0,,,,0,,,1,1,,1,2,,3,,
02-12-2021,6,2,,,,0,,1,1,1,,3,2,,1,,0,2,,,1,2,,,,,4,0,0,2,0,,,,0,,,,0,,,1,2,,1,2,,3,,
02-12-2021,7,1,,,,0,,1,1,1,,3,3,,1,,1,2,,,1,4,,,,,2,1,1,2,0,,,,1,,,,1,,,2,4,,3,3,,5,,
02-12-2021,8,2,,,,1,,3,2,1,,4,3,,1,,2,3,,,1,5,,,,,8,4,0,3,0,,,,1,,,,1,,,2,4,,2,5,,6,,
02-12-2021,9,3,,,,1,,5,3,3,,2,3,,1,,4,5,,,1,5,,,,,7,3,1,6,1,,,,1,,,,,,,4,4,,3,5,,5,,
02-12-2021,10,6,,,,1,,4,7,3,,4,3,,1,,2,4,,,1,5,,,,,9,1,1,5,1,,,,1,,,,,,,4,4,,2,6,,8,,
02-12-2021,11,3,,,,1,,3,4,2,,6,2,,1,,1,4,,,1,6,,,,,6,1,1,2,1,,,,0,,,,,,,4,4,,1,4,,18,,
02-12-2021,12,1,,,,4,,2,3,2,,13,3,,1,,2,4,,,1,4,,,,,4,1,1,4,1,,,,1,,,,,,,9,10,,2,3,,3,,
02-12-2021,13,1,,,,4,,2,4,2,,3,6,,2,,8,4,,,1,2,,,,,3,2,1,5,1,,,,1,,,,2,,,7,4,,3,3,,1,,
02-12-2021,14,1,,,,1,,2,3,3,,1,4,,5,,4,1,,,2,2,,,,,2,3,2,3,2,,,,4,,,,2,,,2,1,,3,2,,1,,
02-12-2021,15,1,,,,1,,1,1,2,,1,2,,5,,1,1,,,3,1,,,,,1,2,2,1,2,,,,3,,,,2,,,3,3,,1,1,,3,,
02-12-2021,16,1,,,,4,,1,2,2,,1,1,,2,,2,0,,,3,1,,,,,1,1,2,1,2,,,,2,,,,1,,,5,3,,0,1,,2,,
02-12-2021,17,1,,,,1,,2,1,3,,1,1,,3,,3,0,,,2,2,,,,,2,3,1,1,2,,,,2,,,,1,,,2,1,,1,1,,1,,
02-12-2021,18,0,,,,1,,1,1,2,,1,2,,3,,1,0,,,3,1,,,,,1,1,0,0,3,,,,2,,,,1,,,2,0,,1,1,,1,,
02-12-2021,19,1,,,,1,,0,0,2,,1,2,,2,,1,1,,,2,0,,,,,0,1,1,1,1,,,,2,,,,0,,,2,1,,1,1,,1,,
02-12-2021,20,1,,,,3,,1,0,3,,1,3,,7,,7,0,,,2,0,,,,,1,2,1,0,3,,,,7,,,,1,,,5,1,,0,1,,1,,
02-12-2021,21,1,,,,8,,4,2,6,,1,2,,7,,8,1,,,3,1,,,,,1,6,0,1,6,,,,4,,,,0,,,5,1,,1,1,,2,,
02-12-2021,22,1,,,,30,,13,13,6,,1,2,,6,,33,1,,,2,6,,,,,7,14,1,1,4,,,,4,,,,1,,,25,1,,5,3,,1,,
