Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-05-2021,1,1,,,,0,,1,1,1,,1,2,,,1,2,2,,,0,,,,2,,1,0,1,1,1,,1,,,,,,,,,1,1,,1,1,,,,
01-05-2021,2,1,,,,0,,1,1,1,,1,2,,,1,1,2,,,0,,,,1,,1,0,1,1,1,,1,,,,,,,,,1,0,,1,1,,,,
01-05-2021,3,1,,,,0,,1,1,1,,1,1,,,1,1,1,,,0,,,,1,,1,0,1,1,1,,1,,,,,,,,,1,0,,1,1,,,,
01-05-2021,4,1,,,,0,,0,1,1,,2,1,,,1,1,1,,,0,,,,1,,1,0,1,2,1,,1,,,,,,,,,1,0,,1,1,,,,
01-05-2021,5,1,,,,0,,0,1,1,,2,1,,,2,2,1,,,1,,,,2,,1,1,1,2,1,,1,,,,,,,,,1,1,,1,1,,,,
01-05-2021,6,1,,,,1,,1,1,1,,2,1,,,2,2,1,,,1,,,,2,,1,1,1,2,1,,1,,,,,,,,,2,1,,1,2,,,,
01-05-2021,7,1,,,,1,,1,1,1,,3,1,,,3,3,2,,,1,,,,2,,2,1,1,1,1,,2,,,,,,,,,3,2,,1,2,,,,
01-05-2021,8,1,,,,1,,1,1,1,,2,1,,,2,3,1,,,1,,,,3,,2,2,1,2,1,,1,,,,,,,,,2,2,,1,2,,,,
01-05-2021,9,1,,,,0,,2,2,1,,1,0,,,2,2,1,,,1,,,,2,,2,2,1,1,1,,1,,,,,,,,,3,1,,1,2,,,,
01-05-2021,10,1,,,,1,,1,2,1,,1,0,,,2,3,2,,,1,,,,2,,1,1,1,1,1,,1,,,,,,,,,2,1,,1,1,,,,
01-05-2021,11,1,,,,1,,1,1,1,,1,0,,,2,2,1,,,1,,,,2,,0,1,1,0,1,,1,,,,,,,,,1,1,,1,1,,,,
01-05-2021,12,1,,,,1,,1,1,1,,1,0,,,2,1,1,,,1,,,,1,,0,0,,0,1,,1,,,,,,,,,3,1,,1,1,,,,
01-05-2021,13,1,,,,1,,0,1,1,,1,0,,,2,1,1,,,1,,,,1,,0,0,,1,1,,1,,,,,,,,,2,1,,1,1,,,,
01-05-2021,14,1,,,,1,,0,1,1,,1,1,,,2,2,1,,,1,,,,1,,0,0,,1,1,,1,,,,,,,,,1,1,,1,1,,,,
01-05-2021,15,1,,,,1,,1,1,1,,1,1,,,2,1,1,,,,,,,1,,1,1,,0,1,,1,,,,,,,,,1,3,,1,1,,,,
01-05-2021,16,1,,,,1,,1,1,1,,1,1,,,,1,1,,,1,,,,1,,1,0,,0,1,,1,,,,,,,,,1,0,,1,1,,,,
01-05-2021,17,1,,,,0,,1,1,1,,1,1,,,,2,1,,,1,,,,1,,1,0,,0,1,,1,,,,,,,,,1,1,,1,1,,,,
