Fecha,Hora,ACO,AJM,AJU,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-02-2016,1,,14,0,,,,41,22,,,,50,37,36,34,,0,53,,55,,,,57,37,,,19,,,50,,,0,,,,0,35,,0,52,55,,52,
01-02-2016,2,,10,0,,,,37,21,,,,42,29,29,32,,0,46,,50,,,,45,43,,,14,,,38,,,0,,,,0,28,,0,49,53,,48,
01-02-2016,3,,7,0,,,,36,27,,,,41,22,24,29,,0,46,,43,,,,42,45,,,13,,,37,,,0,,,,0,34,,0,40,49,,46,
01-02-2016,4,,7,0,,,,37,37,,,,39,18,21,37,,0,45,,45,,,,45,33,,,13,,,34,,,0,,,,0,34,,0,28,39,,43,
01-02-2016,5,,7,0,,,,37,32,,,,34,13,26,25,,0,45,,43,,,,44,40,,,23,,,34,,,0,,,,0,30,,0,25,37,,38,
01-02-2016,6,,12,0,,,,37,32,,,,37,26,27,28,,0,45,,43,,,,44,42,,,33,,,34,,,0,,,,0,33,,0,27,44,,40,
01-02-2016,7,,12,0,,,,39,34,,,,36,34,26,35,,0,43,,39,,,,44,42,,,34,,,31,,,0,,,,0,37,,0,30,41,,38,
01-02-2016,8,,13,0,,,,44,31,,,,37,45,25,35,,0,42,,40,,,,42,45,,,35,,,29,,,0,,,,0,40,,0,30,39,,43,
01-02-2016,9,,22,0,,,,53,34,,,,42,35,31,34,,0,44,,42,,,,46,36,,,33,,,37,,,0,,,,0,40,,0,32,42,,62,
01-02-2016,10,,31,0,,,,56,44,,,,49,24,31,49,,0,54,,62,,,,69,40,,,44,,,46,,,0,,,,0,47,,0,36,57,,75,
01-02-2016,11,,40,0,,,,79,41,,,,51,20,52,58,,0,53,,68,,,,77,52,,,36,,,49,,,0,,,,0,59,,0,26,61,,66,
01-02-2016,12,,21,0,,,,59,24,,,,33,22,65,61,,0,37,,45,,,,52,32,,,20,,,30,,,0,,,,0,56,,0,21,39,,33,
01-02-2016,13,,15,0,,,,47,18,,,,23,20,24,39,,0,26,,32,,,,27,24,,,14,,,18,,,0,,,,0,31,,0,15,30,,26,
01-02-2016,14,,15,0,,,,23,17,,,,16,17,22,31,,0,21,,22,,,,23,19,,,15,,,15,,,0,,,,0,29,,0,16,18,,26,
01-02-2016,15,,12,0,,,,22,12,,,,12,8,18,25,,0,17,,13,,,,23,18,,,12,,,16,,,0,,,,0,29,,0,8,14,,28,
01-02-2016,16,,10,0,,,,17,12,,,,11,10,16,11,,0,15,,15,,,,21,12,,,10,,,18,,,0,,,,0,20,,0,11,15,,25,
01-02-2016,17,,10,0,,,,14,10,,,,17,11,13,17,,0,18,,21,,,,24,13,,,11,,,17,,,0,,,,0,21,,0,12,15,,22,
01-02-2016,18,,6,0,,,,16,9,,,,17,11,8,16,,0,21,,19,,,,30,14,,,13,,,23,,,0,,,,0,21,,0,13,18,,23,
01-02-2016,19,,5,0,,,,16,10,,,,13,15,8,18,,0,23,,25,,,,32,14,,,11,,,28,,,0,,,,0,23,,0,14,23,,35,
01-02-2016,20,,5,0,,,,18,12,,,,19,18,11,15,,0,24,,31,,,,32,25,,,12,,,36,,,0,,,,0,23,,0,21,22,,47,
01-02-2016,21,,5,0,,,,17,36,,,,44,18,14,16,,0,32,,35,,,,39,37,,,13,,,39,,,0,,,,0,22,,0,13,37,,52,
01-02-2016,22,,6,0,,,,41,22,,,,33,26,17,21,,0,41,,36,,,,39,41,,,16,,,43,,,0,,,,0,31,,0,24,38,,61,
01-02-2016,23,,7,0,,,,29,24,,,,41,35,30,15,,0,50,,45,,,,45,39,,,20,,,38,,,0,,,,0,28,,0,21,59,,59,
01-02-2016,24,,6,0,,,,37,34,,,,53,18,30,19,,0,55,,43,,,,55,45,,,23,,,29,,,0,,,,0,29,,0,22,40,,55,
02-02-2016,1,,11,0,,,,46,37,,,,51,19,37,15,,0,35,,23,,,,46,42,,,33,,,19,,,0,,,,0,22,,0,,43,,48,
02-02-2016,2,,15,0,,,,49,33,,,,43,16,31,25,,0,20,,13,,,,29,39,,,32,,,17,,,0,,,,0,28,,0,16,12,,42,
02-02-2016,3,,19,0,,,,43,27,,,,41,4,32,8,,0,24,,31,,,,25,35,,,26,,,19,,,0,,,,0,24,,0,28,15,,37,
02-02-2016,4,,16,0,,,,37,25,,,,38,3,28,5,,0,43,,40,,,,41,42,,,20,,,15,,,0,,,,0,15,,0,15,11,,31,
02-02-2016,5,,12,0,,,,42,23,,,,37,15,33,9,,0,42,,38,,,,43,43,,,21,,,23,,,0,,,,0,32,,0,23,11,,33,
02-02-2016,6,,14,0,,,,47,24,,,,34,29,36,22,,0,42,,37,,,,53,45,,,21,,,32,,,0,,,,0,38,,0,31,26,,43,
02-02-2016,7,,14,0,,,,45,32,,,,37,35,34,38,,0,42,,39,,,,43,50,,,33,,,34,,,0,,,,0,47,,0,36,39,,44,
02-02-2016,8,,25,0,,,,47,35,,,,40,39,34,41,,0,45,,43,,,,53,50,,,37,,,35,,,0,,,,0,45,,0,35,41,,43,
02-02-2016,9,,23,0,,,,49,36,,,,49,30,35,45,,0,54,,56,,,,60,47,,,37,,,41,,,0,,,,0,52,,0,43,49,,54,
02-02-2016,10,,20,0,,,,45,38,,,,66,18,50,22,,0,57,,66,,,,58,52,,,34,,,48,,,0,,,,0,35,,0,62,45,,66,
02-02-2016,11,,20,0,,,,49,45,,,,58,9,34,10,,0,63,,48,,,,49,69,,,46,,,33,,,0,,,,0,16,,0,40,32,,37,
02-02-2016,12,,22,0,,,,19,27,,,,24,7,18,9,,0,35,,31,,,,27,68,,,24,,,28,,,0,,,,0,12,,0,25,27,,33,
02-02-2016,13,,13,0,,,,11,16,,,,16,10,10,11,,0,24,,20,,,,27,28,,,16,,,19,,,0,,,,0,14,,0,14,16,,15,
02-02-2016,14,,16,0,,,,12,22,,,,24,14,6,15,,0,18,,20,,,,21,13,,,21,,,10,,,0,,,,0,12,,0,13,16,,16,
02-02-2016,15,,15,0,,,,15,19,,,,19,11,4,11,,0,19,,16,,,,27,14,,,15,,,12,,,0,,,,0,17,,0,16,18,,21,
02-02-2016,16,,19,0,,,,16,19,,,,21,9,6,11,,0,23,,16,,,,26,13,,,18,,,15,,,0,,,,0,16,,0,14,17,,30,
02-02-2016,17,,14,0,,,,16,12,,,,17,8,7,7,,0,18,,18,,,,23,11,,,12,,,21,,,0,,,,0,16,,0,14,13,,24,
02-02-2016,18,,7,0,,,,20,11,,,,17,12,8,11,,0,20,,17,,,,24,12,,,15,,,22,,,0,,,,0,16,,0,15,19,,24,
02-02-2016,19,,6,0,,,,37,16,,,,31,18,17,21,,0,33,,30,,,,40,23,,,21,,,35,,,0,,,,0,29,,0,17,27,,50,
02-02-2016,20,,8,0,,,,39,13,,,,20,19,23,23,,0,38,,41,,,,40,24,,,13,,,41,,,0,,,,0,37,,0,20,35,,48,
02-02-2016,21,,8,0,,,,39,24,,,,29,22,36,37,,0,45,,46,,,,44,40,,,23,,,41,,,0,,,,0,44,,0,27,38,,57,
02-02-2016,22,,28,0,,,,43,41,,,,44,35,41,33,,0,50,,51,,,,48,45,,,39,,,44,,,0,,,,0,42,,0,33,52,,49,
