Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-12-2011,1,0.60,,,,,1.00,,,1.10,1.40,,0.60,,1.10,,,3.80,,,2.20,2.90,1.10,0.50,,0.70,,2.7,2.3,,0.70,,,0.80,1.00,0.6,,3.50,,,3.70,
01-12-2011,2,0.40,,,,,1.30,,,1.10,1.30,,0.40,,0.50,,,2.90,,,2.10,3.10,1.60,0.30,,0.60,,1.3,2.1,,0.70,,,0.60,1.30,0.6,,2.50,,,1.90,
01-12-2011,3,0.40,,,,,1.10,,,0.80,1.30,,0.20,,0.50,,,2.30,,0.80,2.40,1.80,1.70,0.70,,0.50,,1.2,1.5,,0.80,,,0.60,1.10,0.6,,2.10,,,,
01-12-2011,4,0.20,,,,,1.20,,,0.50,1.30,,0.10,,0.30,,,1.60,,1.60,2.20,1.60,1.30,0.30,,0.50,,1.3,1.8,,0.60,,,0.60,1.30,0.6,,2.30,,,2.00,
01-12-2011,5,0.00,,,,,1.20,,,0.60,1.30,,0.10,,0.50,,,1.30,,1.30,1.50,1.80,1.20,0.10,,0.50,,2.3,1.7,,,,,0.40,1.30,0.5,,1.30,,,1.90,
01-12-2011,6,0.10,,,,,1.80,,,0.60,1.80,,0.30,,1.10,,,1.80,,1.50,1.90,2.30,1.80,0.60,,1.00,,2.1,1.2,,0.80,,,1.10,1.40,0.6,,2.10,,,1.80,
01-12-2011,7,0.50,,,,,3.80,,,0.60,2.70,,0.80,,2.50,,,3.70,,2.20,3.40,4.20,2.60,0.80,,2.00,,2.5,2.9,,2.20,,,2.00,1.70,0.6,,2.60,,,3.70,
01-12-2011,8,1.10,,,,,4.40,,,1.60,4.00,,1.30,,4.40,,,5.80,,3.70,5.40,4.20,2.20,2.10,,3.20,,4.7,3.1,,,,,2.90,2.40,0.6,,4.50,,,5.70,
01-12-2011,9,,,,,,4.50,,,1.90,3.40,,2.20,,3.70,,,3.80,,4.30,4.20,3.10,1.90,1.90,,2.30,,4.0,2.6,,2.80,,,4.30,3.00,1.6,,5.50,,,5.10,
01-12-2011,10,0.60,,,,,3.40,,,0.90,2.00,,1.50,,3.30,,,3.10,,2.00,4.70,2.70,1.80,1.70,,2.20,,2.4,2.6,,2.40,,,3.20,1.90,2.1,,3.10,,,3.60,
