Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-05-2011,1,,,,,,,,,,0.40,,,,0.30,,,0.70,,,,,,0.30,,0.60,,,,,,,,0.60,0.90,,,0.50,,0.50,0.70,
01-05-2011,2,,,,,,,,,,0.30,,,,0.40,,,0.60,,,,,,0.20,,0.40,,,,,,,,0.70,1.00,,,0.50,,0.50,0.60,
01-05-2011,3,,,,,,,,,,0.30,,,,0.40,,,0.70,,,,,,0.20,,0.40,,,,,,,,0.70,0.90,,,0.50,,0.50,0.60,
01-05-2011,4,,,,,,,,,,0.40,,,,0.50,,,0.70,,,,,,0.20,,0.50,,,,,,,,0.60,0.90,,,0.70,,0.50,0.50,
01-05-2011,5,,,,,,,,,,0.40,,,,0.30,,,0.90,,,,,,0.30,,0.70,,,,,,,,0.70,1.10,,,0.70,,0.60,0.70,
01-05-2011,6,,,,,,,,,,0.70,,,,0.50,,,1.80,,,,,,0.40,,1.00,,,,,,,,0.90,1.30,,,1.10,,0.90,1.20,
01-05-2011,7,,,,,,,,,,0.90,,,,0.90,,,1.70,,,,,,0.50,,1.30,,,,,,,,1.20,1.40,,,1.20,,1.10,2.00,
01-05-2011,8,,,,,,,,,,1.00,,,,1.10,,,1.50,,,,,,0.90,,0.90,,,,,,,,1.20,1.70,,,1.20,,1.20,1.70,
01-05-2011,9,,,,,,,,,,0.60,,,,0.70,,,1.40,,,,,,0.60,,0.80,,,,,,,,1.50,1.90,,,1.30,,0.80,1.30,
01-05-2011,10,,,,,,,,,,0.50,,,,0.80,,,1.60,,,,,,0.60,,0.70,,,,,,,,1.40,1.40,,,1.40,,0.80,1.10,
01-05-2011,11,,,,,,,,,,0.50,,,,0.80,,,1.40,,,,,,0.50,,0.70,,,,,,,,0.80,1.10,,,1.40,,0.50,1.20,
01-05-2011,12,,,,,,,,,,0.50,,,,0.50,,,0.60,,,,,,0.20,,0.50,,,,,,,,0.50,0.90,,,0.80,,0.20,0.80,
01-05-2011,13,,,,,,,,,,0.40,,,,0.40,,,0.70,,,,,,0.10,,0.30,,,,,,,,0.60,0.70,,,0.50,,0.20,0.50,
01-05-2011,14,,,,,,,,,,0.40,,,,0.40,,,0.60,,,,,,0.20,,0.30,,,,,,,,0.60,,,,0.40,,0.20,0.40,
01-05-2011,15,,,,,,,,,,0.40,,,,0.50,,,0.50,,,,,,0.20,,0.30,,,,,,,,0.50,0.30,,,0.30,,0.20,0.40,
01-05-2011,16,,,,,,,,,,0.60,,,,0.50,,,0.40,,,,,,0.20,,0.30,,,,,,,,0.40,0.30,,,0.20,,0.20,0.40,
01-05-2011,17,,,,,,,,,,0.50,,,,0.40,,,0.60,,,,,,0.20,,0.30,,,,,,,,0.40,0.30,,,0.30,,0.20,0.40,
01-05-2011,18,,,,,,,,,,0.50,,,,0.50,,,0.80,,,,,,0.20,,0.40,,,,,,,,0.40,0.40,,,0.40,,0.30,0.50,
