Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-07-2011,1,0.40,,,,,0.50,,,0.20,0.20,,,,0.40,,,0.60,,,0.20,0.60,,0.30,,0.50,,1.1,0.7,,0.50,,,0.50,,,,0.70,,0.50,0.50,
01-07-2011,2,0.40,,,,,0.40,,,0.20,0.10,,,,,,,0.50,,,0.10,0.50,,0.30,,0.40,,0.8,0.7,,0.60,,,0.40,,,,0.70,,0.30,0.40,
01-07-2011,3,0.40,,,,,0.50,,,0.20,,,,,0.40,,,0.30,,,0.30,0.50,,0.40,,0.20,,0.9,0.9,,0.60,,,0.50,,,,0.40,,0.30,0.40,
01-07-2011,4,0.40,,,,,0.70,,,0.20,0.00,,,,0.50,,,0.70,,,0.10,0.60,,0.30,,0.20,,0.7,0.8,,0.50,,,0.60,,,,0.50,,0.30,0.20,
01-07-2011,5,0.50,,,,,0.80,,,0.20,0.00,,,,0.70,,,0.70,,,0.20,0.70,,0.20,,0.40,,0.7,0.9,,0.60,,,0.40,,,,0.40,,0.30,0.30,
01-07-2011,6,0.50,,,,,0.90,,,0.30,,,,,1.10,,,1.00,,,0.30,1.20,,0.40,,1.30,,1.0,1.5,,1.00,,,0.50,,,,1.20,,0.80,0.40,
01-07-2011,7,1.00,,,,,2.00,,,0.40,0.20,,,,1.70,,,1.50,,,0.60,1.50,,0.80,,1.30,,1.4,2.7,,0.80,,,1.10,,,,1.90,,1.10,0.90,
01-07-2011,8,1.10,,,,,,,,0.50,0.60,,,,2.20,,,2.20,,,0.70,2.10,,1.20,,1.30,,1.6,2.5,,1.20,,,,,,,2.00,,1.40,1.10,
01-07-2011,9,0.70,,,,,1.80,,,0.40,0.70,,,,2.00,,,2.50,,,0.80,2.00,,0.90,,0.60,,1.3,2.3,,1.40,,,1.70,,,,1.40,,1.00,1.00,
01-07-2011,10,0.60,,,,,1.80,,,0.30,0.40,,,,2.00,,,,,,0.70,1.50,,1.00,,0.50,,1.2,1.7,,1.00,,,1.10,,,,0.90,,0.70,0.90,
01-07-2011,11,0.60,,,,,1.10,,,0.30,0.30,,,,1.80,,,,,,0.90,0.80,,1.00,,0.40,,1.0,1.3,,0.40,,,1.10,,,,0.80,,0.70,0.90,
01-07-2011,12,0.60,,,,,0.90,,,0.20,0.50,,,,1.50,,,,,,0.70,0.40,,0.80,,0.40,,0.7,1.0,,0.30,,,0.90,,,,0.50,,0.70,0.60,
01-07-2011,13,0.50,,,,,0.50,,,0.20,0.60,,,,1.10,,,,,,0.30,0.40,,0.30,,0.20,,0.5,0.4,,,,,0.80,,,,0.50,,0.60,0.40,
01-07-2011,14,0.30,,,,,0.30,,,0.20,,,,,0.40,,,,,,0.40,0.40,,0.20,,0.30,,0.5,0.4,,0.30,,,0.60,,,,0.40,,0.40,0.40,
01-07-2011,15,0.40,,,,,0.30,,,0.20,0.40,,,,0.40,,,0.50,,,0.50,0.30,,0.20,,0.20,,0.5,0.4,,0.30,,,0.30,,,,0.40,,0.50,0.50,
01-07-2011,16,0.40,,,,,0.30,,,0.30,0.50,,,,0.20,,,0.50,,0.20,0.50,0.30,,0.10,,0.40,,0.5,0.4,,,,,0.40,,,,0.50,,0.50,0.50,
01-07-2011,17,0.40,,,,,0.20,,,0.30,0.50,,,,0.20,,,0.50,,0.30,0.40,0.60,,0.20,,0.50,,0.5,0.3,,,,,0.90,,,,0.40,,0.50,0.40,
01-07-2011,18,0.50,,,,,0.40,,,0.30,0.40,,,,0.40,,,0.50,,0.40,0.60,0.30,,0.20,,0.60,,0.7,0.5,,0.30,,,0.90,,,,0.40,,0.70,0.70,
01-07-2011,19,0.60,,,,,0.90,,,0.30,0.40,,,,0.80,,,0.80,,0.70,0.80,0.90,,0.20,,0.80,,1.0,0.5,,0.40,,,1.30,,,,0.60,,0.70,1.10,
01-07-2011,20,0.80,,,,,1.70,,,0.40,0.30,,,,0.80,,,1.30,,0.90,1.40,1.20,,0.30,,1.10,,1.5,0.7,,0.90,,,1.90,,,,0.70,,0.80,1.00,
01-07-2011,21,0.50,,,,,1.30,,,0.40,0.50,,,,1.10,,,1.30,,0.70,2.50,1.00,,0.40,,0.70,,1.5,1.2,,0.60,,,1.20,,,,0.80,,0.90,1.60,
01-07-2011,22,0.30,,,,,1.20,,,0.30,0.40,,,,0.60,,,1.20,,0.50,1.70,1.30,,0.50,,1.00,,2.0,1.2,,1.20,,,1.10,,,,1.30,,1.00,1.70,
01-07-2011,23,0.30,,,,,1.20,,,0.20,0.40,,,,0.20,,,1.90,,0.40,1.80,1.80,,0.90,,0.60,,2.1,1.3,,1.00,,,1.00,,,,1.40,,0.40,1.10,
01-07-2011,24,0.30,,,,,1.00,,,0.40,0.40,,,,0.00,,,2.00,,0.20,0.60,1.60,,1.10,,0.10,,1.5,1.3,,0.90,,,0.70,,,,0.70,,0.30,0.20,
02-07-2011,1,0.30,,,,,0.80,,,0.40,0.40,,,,0.00,,,0.80,,0.20,0.00,0.50,,1.10,,0.00,,0.7,1.3,,0.60,,,0.10,,,,0.70,,0.20,0.10,
02-07-2011,2,0.30,,,,,0.20,,,0.30,0.40,,,,0.00,,,0.40,,0.20,0.10,0.30,,1.30,,0.00,,0.5,1.7,,0.50,,,0.00,,,,0.70,,0.20,0.20,
02-07-2011,3,0.30,,,,,0.20,,,0.30,0.00,,,,0.00,,,0.40,,0.20,0.60,0.40,,0.70,,0.10,,0.6,1.3,,0.60,,,0.10,,,,0.60,,0.20,0.10,
02-07-2011,4,0.30,,,,,0.20,,,0.30,0.00,,,,0.00,,,0.50,,0.30,0.40,0.50,,0.30,,0.10,,0.6,0.8,,0.90,,,0.10,,,,0.70,,0.20,0.20,
02-07-2011,5,0.30,,,,,0.30,,,0.30,0.30,,,,0.00,,,0.50,,0.20,0.90,0.80,,0.20,,0.10,,0.6,0.7,,0.80,,,0.20,,,,1.00,,0.20,0.30,
