,HGM,MER,CAM
Enero,,1.518208092485549,
Febrero,,1.1118296529968454,
Marzo,,1.0898716119828815,
Abril,,0.8002894356005789,
Mayo,,1.0,
Junio,,0.7216783216783217,
Julio,,1.0233716475095787,0.7519890260631003
Agosto,,0.8071932299012693,0.7222373806275582
Septiembre,,0.7274787535410765,0.7524544179523142
Octubre,,0.7976744186046512,0.7176712328767124
Noviembre,,1.1818049490538574,0.9270422535211268
Diciembre,,1.6891780821917808,1.4997275204359672
