Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-02-2011,1,,,,,,,,,,,,,,0.30,,,0.40,,,,0.40,,0.30,,0.60,,,1.5,,,,,0.80,0.40,,,0.00,,0.50,0.20,
01-02-2011,2,,,,,,,,,,,,,,0.20,,,0.30,,,,0.30,,0.30,,0.50,,,0.7,,,,,1.10,0.40,,,0.00,,0.70,0.10,
01-02-2011,3,,,,,,,,,,,,,,0.20,,,0.30,,,,0.40,,0.30,,0.50,,,0.9,,,,,1.10,0.30,,,0.00,,0.40,0.40,
01-02-2011,4,,,,,,,,,,,,,,0.40,,,0.40,,,,0.60,,0.30,,0.50,,,0.9,,,,,1.10,0.40,,,0.00,,0.40,0.10,
01-02-2011,5,,,,,,,,,,,,,,0.50,,,0.60,,,,0.80,,0.40,,0.70,,,1.1,,,,,1.00,0.40,,,0.00,,0.60,0.60,
01-02-2011,6,,,,,,,,,,,,,,1.00,,,1.10,,,,1.40,,0.40,,1.20,,,1.0,,,,,1.00,0.70,,,0.30,,1.10,2.40,
01-02-2011,7,,,,,,,,,,,,,,2.20,,,2.40,,,,2.70,,0.80,,1.80,,,2.4,,,,,2.20,0.90,,,1.30,,1.90,3.80,
01-02-2011,8,,,,,,,,,,,,,,4.70,,,2.90,,,,3.00,,1.80,,2.90,,,5.0,,,,,3.20,2.00,,,1.20,,2.90,5.40,
01-02-2011,9,,,,,,,,,,,,,,1.70,,,2.20,,,,2.20,,1.40,,3.10,,,3.2,,,,,2.60,1.20,,,0.70,,2.80,2.40,
01-02-2011,10,,,,,,,,,,,,,,1.80,,,1.70,,,,1.70,,0.90,,1.40,,,1.9,,,,,1.80,0.80,,,0.10,,2.00,1.20,
01-02-2011,11,,,,,,,,,,,,,,1.10,,,0.80,,,,1.10,,0.50,,,,,1.3,,,,,1.40,0.90,,,0.00,,1.00,0.70,
01-02-2011,12,,,,,,,,,,,,,,0.50,,,0.60,,,,0.80,,0.30,,,,,1.0,,,,,1.00,,,,0.00,,0.80,0.60,
01-02-2011,13,,,,,,,,,,,,,,0.40,,,0.40,,,,0.80,,0.30,,,,,0.6,,,,,0.60,,,,0.00,,0.60,0.50,
01-02-2011,14,,,,,,,,,,,,,,0.40,,,0.50,,,,0.70,,0.30,,,,,0.4,,,,,0.60,,,,0.00,,0.50,0.50,
01-02-2011,15,,,,,,,,,,,,,,0.50,,,0.60,,,,0.60,,0.30,,,,,0.3,,,,,0.70,0.40,,,0.10,,0.50,0.30,
01-02-2011,16,,,,,,,,,,,,,,0.40,,,0.50,,,,0.50,,0.20,,,,,0.4,,,,,0.80,0.50,,,0.00,,0.50,0.40,
01-02-2011,17,,,,,,,,,,,,,,0.50,,,0.70,,,,0.50,,0.10,,,,,0.4,,,,,1.00,0.60,,,0.00,,0.50,0.40,
01-02-2011,18,,,,,,,,,,,,,,0.60,,,0.70,,,,0.50,,0.10,,0.80,,,0.4,,,,,1.20,0.70,,,0.10,,0.60,0.40,
01-02-2011,19,,,,,,,,,,,,,,0.70,,,0.80,,,,0.70,,0.20,,0.80,,,1.0,,,,,0.90,0.80,,,0.10,,0.70,0.40,
01-02-2011,20,,,,,,,,,,,,,,1.40,,,1.00,,,,0.90,,0.30,,1.00,,,0.8,,,,,1.10,0.70,,,0.30,,1.00,0.60,
01-02-2011,21,,,,,,,,,,,,,,1.50,,,0.90,,,,0.90,,0.50,,1.10,,,0.8,,,,,1.30,1.10,,,0.70,,1.10,0.80,
01-02-2011,22,,,,,,,,,,,,,,3.20,,,1.10,,,,1.10,,0.50,,1.20,,,1.1,,,,,1.20,1.00,,,0.70,,1.50,1.00,
01-02-2011,23,,,,,,,,,,,,,,2.40,,,1.70,,,,1.60,,0.30,,1.60,,,1.8,,,,,1.20,0.90,,,0.70,,1.70,1.00,
01-02-2011,24,,,,,,,,,,,,,,2.00,,,1.60,,,,1.60,,0.20,,1.40,,,1.1,,,,,1.90,1.20,,,0.70,,1.50,1.20,
02-02-2011,1,,,,,,,,,,,,,,1.40,,,1.10,,,,1.30,,0.40,,1.30,,,1.4,,,,,1.50,1.10,,,0.60,,1.60,2.40,
02-02-2011,2,,,,,,,,,,,,,,1.00,,,0.70,,,,1.00,,0.20,,1.30,,,0.9,,,,,1.00,0.90,,,0.40,,1.10,1.50,
02-02-2011,3,,,,,,,,,,,,,,1.00,,,0.60,,,,0.80,,0.10,,1.00,,,0.8,,,,,0.90,1.10,,,0.10,,0.90,1.60,
02-02-2011,4,,,,,,,,,,,,,,0.80,,,0.50,,,,0.50,,0.10,,1.00,,,1.0,,,,,0.90,1.10,,,0.10,,0.90,1.00,
02-02-2011,5,,,,,,,,,,,,,,0.80,,,0.70,,,,0.80,,0.10,,1.10,,,0.8,,,,,0.70,0.80,,,0.80,,0.90,1.10,
02-02-2011,6,,,,,,,,,,,,,,1.20,,,0.80,,,,2.10,,0.30,,2.10,,,1.4,,,,,0.90,1.10,,,1.70,,1.00,1.70,
02-02-2011,7,,,,,,,,,,,,,,2.30,,,2.20,,,,2.40,,0.50,,2.80,,,2.9,,,,,1.60,1.70,,,2.20,,1.70,2.30,
02-02-2011,8,,,,,,,,,,,,,,4.40,,,4.60,,,,3.60,,0.80,,2.30,,,5.7,,,,,3.00,3.10,,,3.90,,2.20,3.80,
02-02-2011,9,,,,,,,,,,,,,,3.40,,,5.50,,,,4.00,,1.60,,2.30,,,,,,,,4.00,3.40,,,2.80,,2.10,3.60,
02-02-2011,10,,,,,,,,,,,,,,3.50,,,3.00,,,,3.00,,1.70,,2.10,,,,,,,,2.70,2.50,,,3.30,,1.90,2.00,
02-02-2011,11,,,,,,,,,,,,,,3.30,,,2.10,,,,1.70,,0.90,,1.10,,,,,,,,2.00,1.80,,,0.90,,1.60,0.70,
02-02-2011,12,,,,,,,,,,,,,,2.10,,,0.60,,,,0.70,,0.50,,0.70,,,,,,,,1.60,1.00,,,0.00,,0.70,0.60,
