Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-04-2011,1,,,,,,,,,,0.40,,,,1.10,,,1.10,,,,0.60,,0.40,,0.50,,,1.6,,,,,1.20,0.30,,,0.90,,0.90,1.40,
01-04-2011,2,,,,,,,,,,0.50,,,,1.10,,,1.10,,,,1.30,,0.30,,0.50,,,1.2,,,,,1.70,0.40,,,0.90,,0.80,0.90,
01-04-2011,3,,,,,,,,,,0.40,,,,1.10,,,1.10,,,,1.00,,0.30,,0.30,,,1.1,,,,,1.80,0.40,,,0.80,,0.80,1.10,
01-04-2011,4,,,,,,,,,,0.40,,,,0.70,,,1.00,,,,1.20,,0.20,,0.30,,,1.1,,,,,1.50,0.50,,,0.70,,0.60,0.90,
01-04-2011,5,,,,,,,,,,0.40,,,,0.80,,,0.90,,,,1.30,,0.20,,0.40,,,1.0,,,,,1.60,0.50,,,0.50,,0.60,1.00,
01-04-2011,6,,,,,,,,,,0.70,,,,1.00,,,1.10,,,,1.60,,0.50,,1.50,,,1.3,,,,,1.80,0.90,,,0.80,,1.00,3.10,
01-04-2011,7,,,,,,,,,,1.00,,,,2.50,,,1.80,,,,2.50,,1.00,,3.00,,,1.5,,,,,2.60,1.30,,,1.70,,1.70,3.30,
01-04-2011,8,,,,,,,,,,1.40,,,,5.10,,,2.20,,,,2.70,,1.30,,3.80,,,2.6,,,,,3.30,2.00,,,3.70,,1.80,4.80,
01-04-2011,9,,,,,,,,,,,,,,3.30,,,2.10,,,,2.00,,1.40,,2.80,,,2.3,,,,,3.60,1.80,,,3.70,,1.50,2.90,
01-04-2011,10,,,,,,,,,,0.10,,,,2.20,,,2.00,,,,2.00,,1.10,,1.30,,,1.9,,,,,2.10,1.50,,,,,1.10,1.50,
01-04-2011,11,,,,,,,,,,0.20,,,,1.60,,,,,,,1.50,,1.10,,0.70,,,1.6,,,,,1.30,0.60,,,1.60,,0.70,1.20,
01-04-2011,12,,,,,,,,,,0.00,,,,1.20,,,,,,,0.90,,0.80,,0.40,,,1.6,,,,,1.20,0.30,,,0.70,,0.40,0.70,
01-04-2011,13,,,,,,,,,,0.00,,,,1.30,,,,,,,0.50,,,,0.30,,,0.9,,,,,,0.30,,,0.20,,0.40,0.60,
01-04-2011,14,,,,,,,,,,0.10,,,,1.20,,,,,,,0.20,,,,0.30,,,0.7,,,,,0.90,0.50,,,0.00,,0.70,0.40,
01-04-2011,15,,,,,,,,,,0.00,,,,1.00,,,0.60,,,,0.30,,0.20,,0.30,,,0.8,,,,,0.70,0.60,,,0.10,,0.50,0.40,
01-04-2011,16,,,,,,,,,,0.10,,,,,,,0.50,,,,0.30,,0.10,,,,,0.8,,,,,0.50,0.40,,,0.10,,0.50,0.40,
01-04-2011,17,,,,,,,,,,0.20,,,,0.70,,,0.60,,,,0.60,,0.10,,0.50,,,0.9,,,,,0.40,0.40,,,0.20,,0.60,0.50,
01-04-2011,18,,,,,,,,,,0.20,,,,0.70,,,0.60,,,,1.00,,0.10,,0.40,,,1.0,,,,,0.40,0.30,,,0.30,,0.50,,
