Fecha,Hora,ACO,AJM,AJU,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-12-2019,1,,33,,20,,1,1,21,,3,,,10,2,11,1,1,5,24,3,,1,1,8,13,,1,26,,2,1,12,,,,4,,,1,5,,1,1,1,2,
01-12-2019,2,,34,,22,,1,1,30,,1,,,17,2,11,2,0,4,29,1,,1,1,9,15,,1,32,,2,1,14,,,,2,,,1,4,,1,2,1,1,
01-12-2019,3,,33,,27,,2,1,26,,3,,,21,1,14,1,0,5,30,1,,1,1,10,24,,1,31,,1,1,17,,,,9,,,3,4,,1,1,1,1,
01-12-2019,4,,34,,29,,1,1,20,,3,,,25,2,14,1,1,5,29,1,,3,1,9,5,,1,29,,1,2,16,,,,6,,,2,7,,1,1,1,1,
01-12-2019,5,,34,,32,,3,1,14,,1,,,28,2,26,1,1,10,32,1,,1,1,10,24,,1,29,,1,7,18,,,,4,,,5,19,,1,1,1,1,
01-12-2019,6,,36,,28,,3,3,19,,1,,,22,2,20,1,1,18,32,1,,1,1,3,27,,1,30,,2,1,20,,,,12,,,12,10,,1,1,1,1,
01-12-2019,7,,38,,19,,1,1,21,,1,,,22,1,12,2,1,15,29,1,,1,1,1,10,,1,32,,2,1,16,,,,3,,,6,13,,1,2,1,1,
01-12-2019,8,,37,,3,,3,3,19,,2,,,14,2,5,3,2,6,30,1,,2,1,2,2,,4,28,,2,3,9,,,,6,,,4,4,,4,2,3,2,
01-12-2019,9,,34,,19,,8,11,20,,8,,,42,6,10,10,7,6,36,2,,3,2,4,4,,13,28,,4,6,16,,,,14,,,13,7,,7,6,9,5,
01-12-2019,10,,38,,34,,21,32,33,,28,,,42,26,24,19,19,21,39,10,,14,6,,23,,23,40,,20,15,33,,,,35,,,27,24,,23,17,26,13,
01-12-2019,11,,39,,43,,41,49,48,,48,,,44,47,46,42,45,49,38,38,,36,19,,42,,38,48,,38,35,33,,,,50,,,40,40,,45,35,50,34,
01-12-2019,12,,39,,38,,48,50,49,,57,,,49,50,47,55,54,52,43,47,,50,24,,46,,53,49,,52,50,37,,,,57,,,41,50,,54,48,55,44,
01-12-2019,13,,47,,48,,55,55,57,,49,,,57,58,52,62,62,60,53,57,,53,33,,50,,53,56,,55,54,43,,,,66,,,49,55,,62,56,49,54,
01-12-2019,14,,55,,48,,62,59,65,,48,,,58,47,59,58,57,64,61,60,,48,30,,55,,51,67,,47,47,44,,,,60,,,48,49,,67,55,45,45,
01-12-2019,15,,56,,43,,55,53,61,,48,,,62,48,50,51,54,57,64,53,,48,30,,51,,46,69,,46,45,46,,,,51,,,42,49,,56,48,48,45,
01-12-2019,16,,52,,43,,51,49,56,,46,,,55,46,52,48,48,53,62,46,,44,27,,47,,44,60,,44,41,43,,,,49,,,43,48,,51,47,45,39,
01-12-2019,17,,41,,37,,46,44,49,,45,,,50,42,45,46,46,50,56,42,,43,28,,39,,42,52,,41,39,37,,,,46,,,38,44,,47,44,41,36,
01-12-2019,18,,34,,32,,38,37,39,,40,,,38,38,36,40,38,41,46,32,,33,27,,31,,34,43,,33,30,30,,,,40,,,32,39,,41,35,35,28,
01-12-2019,19,,25,,26,,30,31,31,,32,,,29,31,34,33,29,34,34,25,,16,23,,25,,26,33,,23,25,23,,,,31,,,24,32,,33,28,28,25,
01-12-2019,20,,20,,24,,25,25,27,,23,,,27,30,28,21,26,27,28,23,,14,13,,22,,18,30,,19,18,19,,,,25,,,19,27,,26,20,26,24,
01-12-2019,21,,19,,20,,24,22,25,,21,,,21,19,26,20,15,22,26,18,,16,15,,21,,17,27,,11,20,17,,,,19,,,21,27,,24,15,25,24,
01-12-2019,22,,16,,3,,23,23,24,,21,,,20,5,23,20,14,26,20,20,,16,14,,18,,12,24,,8,20,17,,,,19,,,15,25,,24,13,22,24,
01-12-2019,23,,11,,6,,17,16,19,,17,,,14,4,19,19,7,18,20,15,,14,13,,11,,14,17,,12,17,6,,,,20,,,11,18,,19,15,12,22,
01-12-2019,24,,11,,7,,18,12,17,,15,,,12,11,17,18,13,17,25,10,,13,14,,12,,17,14,,13,17,7,,,,13,,,10,5,,15,8,11,22,
02-12-2019,1,,11,,9,,16,8,16,,7,,,21,2,16,19,16,13,24,8,,19,14,,9,,17,15,,13,19,11,,,,7,,,10,6,,17,8,13,13,
02-12-2019,2,,15,,13,,15,14,18,,1,,,20,1,15,18,13,18,20,11,,19,17,,12,,13,17,,11,21,11,,,,12,,,12,7,,15,5,15,6,
02-12-2019,3,,17,,15,,17,16,17,,1,,,20,1,13,5,4,20,21,11,,15,15,,12,,10,14,,11,18,6,,,,10,,,12,12,,16,6,15,3,
02-12-2019,4,,17,,16,,16,15,16,,2,,,19,1,13,3,3,19,24,13,,2,5,,11,,8,15,,10,8,12,,,,10,,,12,11,,16,6,12,2,
02-12-2019,5,,19,,16,,17,11,16,,1,,,17,2,13,2,1,17,16,12,,1,5,,10,,7,15,,8,4,11,,,,10,,,14,8,,16,2,4,1,
