Fecha,Hora,ACO,AJM,AJU,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-09-2019,1,,17,,,,24,,25,,17,,,30,9,31,30,34,,27,17,,25,26,24,23,24,,25,,19,,16,,,,,,,19,,,23,15,20,36,
01-09-2019,2,,19,,,,27,,26,,12,,,28,3,30,30,23,,26,16,,24,18,16,23,23,,22,,21,,11,,,,,,,21,,,23,18,25,37,
01-09-2019,3,,21,,,,28,,23,,5,,,24,1,25,30,12,,23,19,,24,22,18,20,24,,18,,19,,13,,,,,,,18,,,24,9,24,32,
01-09-2019,4,,21,,,,22,,23,,5,,,24,3,16,25,28,,20,15,,21,29,15,19,24,,20,,18,,14,,,,,,,13,,,24,8,21,29,
01-09-2019,5,,23,,,,16,,16,,4,,,16,2,10,8,30,,22,19,,20,22,15,12,24,,18,,15,,10,,,,,,,12,,,17,11,17,19,
01-09-2019,6,,24,,,,13,,9,,1,,,10,1,2,7,11,,13,4,,8,12,2,4,25,,15,,9,,8,,,,,,,6,,,6,2,7,4,
01-09-2019,7,,26,,,,10,,8,,1,,,13,1,3,5,2,,18,1,,1,8,3,1,28,,13,,10,,7,,,,,,,3,,,2,1,2,2,
01-09-2019,8,,24,,,,6,,12,,4,,,33,2,8,11,10,,20,5,,8,7,4,6,34,,15,,8,,10,,,,,,,6,,,10,8,10,6,
01-09-2019,9,,20,,,,16,,19,,20,,,43,15,21,26,27,,37,13,,19,12,15,22,37,,20,,18,,20,,,,,,,15,,,20,19,18,18,
01-09-2019,10,,31,,,,29,,33,,37,,,49,34,28,40,42,,46,25,,32,19,34,34,48,,30,,31,,25,,,,,,,33,,,36,30,35,33,
01-09-2019,11,,45,,,,50,,51,,54,,,58,49,39,52,54,,54,44,,46,32,47,46,61,,48,,48,,38,,,,,,,44,,,51,44,51,44,
01-09-2019,12,,60,,,,68,,66,,62,,,63,57,56,65,69,,60,62,,58,46,68,54,72,,,,59,,48,,,,,,,59,,,64,55,61,58,
01-09-2019,13,,73,,,,84,,80,,64,,,72,58,71,73,83,,64,79,,60,62,81,69,78,,76,,72,,56,,,,,,,64,,,77,71,59,67,
01-09-2019,14,,81,,,,106,,93,,63,,,80,59,79,70,79,,69,100,,54,47,97,79,84,,90,,74,,69,,,,,,,66,,,94,79,62,59,
01-09-2019,15,,94,,,,113,,110,,61,,,89,59,73,66,67,,82,93,,57,38,82,82,88,,101,,73,,74,,,,,,,64,,,102,76,60,58,
01-09-2019,16,,96,,,,79,,90,,57,,,83,63,70,63,65,,87,72,,56,42,67,71,82,,95,,66,,71,,,,,,,58,,,86,68,61,57,
01-09-2019,17,,73,,,,72,,73,,53,,,74,55,69,60,62,,79,64,,46,40,60,63,75,,76,,59,,62,,,,,,,60,,,71,59,53,52,
01-09-2019,18,,63,,,,64,,65,,47,,,71,43,60,48,47,,71,53,,37,34,49,56,64,,69,,48,,57,,,,,,,49,,,61,49,39,40,
01-09-2019,19,,44,,,,42,,42,,39,,,49,32,34,33,31,,63,31,,29,27,32,33,53,,47,,34,,37,,,,,,,27,,,40,29,31,28,
01-09-2019,20,,26,,,,32,,30,,36,,,30,26,25,33,30,,34,23,,31,25,27,28,52,,34,,25,,24,,,,,,,24,,,34,28,28,22,
01-09-2019,21,,23,,,,31,,29,,31,,,26,24,23,28,27,,28,24,,27,24,26,24,33,,30,,18,,22,,,,23,,,23,,,30,23,24,19,
01-09-2019,22,,22,,,,29,,26,,29,,,27,20,21,26,26,,24,22,,22,24,24,21,29,,29,,21,,19,,,,26,,,20,,,25,21,26,20,
01-09-2019,23,,19,,,,27,,24,,29,,,24,17,23,26,26,,25,21,,26,24,25,18,28,,24,,22,,18,,,,26,,,23,,,23,21,26,23,
01-09-2019,24,,18,,,,26,,21,,33,,,27,19,20,31,29,,25,25,,23,27,26,20,29,,22,,26,,19,,,,27,,,17,,,29,23,25,29,
02-09-2019,1,,20,21,,,33,,25,,25,,,29,11,22,31,32,,25,30,,25,28,33,22,30,,26,,24,,19,,,,26,,,20,,,31,25,25,29,
02-09-2019,2,,23,21,,,31,,25,,23,,,28,7,26,31,31,,25,30,,25,26,31,17,31,,26,,25,,18,,,,26,,,15,,,33,24,24,27,
02-09-2019,3,,21,23,,,28,,20,,15,,,29,4,22,29,31,,28,25,,21,23,27,13,32,,25,,23,,21,,,,23,,,14,,,28,23,23,24,
02-09-2019,4,,22,22,,,28,,20,,2,,,31,5,18,26,30,,27,24,,12,21,28,16,28,,25,,19,,21,,,,19,,,12,,,23,17,19,18,
02-09-2019,5,,19,18,,,19,,19,,1,,,30,1,14,15,21,,21,24,,2,17,23,8,27,,24,,7,,20,,,,11,,,5,,,21,11,2,16,
02-09-2019,6,,17,15,,,9,,7,,1,,,23,1,2,3,2,,18,4,,1,12,4,2,25,,16,,2,,9,,,,3,,,1,,,11,1,4,1,
02-09-2019,7,,10,15,,,2,,1,,1,,,18,2,0,6,1,,6,0,,2,3,1,2,17,,6,,2,,1,,,,4,,,1,,,2,0,2,1,
02-09-2019,8,,4,18,,,3,,2,,6,,,24,5,2,6,5,,12,2,,4,2,2,2,15,,2,,10,,8,,,,14,,,4,,,4,7,5,2,
02-09-2019,9,,12,23,,,11,,7,,22,,,23,7,16,15,21,,25,16,,12,14,13,13,31,,7,,25,,9,,,,21,,,15,,,15,20,14,12,
02-09-2019,10,,21,30,,,26,,19,,34,,,36,33,28,29,28,,35,19,,23,19,16,22,36,,18,,33,,16,,,,27,,,23,,,27,23,32,18,
02-09-2019,11,,29,38,,,27,,31,,40,,,44,40,43,43,43,,41,30,,36,22,34,30,47,,28,,39,,29,,,,40,,,31,,,36,35,38,33,
02-09-2019,12,,40,49,,,55,,42,,,,,58,44,48,,54,,49,53,,43,28,49,47,61,,44,,49,,39,,,,55,,,43,,,,47,47,43,
02-09-2019,13,,55,63,,,72,,67,,54,,,67,41,53,,60,,58,67,,44,29,63,55,71,,64,,57,,48,,,,61,,,47,,,,56,43,45,
02-09-2019,14,,63,89,,,69,,68,,54,,,68,,53,,55,,64,60,,40,30,51,54,74,,67,,57,,51,,,,65,,,42,,,,60,43,41,
02-09-2019,15,,56,85,,,58,,58,,52,,,62,40,50,51,49,,61,52,,40,30,45,45,70,,60,,53,,48,,,,59,,,39,,,,49,43,38,
02-09-2019,16,,45,66,,,53,,52,,49,,,59,43,48,46,44,,57,43,,35,28,36,44,62,,55,,46,,43,,,,53,,,37,,,56,41,42,33,
02-09-2019,17,,40,50,,,42,,40,,49,,,52,40,42,44,41,,54,37,,37,29,35,41,54,,48,,41,,35,,,,43,,,37,,,48,39,42,31,
02-09-2019,18,,31,43,,,42,,36,,40,,,46,38,39,45,42,,47,35,,41,30,35,37,50,,42,,39,,33,,,,41,,,34,,,45,37,40,33,
02-09-2019,19,,29,38,,,36,,33,,37,,,38,36,31,36,35,,39,26,,33,28,27,33,43,,36,,30,,25,,,,32,,,27,,,37,27,34,24,
02-09-2019,20,,24,33,,,31,,27,,34,,,32,32,27,34,31,,31,23,,31,24,24,27,39,,31,,24,,24,,,,27,,,26,,,34,26,29,22,
02-09-2019,21,,22,34,,,30,,27,,35,,,27,31,24,35,30,,27,25,,27,25,26,27,35,,31,,21,,23,,,,25,,,23,,,33,24,32,20,
02-09-2019,22,,23,29,,,32,,27,,30,,,27,26,25,33,27,,28,23,,19,24,25,23,30,,28,,24,,21,,,,24,,,18,,,30,27,32,27,
02-09-2019,23,,17,25,,,37,,26,,33,,,32,20,30,34,34,,27,30,,25,29,30,21,33,,23,,22,,23,,,,28,,,21,,,30,24,30,32,
02-09-2019,24,,22,20,,,29,,25,,31,,,32,21,29,38,38,,27,29,,28,30,31,22,29,,27,,28,,23,,,,29,,,18,,,36,27,29,32,
03-09-2019,1,,22,17,,,30,,29,,27,,,35,18,32,39,34,,27,21,,27,23,25,27,33,,32,,28,,27,,,,29,,,25,,,27,22,22,34,
03-09-2019,2,,25,19,,,33,,31,,22,,,37,17,29,38,22,,27,20,,29,27,19,23,29,,35,,29,,24,,,,24,,,26,,,28,11,24,27,
03-09-2019,3,,25,25,,,30,,32,,17,,,38,14,30,29,31,,30,18,,29,26,19,21,32,,36,,25,,26,,,,28,,,26,,,23,15,26,25,
03-09-2019,4,,25,21,,,33,,29,,25,,,41,9,29,24,16,,32,21,,27,21,22,20,24,,31,,17,,18,,,,21,,,30,,,26,13,25,13,
03-09-2019,5,,23,10,,,32,,16,,13,,,38,5,18,15,11,,27,24,,14,13,23,20,35,,22,,16,,7,,,,18,,,25,,,29,20,19,12,
03-09-2019,6,,29,18,,,20,,14,,1,,,31,2,6,13,5,,30,18,,10,11,10,7,31,,18,,12,,8,,,,9,,,21,,,14,15,15,11,
03-09-2019,7,,30,15,,,19,,7,,4,,,28,1,15,9,5,,30,8,,9,11,4,9,28,,,,5,,8,,,,2,,,12,,,7,4,15,4,
