Fecha,Hora,ACO,AJM,AJU,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-06-2019,1,18,22,,20,,22,,18,,27,,,28,26,22,27,23,22,24,22,,24,27,21,15,21,22,,,21,22,21,,,,23,,,16,24,,22,22,20,24,
01-06-2019,2,17,20,,21,,15,,16,,20,,,26,26,24,26,24,21,23,23,,20,26,25,16,21,22,,,23,21,20,,,,20,,,14,23,,24,19,20,23,
01-06-2019,3,19,19,,22,,16,,18,,19,,,26,24,23,25,23,19,23,21,,18,24,23,17,20,22,,,20,20,20,,,,20,,,14,23,,22,19,20,24,
01-06-2019,4,19,20,,21,,16,,20,,16,,,26,18,23,23,24,16,23,17,,17,25,16,18,20,21,,,17,20,20,,,,18,,,14,24,,18,17,20,22,
01-06-2019,5,14,20,,15,,18,,20,,11,,,27,10,23,21,22,11,19,14,,13,19,13,17,20,19,,,13,16,19,,,,17,,,15,22,,19,10,16,19,
01-06-2019,6,9,19,,7,,14,,19,,10,,,27,1,20,19,13,9,13,11,,10,14,13,15,20,15,,,10,11,18,,,,16,,,13,14,,17,5,15,12,
01-06-2019,7,8,16,,6,,16,,16,,12,,,20,2,16,16,7,9,11,6,,11,14,7,12,21,11,,,7,11,14,,,,15,,,6,6,,15,4,11,,
01-06-2019,8,14,20,,12,,20,,18,,16,,,27,8,21,22,13,10,16,9,,16,17,8,16,22,14,,,10,14,20,,,,13,,,10,14,,16,6,20,,
01-06-2019,9,20,20,,22,,21,,23,,23,,,28,26,24,25,25,18,26,19,,22,18,20,21,26,23,,,17,21,23,,,,18,,,15,25,,23,14,22,,
01-06-2019,10,26,29,,28,,30,,29,,35,,,39,33,32,38,33,25,31,26,,30,29,25,28,34,33,,,26,28,31,,,,29,,,27,34,,32,26,29,,
01-06-2019,11,29,40,,36,,41,,37,,46,,,49,38,40,48,45,41,39,39,,39,41,42,40,44,46,,,43,38,39,,,,45,,,38,42,,45,41,35,,
01-06-2019,12,29,52,,43,,61,,53,,46,,,61,43,51,51,50,57,50,55,,39,43,52,55,61,54,,,55,39,50,,,,61,,,44,48,,65,54,37,,
01-06-2019,13,31,70,,43,,66,,69,,40,,,74,47,52,44,45,54,65,53,,38,41,48,59,77,44,,,55,36,62,,,,72,,,44,46,,72,51,37,,
01-06-2019,14,31,68,,43,,46,,49,,38,,,64,47,44,43,41,42,69,37,,38,39,38,45,72,35,,,35,36,54,,,,64,,,42,48,,48,35,36,,
01-06-2019,15,29,39,,34,,37,,35,,33,,,49,40,39,42,40,37,53,33,,35,36,35,36,64,32,,,,29,40,,,,58,,,34,38,,40,33,31,,
01-06-2019,16,28,32,,28,,32,,31,,31,,,38,38,34,37,31,31,42,33,,34,33,25,28,60,50,,,,27,28,,,,58,,,28,35,,54,40,30,,
01-06-2019,17,29,32,,30,,30,,33,,31,,,,36,22,35,17,22,28,32,,35,31,15,23,38,28,,,29,31,25,,,,31,,,28,35,,39,32,30,33,
01-06-2019,18,27,27,,30,,18,,26,,31,,,28,36,15,20,13,18,18,23,,33,20,13,18,35,25,,,28,28,17,,,,32,,,19,37,,32,25,30,25,
01-06-2019,19,24,26,,26,,16,,23,,30,,,14,31,13,20,7,12,17,18,,30,24,8,11,30,15,,,17,25,15,,,,25,,,19,32,,24,17,26,26,
01-06-2019,20,21,23,,21,,10,,20,,27,,,14,27,6,29,27,8,19,7,,26,29,9,8,30,14,,,15,20,15,,,,21,,,20,28,,19,5,22,27,
01-06-2019,21,19,18,,20,,6,,14,,25,,,14,24,11,27,24,20,20,8,,25,27,20,10,24,20,,,15,15,7,,,,23,,,24,26,,16,18,22,24,
01-06-2019,22,18,16,,19,,19,,12,,23,,,11,26,22,24,24,20,18,17,,23,24,18,14,20,18,,,15,19,9,,,,14,,,21,27,,21,15,22,20,
01-06-2019,23,18,15,,21,,17,,16,,23,,,21,28,22,24,22,20,22,16,,21,26,16,14,19,15,,,15,21,16,,,,16,,,20,26,,19,15,23,22,
