Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-04-2013,1,,,,,,2,,,,,,2,2,2,2,4,,3,2,,1,4,2,,,1,3,4,,3,,,,2,1,2,4,,2,6,
01-04-2013,2,,,,,,2,,,,,,2,1,2,3,4,,4,2,,3,8,2,,,1,4,3,,3,,,,2,1,2,4,,2,4,
01-04-2013,3,,,,,,3,,,,,,2,1,1,3,4,,3,1,,3,4,2,,,1,3,3,,3,,,,2,2,2,4,,2,7,
01-04-2013,4,,,,,,3,,,,,,2,1,1,3,4,,4,1,,3,4,2,,,0,3,2,,3,,,,2,1,2,4,,2,15,
01-04-2013,5,,,,,,3,,,,,,2,1,1,3,4,,4,1,,4,2,2,,,1,4,2,,3,,,,2,1,2,3,,3,9,
01-04-2013,6,,,,,,3,,,,,,2,0,2,3,4,,4,5,,4,6,2,,,1,3,3,,2,,,2,2,1,2,4,,3,10,
01-04-2013,7,,,,,,3,,,,,,2,1,3,3,4,,6,5,,5,,2,,,1,4,3,,1,,,5,3,,2,4,,3,23,
01-04-2013,8,,,,,,9,,,,,,2,3,6,3,6,,8,5,,4,6,3,,,1,7,5,,2,,,9,6,,2,4,,,19,
01-04-2013,9,,,,,,6,,,,,,2,6,5,3,6,,7,5,,4,7,3,,,1,7,4,,4,,,5,6,,2,5,,4,10,
01-04-2013,10,,,,,,3,,,,,,2,5,4,3,5,,7,,,5,6,3,,,1,5,3,,5,,,6,4,,2,4,,5,,
01-04-2013,11,,,,,,2,,,,,,3,3,2,4,4,,4,,,3,3,3,,,1,3,2,,3,,,3,2,,2,,,2,,
01-04-2013,12,,,,,,2,,,,,,3,3,2,3,4,,3,,,2,2,2,,,1,3,2,,2,,,3,2,,2,,,2,,
01-04-2013,13,,,,,,2,,,,,,3,1,2,2,3,,3,,,2,2,3,,,1,3,2,,2,,,3,2,,2,,,1,,
01-04-2013,14,,,,,,2,,,,,,2,1,2,2,3,,3,2,,1,2,2,,,1,3,2,,2,,,3,1,,2,,,1,,
01-04-2013,15,,,,,,2,,,,,,2,2,2,3,3,,3,1,,1,2,2,,,1,2,2,,1,,,2,1,,1,,,1,4,
01-04-2013,16,,,,,,2,,,,,,3,7,2,2,3,,2,1,,1,2,2,,,1,2,3,,2,,,1,2,,2,3,,2,3,
01-04-2013,17,,,,,,2,,,,,,2,9,2,2,4,,2,1,,1,1,2,,,1,3,3,,2,,,1,2,,2,3,,4,4,
01-04-2013,18,,,,,,2,,,,,,2,7,1,2,3,,2,2,,1,2,2,,,1,3,2,,2,,,1,3,,2,3,,5,3,
01-04-2013,19,,,,,,2,,,,,,2,5,1,2,3,,2,1,,1,1,2,,,0,2,2,,1,,,1,6,,1,2,,4,3,
01-04-2013,20,,,,,,1,,,,,,2,6,1,2,3,,1,1,,1,1,2,,,0,2,2,,1,,,1,,,1,2,,4,2,
01-04-2013,21,,,,,,1,,,,,,2,3,2,2,3,,2,1,,1,1,2,,,1,2,2,,1,,,2,0,,1,2,,1,4,
