Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-10-2013,1,2,,,5,,3,,,,7,,,,1,2,2,,,1,,,4,3,,1,1,3,2,,2,,,7,0,1,1,1,,3,2,
01-10-2013,2,1,,,4,,3,,,,9,,,,1,3,3,,,1,,,7,2,,1,1,3,2,,2,,,10,0,1,1,1,,10,3,
01-10-2013,3,1,,,3,,3,,,,4,,,,0,7,3,,,1,,,2,2,,1,1,2,2,,1,,,9,3,1,1,1,,19,7,
01-10-2013,4,1,,,3,,3,,,,2,,,,0,4,2,,,1,,,3,2,,8,1,3,2,,1,,,5,2,1,1,1,,21,5,
01-10-2013,5,2,,,3,,3,,,,2,,,,1,2,2,,,2,,,7,2,,8,1,4,2,,1,,,2,5,1,1,1,,20,5,
01-10-2013,6,1,,,4,,4,,,,3,,2,,2,2,3,,,2,,,2,2,,2,1,4,2,,1,,,4,6,1,1,1,,15,9,
01-10-2013,7,2,,,4,,6,,,,2,,4,,4,2,4,,,3,,,2,3,,3,1,6,3,,2,,,8,4,1,1,2,,14,7,
01-10-2013,8,2,,,5,,8,,,,3,,3,,3,3,5,,,4,,,2,4,,8,1,6,4,,2,,,11,4,1,2,2,,8,8,
01-10-2013,9,3,,,6,,7,,,,3,,2,,3,5,5,,,5,,,2,5,,12,1,,3,,2,,,11,3,2,1,3,,6,6,
01-10-2013,10,13,,,6,,10,,,,1,,2,,5,5,7,,,5,,,3,5,,12,2,4,4,,2,,,12,5,3,2,4,,10,8,
01-10-2013,11,9,,,5,,6,,,,1,,2,,3,5,5,,,3,,,3,4,,8,2,4,5,,2,,,5,4,3,3,3,,8,7,
01-10-2013,12,5,,,4,,3,,,,1,,1,,2,3,4,,,2,,,2,4,,7,1,3,3,,2,,,4,3,2,2,3,,6,5,
01-10-2013,13,4,,,4,,3,,,,2,,1,,2,3,4,,,2,,4,2,3,,6,1,3,3,,3,,,4,2,2,2,2,,4,3,
01-10-2013,14,4,,,3,,4,,,,2,,1,,2,,3,,,2,,3,3,3,,4,1,2,4,,2,,,3,1,2,3,3,,3,2,
01-10-2013,15,5,,,3,,4,,,,3,,2,,2,,3,,,1,,3,2,4,,5,2,2,3,,3,,,3,1,2,3,3,,6,2,
01-10-2013,16,10,,,4,,4,,,,3,,2,,2,,3,,,2,,3,2,4,,,2,2,4,,3,,,4,8,2,2,2,,17,2,
01-10-2013,17,20,,,14,,6,,,,3,,2,,11,3,3,,,9,,3,3,4,,,2,3,4,,4,,,20,19,2,3,3,,17,8,
01-10-2013,18,11,,,14,,18,,,,3,,10,,19,10,6,,,13,,7,7,7,,,7,9,7,,3,,,19,12,3,4,6,,7,15,
01-10-2013,19,2,,,11,,11,,,,3,,7,,11,11,11,,,4,,11,6,8,,,10,10,4,,3,,,10,2,2,2,4,,2,6,
01-10-2013,20,2,,,11,,3,,,,1,,12,,12,3,4,,,1,,3,2,4,,,5,1,4,,2,,,12,0,1,1,2,,2,1,
01-10-2013,21,1,,,10,,3,,,,1,,15,,11,2,3,,,1,,2,1,6,,,7,2,3,,2,,,5,1,1,1,2,,2,1,
01-10-2013,22,1,,,6,,3,,,,1,,9,,6,2,3,,,1,,4,2,6,,1,6,7,3,,2,,,3,0,1,1,1,,2,1,
01-10-2013,23,1,,,4,,3,,,,3,,5,,3,2,3,,,0,,3,2,6,,1,3,2,5,,2,,,2,1,1,2,2,,3,1,
01-10-2013,24,1,,,5,,3,,,,4,,2,,2,,3,,,1,,3,2,,,1,2,2,4,,2,,,3,1,1,3,3,,2,1,
02-10-2013,1,1,,,4,,4,,,,2,,1,1,2,,,,,1,,3,2,,,1,1,1,3,,2,,,6,3,1,2,,,2,0,
02-10-2013,2,1,,,8,,8,,,,2,,1,1,2,,,,,0,,5,2,,,1,1,2,3,,2,,,8,2,0,2,,,2,2,
02-10-2013,3,1,,,7,,7,,,,1,,1,1,3,,,,,0,,7,2,,,0,1,2,3,,2,,,6,2,0,2,,,2,2,
02-10-2013,4,1,,,7,,7,,,,2,,1,1,2,,,,,1,,6,2,,,0,1,1,3,,3,,,12,6,0,1,,,3,6,
02-10-2013,5,1,,,5,,4,,,,3,,2,1,2,,,,,1,,6,2,,,1,1,3,2,,2,,,10,7,0,1,,,5,8,
02-10-2013,6,3,,,5,,5,,,,2,,3,2,2,10,,,,1,,9,3,2,,2,2,2,4,,2,,,8,5,1,2,,,9,6,
02-10-2013,7,3,,,5,,7,,,,2,,3,2,5,9,,,,2,,8,2,3,,3,2,4,6,,2,,,13,5,1,2,,,22,8,
02-10-2013,8,2,,,6,,10,,,,3,,2,2,5,12,,,,4,,8,2,3,,6,2,6,6,,2,,,16,12,1,2,,,18,13,
02-10-2013,9,3,,,11,,19,,,,3,,1,2,9,9,,,,5,,10,3,5,,11,2,6,5,,3,,,,14,3,3,,,12,12,
02-10-2013,10,2,,,13,,16,,,,3,,1,9,8,11,,,,6,,8,4,6,,11,2,7,5,,4,,,,14,3,4,,,14,9,
02-10-2013,11,3,,,10,,8,,,,3,,2,12,5,10,,,,6,,8,5,6,,8,3,6,6,,3,,,,6,3,3,,,13,9,
02-10-2013,12,2,,,6,,5,,,,2,,2,7,4,6,,,,6,,5,3,5,,5,2,4,7,,3,,,,2,4,4,,,5,5,
02-10-2013,13,2,,,4,,4,,,,2,,3,5,3,4,,,,4,,5,2,4,,4,2,3,5,,3,,,3,2,4,3,,,4,2,
02-10-2013,14,3,,,4,,6,,,,2,,4,4,2,5,,,,4,,5,4,5,,6,4,3,5,,4,,,4,2,3,4,,,5,4,
02-10-2013,15,2,,,5,,5,,,,3,,4,6,3,5,,,,5,,5,6,6,,4,3,5,5,,5,,,5,2,4,4,,,4,6,
02-10-2013,16,,,,6,,6,,,,3,,4,9,4,5,,,,5,,6,4,5,,3,3,5,5,,6,,,6,4,4,5,,,6,5,
02-10-2013,17,2,,,10,,6,,,,4,,4,4,5,5,,,,4,,6,3,4,,3,3,4,5,,4,,,7,5,4,4,,,5,4,
02-10-2013,18,2,,,7,,6,,,,3,,6,2,8,5,,,,4,,5,4,5,,2,4,4,6,,3,,,6,2,4,4,,,2,4,
02-10-2013,19,1,,,6,,4,,,,3,,10,2,4,3,,,,2,,4,3,8,,0,7,1,5,,2,,,2,1,3,4,,,2,1,
02-10-2013,20,1,,,10,,2,,,,2,,15,2,7,1,,,,1,,2,1,10,,0,12,1,2,,2,,,4,0,6,1,,,2,1,
02-10-2013,21,1,,,3,,3,,,,1,,9,1,2,2,,,,1,,2,1,5,,0,7,1,2,,2,,,12,0,3,1,,,2,1,
02-10-2013,22,1,,,3,,9,,,,1,,4,1,1,3,,,,1,,2,1,3,,1,3,1,2,,1,,,5,0,4,1,,,2,1,
02-10-2013,23,1,,,3,,6,,,,0,,2,1,1,4,,,,0,,4,1,3,,0,2,1,2,,2,,,2,1,2,2,,,3,1,
02-10-2013,24,,,,6,,5,,,,0,,2,1,5,4,,,,1,,3,1,2,,1,2,1,2,,2,,,2,1,1,2,,,2,,
03-10-2013,1,,,,10,,4,,,,0,,3,1,8,4,,,,0,,4,2,3,,1,2,1,3,,2,,,4,0,1,2,2,,1,,
03-10-2013,2,,,,10,,4,,,,0,,2,1,9,5,,,,0,,4,2,5,,1,1,1,5,,2,,,2,0,1,3,3,,3,,
03-10-2013,3,,,,8,,4,,,,0,,3,1,4,3,,,,0,,2,2,7,,2,1,1,7,,2,,,8,0,0,2,1,,11,,
03-10-2013,4,,,,7,,14,,,,0,,3,1,2,9,,,,1,,4,4,5,,2,2,1,6,,2,,,13,3,1,1,1,,41,,
03-10-2013,5,,,,8,,11,,,,0,,2,1,2,13,,,,1,,13,2,3,,25,1,3,3,,2,,,12,21,1,2,2,,55,,
03-10-2013,6,3,,,7,,9,,,,1,,2,1,3,14,,,,12,,8,2,3,,38,2,10,3,,1,,,10,29,1,2,2,,50,37,
03-10-2013,7,3,,,6,,10,,,,2,,4,1,4,14,,,,17,,20,22,4,,31,3,15,4,,2,,,9,20,1,2,7,,26,35,
03-10-2013,8,3,,,6,,10,,,,2,,5,1,5,26,,,,19,,36,30,5,,26,3,27,8,,2,,,8,15,1,3,28,,18,26,
03-10-2013,9,5,,,8,,12,,,,3,,4,2,7,22,,,,12,,24,27,5,,17,3,23,6,,4,,,10,12,3,10,,,14,21,
03-10-2013,10,14,,,9,,12,,,,5,,5,3,8,17,,,,14,,20,19,5,,18,3,21,7,,5,,,14,9,3,10,,,12,18,
03-10-2013,11,8,,,9,,12,,,,7,,7,4,7,14,,,,11,,16,13,8,,12,5,14,9,,5,,,14,7,3,9,,,14,12,
03-10-2013,12,6,,,7,,11,,,,6,,7,4,7,13,,,,9,,12,11,10,,10,6,10,10,,6,,,11,5,5,9,,,9,10,
03-10-2013,13,4,,,5,,7,,,,7,,4,4,5,9,,,,8,,,,10,,9,4,7,10,,6,,,6,3,6,7,7,,6,9,
03-10-2013,14,4,,,4,,4,,,,6,,5,4,3,6,,,,5,,6,4,7,,6,4,6,8,,5,,,4,2,6,6,4,,6,5,
03-10-2013,15,2,,,4,,4,,,,4,,4,7,4,4,,,,3,,5,3,6,,5,3,4,7,,4,,,5,4,5,,4,,5,4,
03-10-2013,16,1,,,9,,4,,,,3,,3,12,4,4,,,,4,,4,2,5,,3,2,3,6,,3,,,5,3,4,,3,,5,3,
03-10-2013,17,2,,,22,,4,,,,3,,3,4,9,3,,,,6,,3,2,5,,5,3,1,,,3,,,9,7,3,,2,,6,3,
03-10-2013,18,2,,,8,,7,,,,3,,13,2,10,5,,,,5,,5,4,5,,5,8,4,4,,2,,,6,2,3,2,2,,2,4,
03-10-2013,19,1,,,4,,4,,,,2,,27,1,5,3,,,,2,,4,2,8,,2,16,2,5,,2,,,4,1,3,2,3,,2,2,
03-10-2013,20,1,,,3,,3,,,,1,,30,1,2,2,,,,2,,2,1,7,,1,21,1,3,,2,,,4,0,3,1,2,,2,1,
03-10-2013,21,1,,,5,,3,,,,0,,15,1,3,2,,,,1,,2,2,3,,1,12,1,2,,2,,,2,0,2,1,1,,2,2,
03-10-2013,22,1,,,5,,4,,,,0,,7,1,5,2,,,,1,,2,2,6,,1,5,1,2,,2,,,2,0,4,1,1,,2,2,
03-10-2013,23,1,,,4,,4,,,,2,,4,1,3,3,,,,0,,3,2,5,,1,3,2,4,,2,,,3,1,3,1,1,,2,2,
03-10-2013,24,1,,,7,,4,,,,3,,3,1,3,7,,,,0,,5,2,4,,1,2,2,3,,2,,,7,4,1,3,3,,2,1,
04-10-2013,1,2,,,12,,6,,,,1,,2,1,3,8,,,,1,,6,2,2,,,1,2,4,,2,,,16,16,1,,3,,2,5,
04-10-2013,2,3,,,8,,10,,,,6,,1,1,2,10,,,,1,,15,2,2,,,1,1,5,,2,,,20,14,1,,1,,9,7,
04-10-2013,3,2,,,6,,5,,,,7,,1,1,1,15,,,,1,,10,2,2,,,1,2,6,,2,,,16,11,1,,1,,13,2,
04-10-2013,4,2,,,5,,5,,,,3,,1,1,1,11,,,,2,,7,9,2,,,1,2,3,,2,,,10,9,1,,2,,16,6,
04-10-2013,5,2,,,5,,4,,,,2,,2,1,1,3,,,,4,,7,20,2,,,1,4,3,,2,,,7,9,1,,6,,6,10,
04-10-2013,6,2,,,7,,7,,,,2,,3,1,2,4,,,,6,,7,14,3,,,2,5,4,,2,,,12,6,1,2,11,,12,13,
04-10-2013,7,3,,,7,,17,,,,3,,4,2,5,6,,,,7,,8,14,4,,,2,5,4,,2,,,14,10,1,1,11,,6,17,
04-10-2013,8,3,,,7,,19,,,,3,,4,3,5,10,,,,11,,11,16,5,,,2,8,6,,2,,,19,8,2,2,14,,4,26,
04-10-2013,9,3,,,12,,20,,,,4,,3,2,5,13,,,,10,,16,19,5,,,2,11,4,,4,,,32,13,3,6,16,,6,21,
04-10-2013,10,6,,,12,,14,,,,3,,3,4,8,11,,,,9,,13,12,4,,,2,9,6,,5,,,17,17,3,6,13,,24,,
