Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-02-2013,1,2,,,25,,24,,,,4,,15,23,16,29,24,,8,6,,34,4,12,,,15,8,25,,10,,,54,98,8,,16,,23,7,
01-02-2013,2,4,,,12,,12,,,,6,,12,26,12,21,26,,38,4,,33,6,5,,,9,8,21,,9,,,73,105,5,,10,,43,8,
01-02-2013,3,4,,,12,,9,,,,4,,10,13,8,20,13,,49,4,,30,31,4,,,7,11,23,,10,,,77,120,4,,11,,53,14,
01-02-2013,4,1,,,15,,7,,,,4,,7,13,6,10,33,,47,8,,40,41,3,,,5,34,8,,12,,,22,103,3,,40,,39,45,
01-02-2013,5,1,,,12,,6,,,,5,,7,6,4,37,45,,34,10,,37,22,2,,,5,,6,,8,,,9,70,3,,47,,15,41,
01-02-2013,6,0,,,8,,5,,,,5,,8,3,4,38,38,,24,12,,27,17,1,,,5,,7,,11,,,8,50,2,4,33,,12,32,
01-02-2013,7,1,,,6,,6,,,,5,,6,1,5,31,26,,19,10,,25,6,1,,,4,,8,,9,,,9,48,2,4,27,,11,34,
01-02-2013,8,2,,,7,,9,,,,7,,8,1,8,25,20,,16,15,,23,7,3,,,4,13,10,,13,,,12,39,2,4,14,,10,25,
01-02-2013,9,2,,,11,,15,,,,15,,6,12,8,30,35,,27,19,,27,9,16,,,4,20,12,,12,,,12,23,5,6,16,,13,26,
01-02-2013,10,4,,,11,,22,,,,12,,7,30,13,32,44,,77,20,,35,32,19,,,4,30,22,,17,,,14,26,12,15,32,,47,33,
01-02-2013,11,43,,,,,11,,,,27,,5,38,11,22,26,,85,13,,24,30,15,,,4,24,20,,15,,,14,26,10,18,32,,74,32,
01-02-2013,12,35,,,,,6,,,,16,,5,24,3,11,11,,27,13,,9,13,5,,,3,3,11,,13,,,9,17,6,13,13,,26,35,
01-02-2013,13,21,,,,,8,,,,9,,4,6,3,8,6,,11,14,,7,8,3,,,2,12,7,,11,,,7,5,4,6,6,,11,5,
01-02-2013,14,8,,,3,,8,,,,11,,4,4,3,8,6,,14,8,,8,8,3,,,2,6,6,,7,,,8,6,4,5,6,,10,6,
01-02-2013,15,3,,,3,,7,,,,12,,4,3,5,7,6,,7,6,,6,8,2,,,3,7,6,,7,,,6,7,4,5,6,,7,7,
01-02-2013,16,1,,,3,,5,,,,10,,4,2,4,7,5,,5,6,,5,7,2,,,3,7,6,,7,,,6,6,4,6,6,,5,7,
01-02-2013,17,1,,,3,,5,,,,7,,5,8,3,6,4,,5,5,,5,5,3,,,3,8,6,,7,,,4,4,4,5,4,,3,7,
01-02-2013,18,3,,,8,,2,,,,7,,4,12,2,6,5,,5,2,,5,5,3,,,3,8,6,,7,,,5,9,4,3,4,,10,5,
01-02-2013,19,3,,,28,,10,,,,5,,6,8,21,9,4,,7,10,,4,6,2,,,4,7,6,,4,,,18,16,3,4,5,,7,11,
01-02-2013,20,1,,,39,,16,,,,6,,66,3,108,18,6,,5,7,,8,5,17,,,88,8,6,,4,,,11,7,2,4,6,,5,7,
01-02-2013,21,1,,,122,,33,,,,6,,104,163,129,37,8,,4,5,,6,5,96,,,117,8,55,,4,,,53,16,19,4,4,,4,6,
01-02-2013,22,2,,,65,,90,,,,6,,66,146,54,85,67,,9,25,,29,5,61,,,42,10,87,,6,,,80,100,50,67,9,,130,8,
01-02-2013,23,2,,,37,,51,,,,10,,36,48,34,59,65,,54,56,,58,24,24,,,28,59,44,,17,,,26,53,13,61,64,,152,27,
01-02-2013,24,7,,,21,,23,,,,6,,20,38,21,33,34,,57,35,,27,57,12,,,17,42,23,,50,,,28,102,6,31,65,,102,38,
02-02-2013,1,71,,,14,,25,,,,4,,20,21,15,27,22,,144,26,,27,34,8,,,13,46,21,,33,,,27,82,5,19,30,,146,51,
02-02-2013,2,47,,,8,,21,,,,5,,15,38,11,23,27,,105,36,,62,85,6,,,9,105,15,,24,,,14,47,5,16,30,,114,68,
02-02-2013,3,11,,,5,,43,,,,4,,8,30,6,68,55,,116,53,,85,65,4,,,6,69,11,,17,,,8,39,4,15,23,,86,85,
02-02-2013,4,5,,,4,,58,,,,4,,5,17,5,69,59,,72,50,,88,33,2,,,3,71,11,,12,,,8,23,3,8,9,,47,83,
02-02-2013,5,2,,,3,,50,,,,4,,3,8,3,78,68,,51,44,,109,38,1,,,2,83,11,,12,,,5,49,4,7,28,,26,52,
02-02-2013,6,1,,,3,,23,,,,4,,3,6,3,109,67,,45,45,,77,22,1,,,2,51,9,,14,,,5,42,2,7,76,,25,39,
02-02-2013,7,1,,,4,,11,,,,6,,3,4,3,70,36,,60,42,,28,15,2,,,2,29,9,,13,,,8,30,2,7,39,,38,41,
02-02-2013,8,2,,,6,,8,,,,7,,5,4,5,37,23,,35,29,,30,14,4,,,3,23,10,,10,,,9,19,2,7,23,,19,45,
02-02-2013,9,4,,,10,,16,,,,47,,5,20,6,39,38,,32,31,,33,35,7,,,3,34,19,,13,,,19,21,10,9,41,,20,47,
02-02-2013,10,8,,,14,,31,,,,37,,4,20,17,42,46,,49,36,,45,61,11,,,2,47,29,,19,,,21,31,27,30,54,,26,42,
02-02-2013,11,18,,,11,,22,,,,52,,3,30,9,27,33,,55,35,,30,54,12,,,3,39,25,,34,,,14,32,27,31,47,,38,45,
02-02-2013,12,13,,,4,,13,,,,41,,3,15,5,15,16,,22,27,,18,28,5,,,3,23,13,,22,,,9,12,5,19,23,,22,22,
02-02-2013,13,8,,,4,,10,,,,16,,4,7,4,16,9,,13,8,,9,10,4,,,3,9,9,,13,,,4,5,5,8,8,,9,6,
02-02-2013,14,1,,,5,,2,,,,6,,4,6,4,8,6,,7,4,,6,5,4,,,2,8,11,,9,,,4,5,6,8,5,,7,6,
02-02-2013,15,1,,,9,,3,,,,6,,5,15,7,5,4,,7,4,,4,5,2,,,3,7,6,,6,,,5,6,6,5,4,,8,6,
02-02-2013,16,1,,,14,,4,,,,3,,11,11,11,5,4,,7,8,,5,4,2,,,7,7,5,,4,,,11,13,3,4,4,,9,7,
02-02-2013,17,1,,,10,,8,,,,3,,15,17,12,9,7,,11,10,,8,7,6,,,11,10,7,,6,,,10,13,5,5,5,,16,11,
02-02-2013,18,1,,,14,,15,,,,5,,16,,13,13,12,,5,13,,14,10,7,,,11,14,11,,9,,,15,13,9,10,10,,5,11,
02-02-2013,19,0,,,3,,3,,,,5,,21,1,6,8,8,,2,2,,6,,10,,,12,7,13,,6,,,4,3,13,10,5,,2,4,
02-02-2013,20,0,,,1,,0,,,,4,,6,2,1,4,2,,2,1,,1,2,0,,,3,4,3,,2,,,3,2,3,1,1,,2,3,
02-02-2013,21,0,,,0,,0,,,,4,,4,2,1,6,1,,1,1,,0,2,0,,,1,4,2,,3,,,4,3,1,1,1,,2,2,
02-02-2013,22,0,,,12,,2,,,,11,,4,3,3,4,2,,2,1,,1,2,0,,,2,4,3,,3,,,5,3,1,2,1,,3,2,
02-02-2013,23,0,,,42,,26,,,,6,,5,3,21,13,8,,2,1,,5,2,0,,,3,5,3,,4,,,43,8,1,3,2,,3,2,
02-02-2013,24,0,,,106,,48,,,,3,,6,2,80,39,27,,3,2,,33,2,3,,,,12,13,,8,,,63,29,1,16,17,,3,2,
03-02-2013,1,1,,,39,,71,,,,3,,4,2,70,81,45,,4,4,,61,2,0,,,,28,12,,12,,,69,45,1,20,26,,4,4,
03-02-2013,2,1,,,17,,100,,,,3,,5,14,30,82,50,,7,7,,64,3,0,,,,17,20,,8,,,111,25,1,5,23,,6,7,
03-02-2013,3,0,,,39,,66,,,,6,,6,9,13,67,47,,11,15,,81,4,0,,,,8,6,,7,,,65,27,2,4,4,,15,6,
03-02-2013,4,0,,,79,,37,,,,3,,7,13,26,34,7,,21,13,,48,5,0,,,,8,7,,10,,,56,39,2,5,5,,44,10,
03-02-2013,5,0,,,66,,14,,,,3,,10,6,18,60,6,,25,9,,23,15,1,,,,7,9,,6,,,98,50,3,6,5,,20,25,
03-02-2013,6,0,,,36,,7,,,,3,,12,2,9,14,10,,13,11,,11,26,1,,,8,8,14,,7,,,65,44,3,5,16,,7,27,
03-02-2013,7,0,,,29,,8,,,,4,,9,1,6,11,18,,11,18,,16,16,3,,,6,13,10,,8,,,42,29,3,7,24,,7,12,
03-02-2013,8,2,,,26,,6,,,,5,,13,2,8,18,16,,12,18,,12,24,2,,,5,11,16,,6,,,37,26,2,6,23,,8,10,
03-02-2013,9,1,,,26,,12,,,,3,,14,23,12,18,17,,21,14,,13,19,8,,,5,13,27,,10,,,55,29,10,10,27,,17,17,
03-02-2013,10,13,,,65,,38,,,,23,,12,95,35,28,28,,122,20,,31,42,16,,,7,28,28,,25,,,114,95,26,32,29,,98,61,
