Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-08-2013,1,,,,3,,3,,,,,,6,1,,3,2,,0,1,,2,2,,,0,4,2,1,,,,,3,1,1,2,1,,1,,
01-08-2013,2,,,,7,,4,,,,,,9,1,9,7,3,,0,1,,5,5,,,0,8,2,2,,,,,3,1,1,4,3,,1,,
01-08-2013,3,,,,7,,4,,,,,,6,1,5,7,6,,0,1,,4,5,,,1,2,4,4,,,,,12,8,1,3,3,,1,,
01-08-2013,4,,,,5,,9,,,,,,4,1,4,4,6,,0,1,,5,7,,,1,1,5,3,,,,,9,6,1,4,3,,1,,
01-08-2013,5,,,,4,,7,,,,,,3,2,3,5,5,,0,1,,5,4,,,1,1,5,2,,,,,9,5,1,2,2,,1,,
01-08-2013,6,0,,,4,,5,,,,,,3,2,3,5,4,,1,1,,4,3,,,2,1,5,3,,,,,9,5,1,3,1,,1,5,
01-08-2013,7,1,,,3,,9,,,,,,4,2,4,7,5,,2,2,,7,5,,,2,1,4,3,,,,,13,7,1,2,2,,1,6,
01-08-2013,8,1,,,5,,10,,,,,,4,16,7,9,7,,3,3,,5,6,,,2,2,4,3,,,,,14,8,1,2,4,,2,6,
01-08-2013,9,,,,9,,11,,,,,,4,19,7,7,8,,3,4,,5,6,,,3,3,5,4,,,,,19,9,3,3,4,,5,7,
01-08-2013,10,3,,,7,,8,,,,,,4,13,6,4,5,,3,4,,4,,,,3,2,4,4,,,,,11,9,3,3,3,,4,7,
01-08-2013,11,1,,,7,,4,,,,,,3,11,5,3,4,,2,3,,3,3,,,2,1,3,2,,,,,7,4,2,2,2,,2,5,
01-08-2013,12,1,,,5,,3,,,,,,,6,4,3,4,,1,3,,3,3,,,1,1,3,2,,,,,5,2,2,2,2,,1,4,
01-08-2013,13,1,,,5,,3,,,,,,3,4,3,3,4,,0,3,,3,3,,,0,1,2,2,,,,,4,2,2,2,2,,1,4,
01-08-2013,14,,,,4,,3,,,,,,3,3,3,3,3,,0,2,,3,3,,,0,1,2,2,,,,,4,1,1,2,1,,1,3,
01-08-2013,15,1,,,4,,2,,,,,,3,3,4,2,3,,0,2,,2,2,,,0,1,2,2,,1,,,4,1,1,2,1,,1,3,
01-08-2013,16,1,,,3,,2,,,,,,2,20,2,2,3,,0,2,,2,2,,,0,,2,1,,1,,,4,1,1,1,1,,,3,
01-08-2013,17,1,,,,,2,,,,,,1,4,2,2,3,,0,2,,2,2,,,0,0,2,1,,2,,,5,3,1,1,1,,,3,
01-08-2013,18,0,,,4,,2,,,,,,2,1,4,2,2,,0,1,,2,2,,,0,0,2,1,,1,,,5,1,1,1,,,,3,
01-08-2013,19,1,,,3,,2,,,,,,1,1,2,2,2,,0,2,,3,3,,,0,0,2,1,,1,,,3,0,1,1,1,,,3,
01-08-2013,20,1,,,3,,2,,,,,,1,1,1,2,2,,0,2,,2,2,,,0,0,2,1,,1,,,3,1,1,1,1,,,3,
01-08-2013,21,2,,,2,,2,,,,,,1,1,1,1,2,,0,1,,2,2,,,0,0,1,1,,1,,,4,1,1,1,1,,,3,
01-08-2013,22,1,,,2,,2,,,,,,1,1,1,2,3,,0,1,,3,2,,,0,0,1,1,,1,,,3,1,0,1,1,,,2,
01-08-2013,23,4,,,2,,2,,,,,,1,3,1,2,3,,0,1,,2,2,,,0,0,1,1,,1,,,5,1,0,1,1,,,2,
01-08-2013,24,2,,,2,,2,,,,,,1,2,1,2,2,,0,1,,2,2,,,0,0,1,1,,1,,,4,0,0,,1,,,2,
02-08-2013,1,1,,,2,,2,,,,,,1,2,1,2,2,,0,1,,2,3,,,0,0,1,1,,1,,,4,0,0,,1,,1,2,
02-08-2013,2,0,,,4,,1,,,,,,1,2,1,2,2,,0,1,,1,2,,,1,0,1,1,,1,,,5,1,0,,1,,1,2,
02-08-2013,3,0,,,13,,2,,,,,,1,1,3,2,2,,0,1,,1,2,,,0,0,1,1,,1,,,5,1,0,,0,,1,2,
02-08-2013,4,0,,,7,,2,,,,,,2,1,8,3,2,,0,1,,1,2,,,0,0,1,1,,1,,,5,1,0,,0,,1,2,
02-08-2013,5,1,,,13,,2,,,,,,3,1,3,3,2,,0,1,,2,2,,,0,2,1,2,,1,,,5,2,1,,0,,1,3,
02-08-2013,6,1,,,16,,2,,,,,,3,1,4,5,3,,0,1,,2,2,,,0,2,2,3,,1,,,7,1,1,1,0,,1,3,
02-08-2013,7,1,,,12,,5,,,,,,3,1,4,4,5,,0,1,,6,2,,,1,1,2,3,,1,,,6,1,2,1,2,,1,6,
02-08-2013,8,1,,,6,,6,,,,,,2,3,7,6,6,,2,2,,8,2,,,2,1,3,4,,1,,,18,1,2,2,2,,0,5,
02-08-2013,9,1,,,7,,10,,,,,,2,7,7,4,6,,1,3,,6,2,,,4,1,3,4,,2,,,,0,3,2,2,,1,5,
02-08-2013,10,1,,,6,,4,,,,,,2,7,4,5,5,,1,2,,4,2,,,2,2,3,4,,2,,,,0,3,2,2,,1,4,
02-08-2013,11,1,,,4,,2,,,,,,2,5,3,3,4,,0,2,,3,2,,,1,1,2,4,,1,,,,1,2,2,2,,1,3,
02-08-2013,12,1,,,3,,2,,,,,,2,4,2,2,4,,0,2,,2,2,,,0,1,2,3,,2,,,,1,2,2,1,,1,3,
02-08-2013,13,1,,,3,,2,,,,,,2,4,3,2,3,,,1,,2,1,,,,1,2,2,,1,,,,1,,1,1,,1,3,
02-08-2013,14,0,,,3,,2,,,,,,2,7,2,2,2,,1,2,,2,1,,,0,1,2,2,,1,,,2,1,1,1,1,,1,3,
02-08-2013,15,0,,,5,,2,,,,,,2,2,2,2,3,,0,1,,2,1,,,0,0,2,2,,1,,,2,1,1,1,1,,1,3,
02-08-2013,16,1,,,5,,2,,,,,,2,1,2,2,2,,1,2,,2,1,,,0,0,1,1,,1,,,2,1,1,1,1,,1,3,
02-08-2013,17,1,,,3,,2,,,,,,4,1,3,2,3,,1,2,,2,1,,,0,1,2,2,,1,,,2,0,1,1,1,,1,3,
02-08-2013,18,1,,,3,,1,,,,,,3,1,1,2,2,,0,1,,2,1,,,0,1,1,2,,1,,,3,0,1,1,0,,0,3,
02-08-2013,19,0,,,3,,1,,,,,,1,1,1,2,2,,0,1,,1,1,,,0,0,1,2,,1,,,4,0,1,1,0,,0,2,
02-08-2013,20,0,,,3,,1,,,,,,1,1,2,1,2,,0,1,,1,1,,,0,0,1,1,,1,,,1,1,1,1,0,,,2,
02-08-2013,21,0,,,3,,1,,,,,,1,1,2,1,2,,0,1,,1,1,,,0,0,1,2,,1,,,1,0,1,1,0,,1,2,
02-08-2013,22,1,,,2,,1,,,,,,1,1,2,1,2,,0,1,,1,1,,,0,0,1,1,,1,,,2,0,1,1,0,,0,3,
02-08-2013,23,0,,,3,,1,,,,,,1,1,1,1,2,,0,1,,1,1,,,0,0,1,1,,1,,,6,1,1,1,0,,0,2,
02-08-2013,24,0,,,2,,1,,,,,,1,1,1,1,2,,1,1,,1,2,,,0,0,1,1,,1,,,3,1,1,1,0,,1,2,
03-08-2013,1,0,,,2,,2,,,,,,1,1,1,2,2,,1,1,,1,2,,,0,0,1,1,,1,,,1,0,0,1,0,,1,2,
03-08-2013,2,0,,,3,,1,,,,,,1,1,1,3,3,,0,1,,2,2,,,0,0,1,1,,1,,,3,0,1,1,0,,1,2,
03-08-2013,3,1,,,7,,1,,,,,,1,1,1,2,3,,0,1,,1,2,,,0,0,1,1,,1,,,3,1,0,1,1,,1,2,
03-08-2013,4,0,,,9,,2,,,,,,1,1,3,3,3,,1,1,,2,2,,,0,0,1,1,,1,,,4,1,1,1,0,,1,3,
03-08-2013,5,0,,,19,,2,,,,,,1,1,4,5,5,,1,1,,3,2,,,0,0,1,1,,1,,,4,0,1,1,0,,1,3,
03-08-2013,6,1,,,26,,2,,,,,,2,1,6,5,5,,1,1,,3,2,,,0,1,2,2,,1,,,3,0,1,1,0,,2,4,
03-08-2013,7,1,,,13,,2,,,,,,2,2,14,5,4,,3,1,,3,2,,,1,1,2,2,,1,,,4,0,1,1,1,,7,4,
03-08-2013,8,1,,,15,,2,,,,,,3,9,14,6,4,,10,2,,4,3,,,9,2,3,2,,1,,,8,13,2,1,1,,5,4,
03-08-2013,9,1,,,13,,4,,,,,,2,20,10,5,4,,10,2,,4,2,,,6,0,4,2,,2,,,14,18,2,1,2,,1,9,
03-08-2013,10,1,,,10,,8,,,,,,2,9,6,4,4,,3,2,,4,3,,,3,1,4,2,,2,,,12,5,1,2,2,,1,8,
03-08-2013,11,1,,,6,,4,,,,,,2,3,3,3,4,,1,2,,3,2,,,2,0,3,2,,1,,,6,3,1,1,1,,1,5,
03-08-2013,12,1,,,5,,3,,,,,,2,1,3,2,3,,1,2,,2,2,,,0,0,3,1,,1,,,5,2,1,1,1,,1,5,
03-08-2013,13,1,,,4,,2,,,,,,2,2,3,2,3,,1,2,,2,3,,,0,1,,1,,1,,,3,1,1,1,0,,1,4,
03-08-2013,14,1,,,3,,2,,,,,,4,2,2,2,3,,1,2,,2,3,,,0,3,,3,,3,,,2,1,,1,1,,1,3,
03-08-2013,15,1,,,3,,3,,,,,,5,1,2,8,3,,1,2,,2,2,,,0,5,,5,,2,,,2,1,9,2,1,,1,3,
03-08-2013,16,1,,,4,,4,,,,,,4,1,3,5,3,,1,2,,2,2,,,0,4,,3,,5,,,3,0,3,1,1,,1,3,
03-08-2013,17,1,,,3,,3,,,,,,8,1,5,3,3,,0,1,,2,7,,,0,4,,3,,6,,,2,0,1,3,2,,1,3,
03-08-2013,18,1,,,3,,2,,,,,,5,1,2,3,5,,0,,,2,6,,,0,4,2,2,,3,,,2,1,1,2,4,,1,3,
03-08-2013,19,0,,,3,,1,,,,,,1,1,1,2,3,,0,,,2,6,,,0,0,2,1,,2,,,1,1,1,1,1,,1,2,
03-08-2013,20,1,,,3,,1,,,,,,1,0,1,2,2,,1,,,2,3,,,0,0,2,1,,1,,,1,1,1,1,1,,,3,
03-08-2013,21,0,,,3,,1,,,,,,1,1,1,2,2,,1,,,2,3,,,0,0,2,1,,1,,,1,1,1,1,1,,1,6,
03-08-2013,22,0,,,2,,2,,,,,,1,0,1,2,3,,1,,,2,3,,,0,0,2,1,,1,,,1,0,1,1,1,,1,4,
03-08-2013,23,0,,,2,,2,,,,,,1,1,1,3,4,,0,,,2,3,,,0,0,3,2,,1,,,2,2,1,2,2,,1,4,
03-08-2013,24,0,,,3,,2,,,,,,2,2,2,3,4,,1,,,3,4,,,0,,3,2,,2,,,2,1,1,2,2,,1,3,
04-08-2013,1,0,,,3,,2,,,,,,2,6,1,3,4,,1,,,2,4,,,1,,2,2,,2,,,2,1,1,2,2,,1,3,
04-08-2013,2,0,,,4,,2,,,,,,1,4,1,4,4,,1,,,2,3,,,1,,2,2,,2,,,5,4,1,2,2,,1,2,
04-08-2013,3,1,,,4,,4,,,,,,1,2,1,4,5,,1,,,4,3,,,0,,2,2,,1,,,7,2,1,2,2,,1,2,
04-08-2013,4,0,,,4,,5,,,,,,1,1,2,8,6,,2,,,6,2,,,1,,2,3,,1,,,4,1,1,2,4,,1,3,
04-08-2013,5,0,,,3,,4,,,,,,1,0,1,6,7,,2,,,5,2,,,1,,2,2,,1,,,4,1,1,2,4,,1,6,
04-08-2013,6,1,,,3,,,,,,,,2,1,1,4,6,,1,,,5,2,,,1,0,2,2,,1,,,3,1,1,2,2,,1,4,
04-08-2013,7,1,,,3,,3,,,,,,2,1,2,4,6,,2,,,2,3,,,2,1,3,3,,2,,,5,0,2,2,2,,1,4,
04-08-2013,8,1,,,3,,3,,,,,,4,1,2,4,6,,2,,,5,3,,,2,2,3,4,,2,,,4,2,4,3,2,,1,6,
04-08-2013,9,1,,,3,,6,,,,,,3,2,2,4,5,,2,,,7,3,,,2,2,3,4,,3,,,5,3,6,4,3,,4,4,
04-08-2013,10,1,,,4,,4,,,,,,5,3,2,5,6,,1,,,6,4,,,1,4,4,5,,3,,,2,2,6,4,4,,1,4,
04-08-2013,11,1,,,4,,4,,,,,,3,3,2,3,4,,1,,,4,3,,,1,1,3,4,,3,,,3,1,2,3,3,,1,3,
04-08-2013,12,1,,,3,,3,,,,,,2,2,2,2,4,,1,,,3,2,,,1,1,3,2,,2,,,4,0,2,2,2,,1,3,
04-08-2013,13,1,,,3,,3,,,,,,3,2,2,3,4,,1,,,2,2,,,0,1,2,2,,2,,,4,0,2,2,2,,1,3,
04-08-2013,14,1,,,3,,2,,,,,,2,1,2,3,3,,1,,,2,3,,,0,1,2,2,,2,,,2,0,4,2,1,,1,3,
04-08-2013,15,1,,,3,,2,,,,,,3,6,2,2,3,,1,,,2,,,,0,1,2,2,,2,,,1,0,13,1,1,,1,3,
04-08-2013,16,1,,,3,,2,,,,,,2,3,2,2,3,,1,,,2,2,,,0,0,2,1,,2,,,1,1,4,1,1,,1,3,
04-08-2013,17,1,,,3,,2,,,,,,2,1,2,2,3,,0,,,2,2,,,0,1,2,2,,3,,,3,0,2,1,1,,1,3,
04-08-2013,18,0,,,3,,1,,,,,,1,1,1,2,2,,0,,,2,2,,,,0,2,3,,4,,,1,1,10,5,1,,1,2,
04-08-2013,19,0,,,3,,1,,,,,,,1,1,2,3,,0,,,2,2,,,,0,2,6,,5,,,1,0,3,7,1,,1,2,
04-08-2013,20,0,,,2,,1,,,,,,,1,1,2,5,,0,,,2,3,,,1,0,2,4,,5,,,1,0,2,5,2,,1,2,
04-08-2013,21,1,,,2,,1,,,,,,1,1,1,1,2,,0,,,2,3,,,1,0,2,2,,2,,,1,0,2,2,2,,0,3,
04-08-2013,22,1,,,2,,2,,,,,,1,1,1,1,2,,0,,,2,3,,,1,0,1,2,,2,,,2,0,1,1,1,,0,3,
04-08-2013,23,0,,,2,,2,,,,,,0,1,1,2,2,,0,,,2,3,,,1,0,1,2,,2,,,1,0,1,1,1,,0,2,
04-08-2013,24,0,,,2,,1,,,,,,1,1,1,2,3,,1,,,2,2,,,1,0,1,1,,1,,,,0,1,1,1,,1,2,
05-08-2013,1,0,,,2,,2,,,,,,1,1,1,3,3,,1,,,2,2,,,1,0,1,1,,1,,,,0,0,1,1,,1,2,
05-08-2013,2,0,,,2,,1,,,,,,1,1,1,2,2,,1,,,2,2,,,1,0,2,1,,1,,,,1,0,1,1,,1,2,
05-08-2013,3,0,,,4,,1,,,,,,1,1,1,1,2,,1,,,2,3,,,1,0,1,1,,1,,,,0,0,1,1,,1,3,
05-08-2013,4,0,,,7,,2,,,,,,1,1,3,2,4,,1,,,3,2,,,1,0,2,1,,1,,,,0,0,1,1,,1,2,
05-08-2013,5,0,,,4,,2,,,,,,1,1,6,4,3,,1,,,4,2,,,1,0,2,1,,1,,,,0,1,2,2,,1,4,
05-08-2013,6,0,,,3,,3,,,,,,1,1,3,3,3,,1,,,4,2,,,1,0,2,5,,1,,,11,0,1,2,2,,1,5,
05-08-2013,7,1,,,6,,7,,,,,,2,1,4,6,5,,2,,,5,2,,,2,0,3,3,,1,,,6,2,1,3,3,,1,6,
05-08-2013,8,1,,,18,,6,,,,,,2,10,4,6,7,,3,,,8,2,,,5,0,3,4,,2,,,6,25,1,3,4,,1,7,
05-08-2013,9,2,,,37,,7,,,,,,2,46,5,7,8,,4,,,6,3,,,4,0,4,5,,3,,,13,24,2,2,5,,2,5,
