Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-07-2013,1,,,,2,,1,,,,,,1,,2,2,1,,1,1,,2,,1,,1,0,2,2,,,,,,3,1,1,4,,0,2,
01-07-2013,2,,,,2,,2,,,,,,1,,2,3,1,,0,1,,2,,1,,1,0,1,2,,,,,,3,1,1,3,,0,2,
01-07-2013,3,,,,2,,2,,,,,,1,,2,3,1,,0,1,,2,,1,,1,0,2,2,,,,,,3,1,1,2,,0,3,
01-07-2013,4,,,,2,,1,,,,,,0,,2,2,1,,0,1,,2,,1,,1,0,3,2,,,,,,3,1,1,2,,0,3,
01-07-2013,5,,,,2,,2,,,,,,1,,2,3,2,,1,2,,2,,1,,1,0,3,2,,,,,,3,1,1,2,,2,6,
01-07-2013,6,,,,2,,3,,,,,,1,,3,3,2,,2,2,,3,,1,,2,0,4,3,,,,,4,4,1,1,2,,2,10,
01-07-2013,7,,,,3,,3,,,,,,3,,4,5,4,,4,3,,4,,2,,3,1,4,4,,,,,6,4,2,1,3,,1,10,
01-07-2013,8,,,,3,,5,,,,,,2,,3,7,4,,3,4,,5,,2,,4,1,5,4,,,,,8,5,2,2,4,,2,7,
01-07-2013,9,,,,3,,5,,,,,,1,,3,5,4,,3,4,,5,,2,,4,0,5,3,,,,,12,5,2,2,4,,3,7,
01-07-2013,10,,,,3,,3,,,,,,1,,3,4,3,,2,3,,3,,2,,3,0,4,3,,,,,8,6,2,2,3,,1,7,
01-07-2013,11,,,,,,3,,,,,,,,,5,3,,2,3,,3,,2,,3,,3,3,,,,,7,4,2,2,4,,1,8,
01-07-2013,12,,,,3,,2,,,,,,,,,4,2,,2,2,,3,,2,,2,0,3,3,,,,,4,3,2,2,4,,1,3,
01-07-2013,13,,,,3,,2,,,,,,,,,3,2,,1,2,,2,,3,,1,1,2,3,,,,,3,3,2,2,3,,1,4,
01-07-2013,14,,,,2,,2,,,,,,,,,3,2,,1,2,,2,,2,,1,1,2,3,,,,,3,3,2,2,3,,1,4,
01-07-2013,15,,,,3,,1,,,,,,,,1,2,1,,1,2,,2,,2,,1,1,2,3,,,,,3,3,2,1,2,,1,3,
01-07-2013,16,,,,3,,1,,,,,,,,0,2,1,,1,2,,2,,2,,1,1,1,3,,,,,2,3,2,1,2,,1,3,
01-07-2013,17,,,,3,,1,,,,,,,,1,2,1,,1,2,,1,,2,,0,0,2,2,,,,,3,3,2,1,2,,1,3,
01-07-2013,18,,,,2,,1,,,,,,,,1,2,1,,0,1,,1,,2,,0,1,2,3,,,,,3,2,2,1,2,,0,3,
01-07-2013,19,,,,2,,1,,,,,,,,0,2,1,,0,1,,2,,2,,1,0,2,3,,,,,3,2,2,1,2,,0,3,
01-07-2013,20,,,,2,,1,,,,,,,,1,2,2,,0,1,,2,,2,,0,0,2,3,,,,,2,3,2,1,3,,0,3,
01-07-2013,21,,,,2,,1,,,,,,,,0,2,1,,0,1,,1,,2,,0,0,1,3,,,,,2,2,2,2,3,,0,3,
01-07-2013,22,,,,2,,1,,,,,,,,1,2,2,,0,1,,1,,2,,0,0,1,4,,,,,2,3,2,2,3,,0,2,
01-07-2013,23,,,,2,,1,,,,,,,,0,1,1,,0,1,,1,,2,,0,0,1,3,,,,,3,3,2,2,2,,0,2,
01-07-2013,24,,,,2,,3,,,,,,,,0,2,1,,0,1,,,,1,,0,0,1,2,,,,,2,3,1,1,2,,0,2,
02-07-2013,1,,,,2,,2,,,,,,,,0,2,1,,0,1,,,,1,,1,0,1,2,,,,,3,3,1,1,3,,0,3,
02-07-2013,2,,,,2,,3,,,,,,,,0,3,2,,1,1,,,,1,,1,0,2,2,,,,,2,3,1,2,2,,0,3,
02-07-2013,3,,,,2,,3,,,,,,,,0,2,1,,1,1,,,,1,,1,0,2,2,,,,,2,3,1,1,2,,1,3,
02-07-2013,4,,,,2,,2,,,,,,,,0,3,2,,1,1,,,,1,,1,0,2,2,,,,,3,3,1,1,2,,1,4,
02-07-2013,5,,,,2,,2,,,,,,,,0,2,1,,1,2,,,,1,,1,0,3,2,,,,,5,8,1,1,2,,2,7,
02-07-2013,6,,,,2,,3,,,,,,2,,1,3,2,,2,2,,3,,1,,2,1,3,3,,,,,5,12,1,1,3,,4,8,
02-07-2013,7,,,,3,,5,,,,,,6,,3,5,4,,4,5,,4,,2,,2,1,3,4,,,,,11,23,1,1,4,,4,10,
02-07-2013,8,,,,6,,10,,,,,,2,,4,7,4,,6,7,,6,,2,,4,1,4,4,,,,,23,20,2,2,4,,4,14,
