Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-11-2013,1,2,,,5,,4,,,,2,,5,1,3,8,8,,,3,,5,1,6,,1,3,1,4,,1,,,4,2,2,,2,,2,1,
01-11-2013,2,2,,,3,,4,,,,1,,5,1,3,5,6,,,3,,4,1,4,,1,3,1,5,,1,,,4,1,2,,2,,2,2,
01-11-2013,3,2,,,3,,5,,,,6,,5,1,3,4,3,,,3,,3,1,5,,1,3,1,4,,2,,,2,1,2,,2,,1,2,
01-11-2013,4,2,,,3,,4,,,,3,,5,1,3,2,2,,,2,,3,2,5,,1,2,1,4,,2,,,2,1,2,,2,,2,1,
01-11-2013,5,2,,,3,,5,,,,2,,4,1,3,3,2,,,3,,3,2,3,,1,2,1,3,,2,,,2,1,2,,2,,2,3,
01-11-2013,6,2,,,3,,6,,,,2,,3,1,3,3,2,,,3,,3,2,3,,2,2,2,4,,2,,,3,1,2,1,2,,2,3,
01-11-2013,7,2,,,3,,5,,,,2,,3,1,3,3,3,,,3,,4,2,3,,2,2,2,4,,2,,,5,2,2,1,2,,2,3,
01-11-2013,8,3,,,4,,5,,,,3,,4,2,4,4,4,,,5,,6,2,3,,3,2,3,5,,2,,,4,3,2,1,3,,2,4,
01-11-2013,9,3,,,4,,5,,,,5,,3,1,3,4,4,,,5,,6,3,3,,6,2,3,5,,2,,,8,3,4,2,3,,2,5,
01-11-2013,10,3,,,5,,5,,,,3,,3,1,4,4,4,,,3,,5,2,3,,5,2,4,4,,3,,,7,3,3,2,3,,3,4,
01-11-2013,11,3,,,5,,5,,,,2,,2,15,4,3,3,,,3,,4,2,3,,3,1,3,4,,2,,,6,6,3,2,3,,7,3,
01-11-2013,12,3,,,5,,3,,,,2,,2,14,3,3,3,,,4,,3,2,3,,2,1,2,4,,2,,,4,4,3,2,2,,6,3,
01-11-2013,13,3,,,5,,3,,,,2,,2,10,3,3,2,,,4,,3,2,2,,2,1,2,4,,1,,,4,3,2,2,2,,3,3,
