Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-09-2011,1,2,,,2,,1,,,,,,,,1,,2,,1,0,,1,5,1,,4,,1,1,,3,,,3,0,1,,2,,2,3,
01-09-2011,2,2,,,2,,0,,,,,,,,1,,2,,2,0,,1,7,1,,4,,1,1,,2,,,3,7,1,,2,,2,4,
01-09-2011,3,2,,,1,,0,,,,,,,,1,,2,,2,0,,1,4,1,,4,,1,1,,3,,,1,3,1,,2,,3,,
01-09-2011,4,2,,,1,,0,,,,,,,,1,,1,,2,0,,1,4,1,,4,,1,0,,3,,,1,1,1,,2,,2,5,
01-09-2011,5,2,,,1,,1,,,,,,,,1,,1,,1,0,,2,7,1,,4,,2,0,,3,,,1,0,1,,2,,2,7,
01-09-2011,6,3,,,2,,2,,,,,,,,1,,1,,1,0,,2,8,1,,4,,3,1,,3,,,2,0,2,,2,,2,6,
01-09-2011,7,3,,,5,,2,,,,,,,,1,,2,,1,0,,3,5,2,,5,,4,1,,3,,,4,1,2,,3,,3,7,
01-09-2011,8,3,,,11,,3,,,,,,,,1,,2,,2,1,,5,8,2,,5,,4,1,,4,,,3,1,2,,3,,3,5,
01-09-2011,9,4,,,8,,3,,,,,,,,1,,2,,2,1,,3,6,2,,5,,4,2,,4,,,,3,,,3,,3,,
01-09-2011,10,3,,,8,,3,,,,,,,,2,,2,,3,0,,3,5,2,,4,,4,1,,4,,,,3,,,2,,2,,
01-09-2011,11,2,,,5,,2,,,,,,,,2,,1,,2,0,,3,4,1,,4,,2,1,,4,,,,1,,,3,,2,,
01-09-2011,12,2,,,3,,1,,,,,,,,2,,1,,2,0,,2,4,1,,4,,1,1,,3,,,,0,,,2,,2,,
01-09-2011,13,2,,,2,,1,,,,,,,,2,,,,3,0,,2,3,1,,4,,1,1,,3,,,2,0,,,2,,2,,
01-09-2011,14,1,,,2,,1,,,,,,,,1,,1,,2,0,,1,3,1,,4,,1,1,,2,,,4,0,0,,2,,2,,
