Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-12-2011,1,2,,,73,,23,,,3,9,,19,,46,,17,,,5,,33,3,14,,2,,12,10,,21,,,,33,18,,14,,,12,
01-12-2011,2,3,,,50,,20,,,2,3,,17,,30,,10,,,6,,18,11,12,,2,,4,11,,17,,,,72,11,,6,,,14,
01-12-2011,3,2,,,37,,17,,,2,3,,5,,30,,7,,3,12,,10,11,8,,2,,6,9,,7,,,,63,9,,6,,,,
01-12-2011,4,2,,,28,,13,,,2,3,,1,,18,,7,,5,9,,9,7,6,,3,,8,8,,8,,,,38,10,,6,,,12,
01-12-2011,5,2,,,22,,11,,,2,3,,1,,11,,7,,4,12,,8,6,6,,2,,9,8,,,,,,34,5,,3,,,21,
01-12-2011,6,2,,,15,,13,,,2,3,,5,,10,,6,,4,8,,8,6,5,,2,,6,9,,12,,,,28,4,,5,,,36,
01-12-2011,7,2,,,12,,14,,,3,4,,4,,11,,8,,5,8,,13,6,4,,4,,6,11,,7,,,,22,4,,5,,,19,
01-12-2011,8,3,,,13,,14,,,4,6,,6,,15,,15,,7,13,,13,5,8,,7,,10,10,,,,,,18,5,,8,,,25,
01-12-2011,9,,,,16,,17,,,6,6,,10,,16,,11,,12,15,,14,8,10,,8,,11,11,,7,,,23,24,9,,11,,,45,
01-12-2011,10,8,,,20,,16,,,8,5,,11,,21,,12,,17,16,,14,11,10,,12,,11,11,,10,,,42,27,11,,10,,,41,
01-12-2011,11,14,,,23,,14,,,7,7,,8,,19,,13,,17,17,,13,12,,,12,,12,12,,10,,,36,28,12,,11,,,36,
01-12-2011,12,9,,,21,,12,,,6,8,,8,,13,,12,,14,18,,12,12,,,9,,10,11,,10,,,27,19,,,11,,,21,
01-12-2011,13,7,,,17,,10,,,6,9,,7,,9,,10,,9,13,,9,9,,,6,,8,10,,9,,,17,12,9,,8,,,15,
01-12-2011,14,7,,,12,,8,,,5,5,,7,,11,,8,,5,10,,9,7,,,5,,10,8,,8,,,11,9,8,,7,,,13,
01-12-2011,15,5,,,10,,7,,,4,4,,5,,8,,8,,3,5,,9,8,8,,4,,9,8,,6,,,9,6,8,,7,,,9,
01-12-2011,16,5,,,7,,8,,,3,3,,7,,7,,8,,4,5,,7,7,8,,3,,7,8,,5,,,7,5,8,,8,,,7,
01-12-2011,17,17,,,8,,6,,,3,3,,6,,6,,7,,6,5,,7,6,8,,4,,5,8,,5,,,6,14,7,,6,,,7,
01-12-2011,18,33,,,37,,9,,,4,4,,,,13,,7,,39,30,,7,5,8,,22,,7,8,,3,,,24,31,6,,5,,,32,
01-12-2011,19,14,,,38,,,,,5,2,,7,,30,,11,,25,31,,31,5,7,,26,,35,8,,3,,,39,30,5,,5,,,37,
01-12-2011,20,,,,34,,34,,,4,3,,31,,31,,6,,9,12,,25,5,7,,10,,24,5,,3,,,35,11,5,,8,,,14,
01-12-2011,21,,,,28,,13,,,3,4,,38,,33,,6,,2,4,,9,11,14,,2,,9,6,,3,,,28,7,13,,7,,,6,
01-12-2011,22,,,,21,,26,,,3,5,,25,,24,,7,,1,3,,13,10,19,,1,,7,8,,4,,,22,8,22,,6,,,6,
01-12-2011,23,,,,16,,20,,,4,4,,15,,15,,8,,3,5,,21,9,11,,3,,13,12,,4,,,17,12,7,,6,,,9,
01-12-2011,24,,,,11,,14,,,3,4,,8,,11,,10,,3,5,,15,9,6,,4,,16,10,,8,,,15,12,4,,7,,,23,
02-12-2011,1,,,,6,,8,,,2,3,,4,,7,,11,,4,6,,13,6,4,,3,,7,6,,5,,,10,9,3,,7,,7,26,
02-12-2011,2,,,,4,,6,,,2,3,,4,,5,,7,,3,5,,12,5,4,,3,,5,5,,7,,,6,5,3,,6,,6,9,
02-12-2011,3,,,,3,,5,,,1,3,,4,,2,,5,,2,5,,10,5,4,,2,,4,6,,8,,,4,5,3,,5,,5,12,
02-12-2011,4,,,,3,,5,,,1,2,,4,,2,,5,,2,6,,8,4,4,,2,,4,6,,8,,,3,4,3,,3,,3,17,
02-12-2011,5,,,,3,,3,,,1,2,,3,,2,,5,,3,5,,8,4,4,,2,,6,6,,7,,,3,4,3,,3,,3,14,
02-12-2011,6,,,,2,,4,,,2,4,,4,,2,,6,,4,5,,8,5,3,,3,,5,6,,6,,,3,4,2,,4,,3,29,
02-12-2011,7,,,,4,,7,,,3,4,,5,,4,,6,,5,6,,10,6,3,,2,,13,6,,7,,,6,5,2,,5,,3,24,
02-12-2011,8,,,,5,,11,,,4,7,,5,,8,,8,,3,7,,10,9,6,,3,,12,7,,7,,,9,7,3,,7,,4,29,
02-12-2011,9,,,,7,,12,,,5,8,,5,,8,,9,,3,8,,11,12,7,,4,,7,7,,8,,,17,11,5,,9,,5,29,
