Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-08-2011,1,2,,,2,,3,,,0,0,,0,,,,0,,0,0,,1,0,1,,,,,2,,4,,,10,0,1,,0,,,2,
01-08-2011,2,1,,,1,,3,,,0,2,,0,,1,,1,,0,0,,1,0,1,,,,,2,,4,,,3,0,1,,0,,,2,
01-08-2011,3,1,,,1,,3,,,0,0,,0,,1,,1,,0,0,,1,0,1,,,,,2,,4,,,1,0,1,,0,,,1,
01-08-2011,4,2,,,1,,4,,,0,0,,0,,1,,1,,0,0,,1,0,1,,,,,1,,3,,,0,0,1,,0,,,2,
01-08-2011,5,1,,,2,,3,,,0,1,,0,,1,,1,,0,0,,2,1,1,,,,,1,,3,,,2,1,1,,1,,,2,
01-08-2011,6,2,,,2,,4,,,0,1,,0,,2,,1,,0,1,,2,4,1,,,,,2,,4,,,3,1,1,,1,,,5,
01-08-2011,7,2,,,3,,4,,,1,2,,0,,2,,2,,0,1,,3,5,1,,,,,3,,4,,,8,1,1,,2,,,3,
01-08-2011,8,2,,,2,,4,,,0,,,0,,1,,1,,0,1,,3,2,1,,,,,3,,5,,,6,0,1,,2,,,3,
01-08-2011,9,2,,,2,,4,,,0,3,,0,,1,,3,,0,1,,2,1,1,,,,,3,,5,,,6,1,1,,2,,,2,
01-08-2011,10,2,,,2,,4,,,0,2,,0,,1,,2,,0,0,,1,1,1,,,,,3,,5,,,5,0,1,,2,,,3,
01-08-2011,11,2,,,2,,3,,,0,1,,1,,3,,1,,0,1,,1,1,1,,,,,2,,5,,,2,0,1,,1,,,2,
01-08-2011,12,1,,,2,,3,,,0,1,,0,,2,,1,,0,1,,1,1,1,,,,,2,,5,,,2,0,1,,1,,,1,
01-08-2011,13,1,,,2,,3,,,0,0,,0,,1,,1,,0,1,,1,1,1,,,,0,2,,4,,,3,1,1,,1,,,3,
01-08-2011,14,1,,,2,,3,,,0,0,,0,,2,,0,,0,0,,1,1,1,,,,0,2,,4,,,4,0,1,,1,,,3,
01-08-2011,15,1,,,2,,3,,,0,0,,0,,2,,1,,0,0,,1,1,2,,,,0,2,,4,,,1,0,1,,0,,,3,
01-08-2011,16,1,,,1,,3,,,0,0,,0,,1,,1,,0,1,,1,0,1,,,,0,2,,3,,,0,0,1,,1,,,3,
01-08-2011,17,1,,,1,,3,,,0,1,,0,,2,,1,,0,0,,1,1,1,,,,0,2,,3,,,0,0,1,,1,,,2,
01-08-2011,18,1,,,2,,3,,,0,0,,1,,2,,1,,0,1,,1,1,1,,,,0,2,,3,,,3,0,1,,1,,,3,
01-08-2011,19,2,,,2,,3,,,0,1,,0,,2,,1,,0,1,,1,1,1,,,,0,,,3,,,1,0,1,,1,,,2,
01-08-2011,20,1,,,2,,3,,,0,0,,1,,2,,0,,0,0,,1,1,1,,,,0,2,,3,,,2,0,1,,1,,,2,
01-08-2011,21,1,,,2,,3,,,0,0,,0,,1,,0,,0,0,,1,1,1,,,,0,2,,4,,,5,0,1,,0,,,3,
01-08-2011,22,2,,,2,,3,,,0,0,,0,,1,,0,,0,1,,1,1,1,,,,0,2,,4,,,6,0,1,,0,,,2,
01-08-2011,23,2,,,2,,3,,,0,0,,0,,1,,0,,0,0,,1,0,1,,,,0,2,,4,,,7,0,1,,1,,,3,
01-08-2011,24,1,,,1,,3,,,0,0,,0,,1,,0,,0,1,,1,0,1,,,,0,2,,4,,,4,0,1,,1,,,3,
02-08-2011,1,1,,,2,,3,,,0,0,,0,,1,,0,,0,1,,1,1,1,,,,0,2,,4,,,3,0,1,,1,,,3,
02-08-2011,2,1,,,2,,3,,,0,1,,0,,1,,1,,0,0,,,1,1,,,,1,2,,4,,,1,0,1,,1,,,2,
02-08-2011,3,1,,,2,,3,,,0,0,,0,,1,,0,,0,0,,,0,1,,,,0,2,,4,,,1,1,1,,1,,,2,
02-08-2011,4,1,,,1,,3,,,0,2,,0,,1,,0,,0,0,,1,1,1,,,,0,2,,4,,,1,0,1,,1,,,2,
02-08-2011,5,1,,,2,,3,,,0,2,,0,,1,,1,,0,0,,1,1,1,,,,0,2,,3,,,2,0,1,,1,,,2,
