Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-11-2011,1,1,,,60,,31,,,2,,,107,,108,,8,,0,2,,5,1,29,,0,,1,25,,9,,,106,4,,,2,,1,1,
01-11-2011,2,1,,,22,,73,,,2,,,44,,37,,49,,0,2,,,1,53,,1,,4,45,,11,,,47,7,,,4,,8,1,
01-11-2011,3,1,,,6,,45,,,2,,,42,,12,,50,,4,3,,,1,47,,3,,1,56,,6,,,33,47,,,3,,33,1,
01-11-2011,4,1,,,3,,27,,,2,,,53,,9,,31,,9,3,,16,3,38,,2,,1,45,,6,,,14,47,,,1,,30,6,
01-11-2011,5,0,,,3,,15,,,2,,,29,,4,,9,,12,4,,8,9,40,,1,,3,41,,4,,,9,33,,,3,,7,8,
01-11-2011,6,1,,,4,,14,,,2,,,31,,3,,23,,1,4,,13,28,38,,1,,6,40,,3,,,14,20,,,12,,3,10,
01-11-2011,7,1,,,5,,24,,,3,,,15,,4,,30,,1,5,,13,26,16,,2,,8,23,,3,,,17,15,,,15,,2,8,
01-11-2011,8,2,,,9,,21,,,3,,,12,,9,,19,,2,19,,12,7,20,,2,,6,20,,5,,,19,13,,,20,,5,9,
01-11-2011,9,4,,,28,,28,,,6,,,29,,24,,14,,7,22,,12,,30,,9,,7,22,,8,,,36,16,,,16,,11,16,
01-11-2011,10,16,,,30,,17,,,13,,,25,,30,,14,,12,19,,17,13,23,,15,,14,23,,15,,,32,20,,,16,,20,18,
01-11-2011,11,14,,,,,13,,,13,,,21,,24,,14,,,16,,16,13,18,,17,,14,17,,17,,,33,20,,,13,,15,18,
01-11-2011,12,9,,,15,,12,,,9,,,16,,15,,12,,8,14,,12,11,12,,13,,11,13,,8,,,28,17,,,10,,11,15,
01-11-2011,13,7,,,11,,11,,,7,,,12,,13,,10,,6,12,,10,11,10,,7,,9,11,,6,,,20,11,,,9,,10,11,
01-11-2011,14,4,,,7,,7,,,6,,,9,,15,,8,,5,9,,8,10,9,,6,,8,10,,4,,,18,9,,,8,,10,6,
01-11-2011,15,4,,,6,,6,,,5,,,7,,10,,7,,5,7,,8,6,8,,6,,7,8,,1,,,13,6,,,5,,8,5,
01-11-2011,16,3,,,7,,6,,,3,,,7,,7,,6,,5,6,,7,3,8,,5,,7,6,,1,,,10,5,,,3,,6,5,
01-11-2011,17,2,,,6,,6,,,3,,,6,,6,,3,,5,6,,5,3,7,,3,,3,4,,1,,,7,6,,,1,,5,4,
01-11-2011,18,2,,,5,,4,,,3,,,5,,7,,2,,2,4,,3,2,3,,2,,3,3,,1,,,6,4,,,1,,3,1,
01-11-2011,19,2,,,21,,2,,,3,,,5,,5,,3,,1,3,,3,3,4,,2,,3,4,,1,,,3,3,,,2,,2,2,
01-11-2011,20,3,,,30,,3,,,3,,,4,,7,,3,,2,3,,3,5,4,,2,,3,4,,1,,,6,23,,,2,,4,3,
01-11-2011,21,3,,,36,,5,,,3,,,11,,8,,3,,1,4,,4,6,3,,2,,4,4,,2,,,25,8,,,3,,2,5,
01-11-2011,22,3,,,83,,33,,,3,,,18,,69,,3,,2,4,,10,7,7,,2,,6,6,,2,,,64,23,,,3,,2,4,
01-11-2011,23,3,,,110,,77,,,3,,,13,,69,,37,,2,3,,50,5,4,,2,,10,10,,2,,,121,47,,,4,,5,5,
01-11-2011,24,3,,,175,,103,,,2,,,13,,51,,78,,9,4,,81,6,3,,3,,39,9,,7,,,142,85,,,37,,128,6,
02-11-2011,1,3,,,79,,137,,,3,,,12,,36,,64,,67,8,,82,6,4,,69,,7,7,,7,,,162,108,,,45,,87,8,
02-11-2011,2,2,,,34,,53,,,3,,,12,,31,,15,,77,18,,41,79,5,,83,,19,4,,10,,,43,71,,,27,,187,24,
02-11-2011,3,2,,,22,,15,,,2,,,11,,24,,65,,98,42,,39,106,6,,122,,36,7,,11,,,29,28,,,62,,179,40,
02-11-2011,4,2,,,13,,11,,,2,,,13,,17,,95,,84,29,,64,71,5,,52,,41,7,,26,,,26,52,,,84,,73,69,
02-11-2011,5,2,,,11,,10,,,2,,,9,,9,,71,,51,21,,39,15,5,,16,,26,8,,21,,,21,67,,,53,,29,84,
02-11-2011,6,2,,,12,,12,,,2,,,9,,7,,43,,14,18,,25,4,5,,6,,9,7,,19,,,15,45,,,29,,15,43,
02-11-2011,7,2,,,12,,10,,,3,,,7,,8,,21,,4,20,,15,5,7,,5,,4,9,,25,,,15,25,,,10,,9,24,
02-11-2011,8,2,,,14,,12,,,4,,,8,,13,,17,,5,21,,15,28,13,,12,,9,13,,18,,,14,32,,,21,,5,19,
02-11-2011,9,6,,,29,,23,,,5,,,13,,29,,29,,45,24,,35,34,43,,26,,33,22,,14,,,27,32,,,38,,9,31,
