Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-12-2013,1,0.50,,,0.40,,0.80,,,,,,1.80,,1.20,1.20,,0.90,,,,1.00,0.90,1.00,,,,0.8,2.6,,1.70,,,0.90,1.10,,2.40,1.10,,1.10,2.00,
01-12-2013,2,0.60,,,0.80,,1.50,,,,,,1.40,,1.10,1.10,,1.20,,,,1.20,0.80,1.00,,,,1.0,2.2,,1.30,,,1.00,1.20,,1.80,0.60,,0.90,1.30,
01-12-2013,3,0.60,,,1.00,,1.40,,,,,,1.20,,1.40,1.40,,0.90,,,,1.20,0.70,0.90,,,,0.8,2.1,,0.90,,,1.40,1.00,,1.70,0.60,,1.00,1.40,
01-12-2013,4,0.40,,,0.80,,1.30,,,,,,1.40,,1.30,1.10,,0.60,,,,0.90,0.50,1.10,,,,0.6,1.5,,1.10,,,1.10,0.70,,1.90,0.40,,0.60,1.20,
01-12-2013,5,0.30,,,0.50,,0.80,,,,,,1.30,,1.10,1.00,,0.60,,,,1.00,0.60,1.30,,,,0.8,1.6,,1.70,,,0.90,0.70,,1.80,0.40,,0.50,1.30,
01-12-2013,6,0.30,,,0.70,,0.60,,,,,,1.40,,1.00,1.20,,0.90,,,,1.20,0.60,1.10,,,1.20,0.8,2.3,,1.20,,,0.90,0.60,,1.60,0.50,,0.50,1.10,
01-12-2013,7,0.60,,,0.80,,0.80,,,,,,1.20,,1.30,1.40,,1.00,,,,1.20,0.60,1.00,,,0.80,0.8,2.1,,1.80,,,1.10,0.50,,1.20,0.60,,0.50,1.20,
01-12-2013,8,0.60,,,1.70,,0.90,,,,,,1.20,,2.00,1.70,,1.50,,,,1.70,0.90,1.50,,,1.30,0.9,1.7,,2.20,,,1.30,0.90,,1.30,0.80,,0.50,1.70,
01-12-2013,9,0.70,,,1.70,,1.20,,,,,,1.30,,2.70,1.90,,2.90,,,,2.00,1.60,1.40,,,0.60,1.3,2.0,,2.30,,,1.60,1.20,,1.50,1.10,,0.70,2.00,
01-12-2013,10,0.60,,,1.50,,1.80,,,,,,1.30,,2.30,2.10,,2.20,,,,2.20,2.10,1.30,,,1.20,1.4,1.9,,1.60,,,1.60,1.30,,1.30,1.50,,1.10,2.00,
01-12-2013,11,0.70,,,1.30,,1.90,,,,,,1.80,,1.80,2.20,,1.70,,,,2.20,1.70,1.40,,,1.50,1.3,1.7,,1.40,,,1.50,1.50,,1.50,1.30,,1.50,1.80,
01-12-2013,12,0.50,,,1.30,,1.60,,,,,,1.80,,1.90,2.20,,1.70,,,,1.80,1.40,1.20,,,1.50,1.0,1.7,,1.00,,,1.50,1.40,,1.60,1.60,,1.50,1.40,
01-12-2013,13,0.40,,,1.30,,1.10,,,,,,1.40,,1.60,1.50,,1.30,,,,1.30,0.90,1.10,,,1.30,0.7,1.5,,1.10,,,1.50,1.00,,1.50,0.80,,0.90,1.30,
01-12-2013,14,0.30,,,0.90,,0.90,,,,,,1.10,,1.30,1.10,,1.00,,,,1.40,0.80,1.20,,,1.00,0.9,1.4,,1.10,,,1.30,0.70,,1.30,0.60,,0.50,1.40,
01-12-2013,15,0.30,,,0.70,,0.50,,,,,,0.90,,0.80,0.80,,0.90,,,,1.20,1.10,0.80,,,0.60,0.9,1.2,,0.90,,,1.00,0.30,,1.00,0.80,,0.50,0.80,
01-12-2013,16,0.20,,,0.30,,0.30,,,,,,0.80,,0.60,0.50,,0.70,,,,0.90,0.70,0.70,,,0.50,0.5,1.0,,1.00,,,0.90,0.30,,1.10,0.70,,0.40,0.50,
01-12-2013,17,0.30,,,0.20,,0.40,,,,,,0.80,,0.70,0.40,,0.50,,,,0.80,0.50,0.50,,,0.40,0.2,0.8,,1.00,,,0.90,0.40,,0.80,0.40,,0.50,0.50,
01-12-2013,18,0.20,,,0.40,,0.60,,,,,,0.90,,0.90,0.50,,0.70,,,,0.80,0.90,0.60,,,0.50,0.4,1.0,,1.10,,,0.90,0.50,,0.90,0.40,,0.50,1.40,
01-12-2013,19,0.60,,,0.80,,0.80,,,,,,1.80,,1.40,1.00,,1.50,,,,1.70,2.00,0.90,,,1.00,1.5,2.4,,1.00,,,1.30,0.80,,2.10,1.30,,0.90,2.30,
01-12-2013,20,0.90,,,0.40,,1.40,,,,,,1.30,,1.80,1.50,,2.10,,,,2.70,3.00,1.00,,,1.20,2.5,2.0,,1.50,,,1.70,1.10,,2.80,2.70,,1.30,1.00,
01-12-2013,21,0.80,,,0.30,,1.50,,,,,,1.20,,1.40,1.40,,2.50,,,,1.90,2.10,0.90,,,1.10,2.1,1.9,,1.90,,,1.80,1.40,,2.90,3.60,,3.20,1.00,
01-12-2013,22,1.00,,,0.40,,1.80,,,,,,1.00,,1.20,2.00,,5.40,,,,2.00,2.60,0.80,,,0.60,2.9,4.6,,1.40,,,1.80,0.90,,2.60,3.70,,3.80,3.10,
01-12-2013,23,1.50,,,0.40,,2.20,,,,,,0.80,,1.60,2.00,,3.80,,,,4.10,4.70,0.60,,,0.30,2.4,5.4,,1.70,,,2.30,1.30,,2.40,4.90,,3.60,5.20,
01-12-2013,24,1.10,,,0.40,,1.10,,,,,,0.60,,1.90,2.90,,1.50,,,,4.70,6.30,0.40,,,0.20,3.4,5.0,,1.90,,,,1.50,,2.10,3.50,,3.50,4.00,
02-12-2013,1,,,,0.40,,0.70,,,,,,0.50,,0.80,3.00,,1.60,,,,4.80,4.30,0.30,,,0.20,3.5,2.7,,1.20,,,,0.90,,2.10,1.70,,3.40,2.30,
02-12-2013,2,,,,0.40,,0.60,,,,,,0.50,,0.60,1.70,,2.00,,,,3.30,2.80,0.30,,,0.20,2.3,2.2,,1.00,,,,1.30,,1.40,1.40,,2.70,3.50,
02-12-2013,3,,,,0.30,,0.60,,,,,,0.40,,0.40,1.70,,1.40,,,,2.50,2.20,0.20,,,0.10,1.8,1.8,,0.70,,,,1.20,,1.20,1.10,,2.30,2.30,
02-12-2013,4,,,,0.30,,0.70,,,,,,,,0.30,1.00,,1.20,,,,2.30,2.50,0.20,,,0.20,1.0,1.3,,0.60,,,,1.30,,1.10,0.80,,1.80,1.80,
02-12-2013,5,,,,0.20,,0.80,,,,,,,,0.40,1.10,,1.10,,,,2.90,1.80,0.40,,,0.10,1.0,1.1,,0.80,,,,1.20,,1.00,1.20,,1.30,1.60,
02-12-2013,6,,,,0.60,,1.10,,,,,,,,0.50,1.20,,1.20,,,,2.20,1.60,0.40,,,0.20,2.8,1.5,,0.90,,,0.80,1.30,,1.20,0.80,,1.20,3.10,
02-12-2013,7,0.70,,,1.90,,2.40,,,,,,,,1.50,1.60,,2.10,,,,3.30,3.20,0.60,,,0.50,2.9,3.1,,0.90,,,1.80,1.70,,1.80,1.60,,1.50,5.70,
