Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-08-2013,1,,,,0.20,,0.30,,,,,,0.30,,,0.40,,0.10,,,,0.60,0.40,0.10,,,0.20,0.2,0.4,,0.20,,,0.40,0.30,,0.30,0.20,,0.30,,
01-08-2013,2,,,,0.40,,0.30,,,,,,0.30,,0.00,0.40,,0.10,,,,0.40,0.30,0.10,,,0.20,0.2,0.3,,0.20,,,0.40,0.20,,0.20,0.10,,0.30,,
01-08-2013,3,,,,0.20,,0.20,,,,,,0.30,,0.00,0.40,,0.10,,,,0.40,0.30,0.10,,,0.20,0.2,0.3,,0.20,,,0.40,0.30,,0.30,0.10,,0.30,,
01-08-2013,4,,,,0.30,,0.30,,,,,,0.30,,0.00,0.40,,0.10,,,,0.40,0.30,0.10,,,0.20,0.2,0.3,,0.00,,,0.40,0.30,,0.30,0.10,,0.30,,
01-08-2013,5,,,,0.40,,0.40,,,,,,0.40,,0.20,0.40,,0.20,,,,0.50,0.50,0.10,,,0.30,0.3,0.5,,0.20,,,0.60,0.40,,0.50,0.20,,0.40,,
01-08-2013,6,0.40,,,0.80,,0.50,,,,,,0.70,,0.70,0.60,,0.50,,,,0.90,0.80,0.30,,,0.40,0.5,0.8,,0.50,,,0.90,0.50,,0.80,0.60,,0.60,1.20,
01-08-2013,7,0.50,,,0.60,,0.80,,,,,,0.90,,1.10,0.90,,0.70,,,,1.50,1.20,0.70,,,0.80,1.0,1.6,,0.40,,,1.30,0.70,,1.50,0.80,,0.70,2.00,
01-08-2013,8,0.40,,,0.80,,1.00,,,,,,0.90,,0.50,1.10,,1.00,,,,1.60,1.10,0.80,,,0.80,0.7,1.1,,0.50,,,1.60,0.80,,0.80,1.60,,0.60,1.30,
01-08-2013,9,,,,0.50,,1.30,,,,,,0.80,,0.50,1.10,,1.10,,,,1.70,1.40,0.90,,,0.60,0.6,1.2,,0.50,,,1.50,1.00,,0.60,1.40,,0.60,1.10,
01-08-2013,10,0.30,,,0.40,,1.10,,,,,,,,0.70,1.30,,1.00,,,,1.50,,0.90,,,0.60,0.6,0.9,,,,,1.20,0.80,,0.60,0.80,,0.70,0.80,
01-08-2013,11,0.20,,,0.50,,1.10,,,,,,,,0.70,1.30,,1.10,,,,1.10,0.90,0.70,,,0.70,0.5,0.8,,,,,1.10,0.50,,0.70,1.00,,0.50,0.50,
