Fecha,Hora,ACO,AJU,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-07-2014,1,14,,1,,1,,,,15,0,,1,,,8,,6,,0,10,1,,9,1,1,9,,,,,1,1,5,7,14,6,,
01-07-2014,2,9,,1,,1,,,,19,0,,2,,,9,,4,,0,9,1,,6,1,5,10,,,,,1,1,16,8,16,7,,
01-07-2014,3,6,,1,,1,,,,20,0,1,1,3,0,4,,3,,1,17,1,,7,1,6,9,,9,,,1,1,2,12,19,5,6,
01-07-2014,4,5,,1,,1,,,,22,0,1,1,3,0,5,,4,,1,17,1,,11,1,3,10,,12,,,2,3,2,12,18,4,6,
01-07-2014,5,1,,1,,1,,,,19,0,1,1,3,0,5,,2,,1,9,1,,7,1,2,7,,14,,,1,4,2,10,15,2,5,
01-07-2014,6,1,,1,,1,,,,17,0,1,1,3,0,4,,2,,1,7,1,,5,1,2,2,,7,,,1,10,2,7,6,3,4,
01-07-2014,7,6,,2,,1,,,,9,0,1,1,3,1,4,,3,,1,6,1,,5,2,2,5,,4,,,1,5,2,14,3,4,5,
01-07-2014,8,13,,3,,3,,,,13,3,2,2,5,3,8,,6,,5,11,3,,8,3,7,3,,9,,,4,9,4,13,8,4,8,
01-07-2014,9,20,,10,,8,,,,19,14,4,6,9,10,16,,14,,12,17,6,,14,6,14,15,,17,,,9,11,6,19,18,12,13,
01-07-2014,10,23,,13,,12,,,,23,18,8,11,9,16,20,,23,,18,21,12,,20,13,18,19,,19,,,10,18,17,21,23,19,22,
01-07-2014,11,25,,18,,17,,,,23,17,14,16,19,16,19,,27,,19,24,18,,24,17,20,18,,22,,,21,22,20,22,25,27,,
01-07-2014,12,28,,21,,12,,,,22,15,16,16,18,17,20,,28,,21,24,17,,24,18,23,15,,21,,,17,27,20,20,23,33,,
01-07-2014,13,27,,11,,14,,,,22,11,18,11,14,13,16,,28,,17,23,13,,25,14,22,10,,20,,,16,18,18,17,19,30,,
01-07-2014,14,29,,9,,10,,,,22,12,13,21,12,12,16,,26,,16,21,15,,23,13,21,14,,20,,,9,7,15,16,21,29,21,
01-07-2014,15,34,,17,,12,,,,21,16,12,28,15,14,18,,27,,15,23,17,,25,13,19,16,,21,,,11,14,18,18,23,29,19,
01-07-2014,16,33,,20,,17,,,,20,14,9,25,21,11,19,,18,,13,25,16,,30,9,16,18,,22,,,18,18,21,24,24,23,22,
01-07-2014,17,33,,26,,,,,,20,14,12,32,23,13,21,,20,,13,21,16,,27,7,16,19,,21,,,27,31,17,20,22,39,25,
01-07-2014,18,32,,28,,,,,,23,13,9,36,16,7,14,,27,,7,17,19,,20,7,12,15,,19,,,24,33,16,18,17,38,20,
01-07-2014,19,29,,15,,8,,,,22,11,6,25,13,10,11,,18,,5,14,14,,12,11,6,9,,19,,,11,18,9,11,12,21,11,
01-07-2014,20,12,,2,,1,,,,15,4,3,12,3,2,5,,14,,3,9,4,,12,5,4,8,,14,,,1,8,9,8,8,10,9,
01-07-2014,21,13,,2,,1,,,,12,7,1,8,3,0,4,,10,,1,9,1,,10,2,2,11,,11,,,1,4,18,7,7,9,7,
01-07-2014,22,12,,1,,1,,,,11,2,7,4,2,0,4,,9,,1,7,3,,10,4,2,3,,9,,,1,8,17,5,6,4,7,
01-07-2014,23,15,,1,,1,,,,15,2,2,2,2,1,7,,9,,1,10,2,,12,2,4,5,,4,,,1,8,16,7,10,8,8,
01-07-2014,24,14,,,,1,,,,15,4,1,1,2,4,9,,11,,,12,1,,13,,,5,,5,,,1,8,16,,11,11,9,
02-07-2014,1,3,,,,1,,,,17,3,1,1,2,3,7,,,,,12,1,,10,,,6,,9,,,2,9,15,,12,3,5,
02-07-2014,2,3,,,,1,,,,16,4,1,1,2,2,4,,,,,13,1,,10,,,6,,11,,,2,2,9,,5,3,7,
02-07-2014,3,5,,1,,1,,,,12,5,1,1,2,2,5,,,,1,11,1,,10,0,3,8,,11,,,1,1,3,9,8,8,6,
02-07-2014,4,1,,1,,1,,,,10,5,1,2,2,1,6,,,,0,6,2,,5,0,2,7,,9,,,1,1,3,5,3,8,7,
02-07-2014,5,2,,1,,1,,,,5,3,1,2,3,0,3,,,,1,2,4,,2,0,2,3,,8,,,3,1,2,3,1,4,5,
02-07-2014,6,1,,1,,1,,,,7,0,1,1,3,0,3,,,,0,2,1,,2,0,2,1,,4,,,2,1,2,0,1,1,4,
02-07-2014,7,1,,2,,1,,,,3,0,1,2,3,0,3,,,,1,2,1,,2,0,2,1,,5,,,2,1,2,1,1,2,3,
02-07-2014,8,7,,3,,2,,,,9,1,2,6,3,1,4,,,,1,3,2,,4,1,3,3,,6,,,3,2,4,5,3,6,6,
02-07-2014,9,12,,8,,3,,,,14,3,6,11,5,2,6,,,,3,6,3,,12,4,6,6,,12,,,3,3,6,9,7,10,8,
02-07-2014,10,18,,10,,5,,,,,8,17,14,7,6,14,,,,10,9,8,,21,15,13,10,,20,,,7,13,12,14,17,18,12,
02-07-2014,11,25,,26,,,,,,,9,27,19,21,9,27,,,,10,28,12,,28,21,27,14,,27,,,15,22,18,26,28,27,19,
02-07-2014,12,33,,39,,31,,,,23,37,37,35,35,23,36,,,,23,54,36,,41,31,46,43,,32,,,27,40,37,48,50,40,30,
