Fecha,Hora,ACO,AJU,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-10-2013,1,14,,17,,11,,,12,9,21,,,14,19,18,,,10,,17,17,,3,20,3,25,,28,,,11,12,9,22,22,9,4,
01-10-2013,2,8,,9,,9,,,13,12,21,,,11,15,14,,,9,,22,16,,6,16,3,24,,19,,,2,12,5,19,23,2,3,
01-10-2013,3,5,,7,,7,,,15,6,19,,,8,11,11,,,2,,28,17,,2,11,2,20,,18,,,,4,6,16,23,1,5,
01-10-2013,4,3,,4,,3,,,7,1,16,,,5,9,8,,,4,,24,10,,2,10,1,17,,18,,,3,3,7,17,20,1,11,
01-10-2013,5,2,,3,,2,,,3,1,12,,,3,9,8,,,4,,3,5,,2,7,1,11,,13,,,2,1,10,7,7,1,15,
01-10-2013,6,2,,1,,2,,,2,1,1,1,,2,0,1,,,5,,5,1,,2,2,1,2,,5,,,1,0,6,2,4,1,3,
01-10-2013,7,2,,1,,2,,,3,1,1,1,,2,1,1,,,3,,3,1,,2,2,1,1,,3,,,1,0,8,1,3,1,2,
01-10-2013,8,4,,1,,2,,,4,2,3,9,,3,3,3,,,6,,6,3,,3,4,3,4,,7,,,1,1,10,4,8,2,5,
01-10-2013,9,14,,12,,6,,,14,11,9,17,,10,6,9,,,14,,15,8,,6,18,,11,,14,,,4,3,12,15,15,9,17,
01-10-2013,10,27,,30,,15,,,37,34,20,19,,22,16,20,,,32,,35,23,,20,22,23,32,,35,,,14,15,24,33,29,24,23,
01-10-2013,11,47,,48,,42,,,49,50,33,45,,47,28,44,,,44,,50,39,,45,44,43,47,,53,,,36,43,45,50,55,46,39,
01-10-2013,12,54,,56,,51,,,59,60,57,55,,57,59,65,,,52,,62,49,,53,54,61,54,,71,,,45,57,55,61,64,56,51,
01-10-2013,13,60,,62,,55,,,66,62,78,63,,68,68,81,,,53,72,70,68,,57,64,70,83,,75,,,63,57,59,74,82,59,57,
01-10-2013,14,59,,58,,69,,,66,63,92,74,,75,,81,,,52,74,76,81,,58,84,71,105,,78,,,64,62,86,94,89,61,55,
01-10-2013,15,60,,53,,73,,,68,67,92,89,,77,,86,,,57,80,73,97,,58,97,75,108,,88,,,61,57,105,94,92,64,56,
01-10-2013,16,68,,63,,74,,,66,63,91,100,,67,,89,,,55,79,72,100,,,105,71,99,,91,,,58,65,101,100,92,71,60,
01-10-2013,17,74,,65,,69,,,65,54,81,82,,66,78,71,,,68,71,70,94,,,96,66,97,,75,,,61,64,94,84,81,73,60,
01-10-2013,18,62,,54,,56,,,55,45,64,62,,57,66,52,,,61,64,66,71,,,65,62,65,,61,,,52,56,67,59,65,62,60,
