Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-09-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-09-2015,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-09-2015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-09-2015,4,,1,,,,,,3,1,,,2,,,1,1,,,2,,2,,5,2,,,1,,2,1,,,1,,,,,,,,2,,,1,2,,,4,
01-09-2015,5,,1,,,,,,4,1,,,2,,,1,1,,,2,,2,,2,2,,,1,,1,1,,,2,,,,,,,,2,,,1,2,,,5,
01-09-2015,6,,1,,,,,,4,1,,,2,,,1,3,,,2,,3,,2,3,,,3,,1,1,,,3,,,,,,,,4,,,1,3,,,6,
01-09-2015,7,,1,,,,,,6,4,,,3,,,2,5,,,3,,4,,2,3,,,2,,1,2,,,3,,,,,,,,5,,,1,4,,,6,
01-09-2015,8,,2,,,,,,8,4,,,3,,,3,4,,,4,,4,,3,3,,,3,,2,3,,,4,,,,,,,,6,,,1,5,,,8,
01-09-2015,9,,1,,,,,,6,2,,,3,,,1,8,,,3,,3,,4,4,,,3,,1,3,,,4,,,,,,,,5,,,1,3,,,7,
01-09-2015,10,,1,,,,,,4,2,,,2,,,2,5,,,3,,2,,4,3,,,2,,1,2,,,3,,,,,,,,4,,,1,2,,,4,
01-09-2015,11,,1,,,,,,3,1,,,1,,,2,5,,,2,,1,,2,2,,,2,,1,1,,,2,,,,,,,,4,,,1,2,,,3,
01-09-2015,12,,1,,,,,,2,1,,,1,,,1,3,,,2,,1,,2,2,,,1,,0,1,,,2,,,,,,,,3,,,0,1,,,3,
01-09-2015,13,,0,,,,,,2,1,,,1,,,1,3,,,2,,1,,2,2,,,1,,0,1,,,1,,,,,,,,2,,,0,1,,,2,
01-09-2015,14,,0,,,,,,2,1,,,1,,,1,2,,,2,,1,,2,1,,,1,,0,1,,,1,,,,,,,,2,,,0,1,,,1,
01-09-2015,15,,0,,,,,,2,1,,,1,,,1,1,,,2,,1,,2,2,,,1,,1,1,,,1,,,,,,,,1,,,0,2,,,2,
01-09-2015,16,,1,,,,,,2,3,,,1,,,1,1,,,6,,4,,2,2,,,3,,2,2,,,1,,,,,,,,1,,,3,4,,,2,
01-09-2015,17,,2,,,,,,5,7,,,1,,,1,4,,,9,,8,,2,3,,,3,,2,5,,,2,,,,,,,,2,,,6,9,,,3,
01-09-2015,18,,1,,,,,,8,4,,,3,,,1,3,,,10,,11,,2,2,,,5,,5,2,,,3,,,,,,,,3,,,7,10,,,4,
01-09-2015,19,,1,,,,,,7,2,,,2,,,1,3,,,7,,8,,4,3,,,5,,6,2,,,5,,,,,,,,3,,,2,8,,,5,
01-09-2015,20,,1,,,,,,6,2,,,1,,,1,3,,,5,,8,,3,4,,,3,,2,1,,,3,,,,,,,,3,,,1,6,,,5,
01-09-2015,21,,1,,,,,,8,1,,,1,,,1,4,,,6,,7,,2,2,,,3,,1,1,,,3,,,,,,,,3,,,0,2,,,2,
01-09-2015,22,,2,,,,,,3,2,,,1,,,1,2,,,3,,2,,3,2,,,2,,1,1,,,4,,,,,,,,1,,,1,2,,,3,
01-09-2015,23,,1,,,,,,3,1,,,1,,,1,1,,,3,,2,,3,1,,,1,,0,2,,,3,,,,,,,,3,,,1,2,,,3,
01-09-2015,24,,1,,,,,,4,3,,,1,,,2,2,,,3,,3,,7,3,,,2,,1,2,,,5,,,,,,,,4,,,3,3,,,5,
02-09-2015,1,,1,,,,,,,3,,,1,,,3,4,,,3,,4,,8,6,,,1,,3,1,,,7,,,,,,,,7,,,3,5,,,9,
02-09-2015,2,,1,,,,,,5,4,,,2,,,2,4,,,3,,5,,9,6,,,2,,4,1,,,6,,,,,,,,13,,,3,4,,,6,
02-09-2015,3,,2,,,,,,6,5,,,5,,,2,3,,,4,,7,,6,5,,,2,,4,2,,,4,,,,,,,,7,,,4,5,,,6,
02-09-2015,4,,3,,,,,,7,5,,,4,,,2,3,,,5,,8,,5,5,,,2,,4,2,,,5,,,,,,,,7,,,5,5,,,7,
02-09-2015,5,,2,,,,,,7,6,,,6,,,1,3,,,4,,7,,5,4,,,2,,3,2,,,4,,,,,,,,6,,,6,5,,,7,
02-09-2015,6,,2,,,,,,6,5,,,6,,,1,4,,,5,,7,,27,4,,,3,,3,2,,,8,,,,,,,,5,,,6,5,,,7,
02-09-2015,7,,4,,,,,,6,5,,,5,,,1,5,,,6,,7,,59,3,,,4,,5,2,,,30,,,,,,,,7,,,6,5,,,8,
02-09-2015,8,,3,,,,,,7,5,,,7,,,2,5,,,8,,6,,23,4,,,4,,7,2,,,29,,,,,,,,7,,,5,5,,,7,
02-09-2015,9,,4,,,,,,8,7,,,9,,,4,5,,,7,,8,,40,7,,,5,,12,4,,,31,,,,,,,,7,,,5,7,,,30,
02-09-2015,10,,5,,,,,,16,7,,,12,,,14,6,,,10,,8,,33,18,,,7,,17,6,,,37,,,,,,,,7,,,6,9,,,27,
02-09-2015,11,,6,,,,,,9,8,,,15,,,9,7,,,9,,8,,25,19,,,,,14,7,,,29,,,,,,,,11,,,7,10,,,21,
02-09-2015,12,,6,,,,,,8,8,,,10,,,19,9,,,9,,9,,20,12,,,,,,8,,,23,,,,,,,,12,,,7,11,,,18,
02-09-2015,13,,5,,,,,,8,7,,,7,,,18,8,,,9,,9,,17,11,,,,,12,7,,,16,,,,,,,,11,,,7,9,,,17,
02-09-2015,14,,5,,,,,,10,6,,,7,,,13,8,,,9,,11,,14,12,,,5,,11,6,,,11,,,,,,,,10,,,7,10,,,16,
02-09-2015,15,,4,,,,,,11,7,,,5,,,12,9,,,11,,10,,14,12,,,6,,9,6,,,10,,,,,,,,9,,,6,9,,,14,
02-09-2015,16,,4,,,,,,13,7,,,6,,,13,9,,,11,,10,,13,11,,,8,,9,6,,,10,,,,,,,,10,,,5,9,,,13,
02-09-2015,17,,3,,,,,,12,7,,,5,,,9,10,,,12,,8,,14,12,,,10,,6,6,,,10,,,,,,,,11,,,4,6,,,13,
02-09-2015,18,,4,,,,,,10,5,,,3,,,4,11,,,6,,4,,8,9,,,7,,5,5,,,6,,,,,,,,13,,,3,5,,,10,
02-09-2015,19,,5,,,,,,5,4,,,2,,,8,7,,,4,,5,,5,6,,,4,,3,4,,,5,,,,,,,,8,,,3,5,,,6,
02-09-2015,20,,3,,,,,,6,3,,,1,,,4,,,,4,,4,,6,4,,,3,,4,2,,,5,,,,,,,,4,,,4,4,,,5,
