Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-12-2015,1,,38,,,,,2,18,6,,,2,,,,14,,,3,13,,,3,,,5,20,,3,16,,,3,,,,,,,,17,,,1,3,,,10,
01-12-2015,2,,44,,,,,2,15,6,,,1,,,,13,,,3,13,,,4,,,4,18,,3,12,,,3,,,,,,,,20,,,1,3,,,9,
01-12-2015,3,,53,,,,,2,11,5,,,1,,,,12,,,4,11,,,5,,,4,16,,3,9,,,3,,,,,,,,19,,,1,2,,,8,
01-12-2015,4,,55,,,,,2,10,6,,,1,,,,12,,,4,9,,,6,,,4,13,,3,12,,,3,,,,,,,,19,,,1,2,,,7,
01-12-2015,5,,46,,,,,3,10,5,,,2,,,,9,,,5,6,,,6,,,5,11,,2,7,,,3,,,,,,,,19,,,1,3,,,8,
01-12-2015,6,,43,,,,,3,9,5,,,2,,,,11,,,5,6,,,6,,,6,10,,3,6,,,4,,,,,,,,18,,,1,3,,,9,
01-12-2015,7,,29,,,,,4,12,5,,,3,,,,13,,,5,3,,,6,,,7,9,,2,7,,,5,,,,,,,,17,,,2,4,,,12,
01-12-2015,8,,24,,,,,7,13,8,,,5,,,,17,,,6,3,,,8,,,12,10,,3,8,,,7,,,,,,,,17,,,4,7,,,14,
01-12-2015,9,,20,,,,,7,11,9,,,6,,,,20,,,6,2,,,9,,,13,9,,5,8,,,8,,,,,,,,20,,,5,8,,,18,
01-12-2015,10,,12,,,,,8,8,9,,,7,,,,30,,,9,12,,,10,,,12,7,,5,8,,,12,,,,,,,,15,,,5,9,,,17,
01-12-2015,11,,15,,,,,13,12,16,,,6,,,,24,,,13,12,,,12,,,14,13,,9,12,,,13,,,,,,,,14,,,10,12,,,17,
01-12-2015,12,,18,,,,,13,13,,,,11,,,,19,,,15,11,,,13,,,17,13,,14,16,,,14,,,,,,,,19,,,19,16,,,17,
01-12-2015,13,,16,,,,,10,10,,,,9,,,,13,,,10,9,10,,10,,,10,8,,10,13,,,9,,,,,,,,9,,,15,12,,,14,
01-12-2015,14,,12,,,,,9,8,,,,7,,,,12,,,9,8,9,,7,,,7,7,,8,9,,,5,,,,,,,,10,,,11,9,,,8,
01-12-2015,15,,10,,,,,8,6,,,,3,,,,10,,,8,4,8,,4,,,7,7,,8,9,,,4,,,,,,,,9,,,8,8,,,6,
01-12-2015,16,,10,,,,,7,6,9,,,0,,,,9,,,8,1,7,,4,,,7,7,,8,8,,,3,,,,,,,,7,,,6,8,,,6,
01-12-2015,17,,8,,,,,6,6,8,,,1,,,,8,,,7,1,8,,4,,,7,7,,4,8,,,3,,,,,,,,6,,,5,7,,,6,
01-12-2015,18,,1,,,,,3,5,4,,,1,,,,9,,,5,1,3,,3,,,3,6,,1,6,,,2,,,,,,,,8,,,1,2,,,4,
01-12-2015,19,,3,,,,,2,2,3,,,2,,,,9,,,3,1,3,,2,,,3,2,,2,3,,,2,,,,,,,,6,,,1,2,,,3,
01-12-2015,20,,3,,,,,2,4,4,,,1,,,,8,,,3,1,3,,3,,,3,4,,2,3,,,3,,,,,,,,5,,,1,3,,,5,
01-12-2015,21,,3,,,,,3,4,5,,,2,,,,9,,,4,2,4,,4,,,4,4,,3,3,,,3,,,,,,,,8,,,2,3,,,7,
01-12-2015,22,,20,,,,,4,7,5,,,1,,,,27,,,4,,5,,4,,,6,14,,3,5,,,3,,,,,,,,19,,,2,4,,,10,
01-12-2015,23,,35,,,,,3,21,8,,,4,,,,38,,,4,,4,,6,,,7,26,,2,12,,,4,,,,,,,,21,,,2,3,,,10,
01-12-2015,24,,55,,,,,5,19,9,,,1,,,,27,,,5,,4,,6,,,6,29,,2,26,,,4,,,,,,,,14,,,2,3,,,8,
02-12-2015,1,,48,,,,,4,15,18,,,3,,,4,15,,,6,,4,,4,,,8,17,,3,36,,,3,,,,,,,,11,,,1,4,,,7,
02-12-2015,2,,47,,,,,4,15,11,,,2,,,3,12,,,6,,5,,5,,,6,13,,2,28,,,3,,,,,,,,10,,,1,3,,,7,
02-12-2015,3,,42,,,,,5,14,8,,,1,,,2,9,,,8,,6,,3,,,6,13,,2,22,,,2,,,,,,,,6,,,1,4,,,6,
02-12-2015,4,,41,,,,,6,10,8,,,2,,,2,7,,,10,,5,,4,,,5,10,,2,14,,,3,,,,,,,,4,,,1,5,,,6,
02-12-2015,5,,38,,,,,6,10,7,,,2,,,2,7,,,9,,4,,4,,,6,10,,2,15,,,2,,,,,,,,5,,,1,5,,,7,
