Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-05-2015,1,0,3,,,4,,,5,2,,0,1,,1,1,4,,,7,,4,,1,1,,3,4,,1,1,,,2,3,2,,,2,,,2,1,,1,2,,,3,
01-05-2015,2,1,3,,,3,,,3,2,,1,1,,1,1,4,,,7,,6,,1,1,,9,3,,0,1,,,3,1,2,,,2,,,6,1,,1,2,,,4,
01-05-2015,3,1,1,,,3,,,2,2,,1,1,,1,1,3,,,4,,3,,1,1,,7,2,,1,1,,,2,1,2,,,2,,,4,3,,1,2,,,4,
01-05-2015,4,0,1,,,2,,,2,2,,1,1,,1,1,2,,,3,,3,,1,1,,4,2,,1,1,,,2,1,2,,,1,,,3,3,,1,2,,,4,
01-05-2015,5,0,1,,,1,,,2,2,,1,1,,1,1,2,,,2,,3,,1,1,,4,2,,1,1,,,2,1,2,,,2,,,3,3,,1,2,,,6,
01-05-2015,6,0,1,,,1,,,3,2,,2,1,,1,1,2,,,2,,3,,1,1,,4,,,2,1,,,3,1,5,,,2,,,3,2,,1,2,,,7,
01-05-2015,7,1,1,,,2,,,6,2,,2,1,,2,1,3,,,2,,4,,1,1,,3,2,,2,1,,,3,1,4,,,1,,,5,2,,1,2,,,7,
01-05-2015,8,1,1,,,2,,,6,3,,2,1,,1,1,5,,,3,,3,,2,3,,3,2,,2,1,,,4,2,3,,,1,,,7,3,,1,3,,,8,
01-05-2015,9,1,1,,,2,,,6,3,,2,1,,1,2,5,,,3,,3,,2,3,,4,2,,1,2,,,5,1,3,,,2,,,6,3,,1,2,,,5,
01-05-2015,10,2,1,,,2,,,3,3,,2,1,,1,3,4,,,4,,5,,2,2,,5,3,,2,2,,,5,1,3,,,2,,,6,3,,1,3,,,5,
01-05-2015,11,1,2,,,1,,,1,3,,1,3,,1,2,3,,,2,,3,,1,1,,2,2,,2,2,,,3,1,2,,,2,,,2,2,,2,3,,,3,
01-05-2015,12,0,1,,,1,,,1,2,,1,2,,2,1,2,,,2,,2,,1,1,,2,1,,1,1,,,2,1,2,,,2,,,3,1,,1,2,,,2,
01-05-2015,13,0,1,,,1,,,1,2,,0,1,,1,1,2,,,1,,2,,1,1,,1,1,,1,1,,,2,1,1,,,1,,,2,1,,1,2,,,2,
01-05-2015,14,0,1,,,1,,,1,2,,1,1,,1,1,2,,,1,,2,,1,1,,1,1,,1,1,,,2,1,1,,,1,,,2,1,,1,2,,,2,
01-05-2015,15,1,1,,,1,,,1,2,,1,1,,1,9,2,,,2,,2,,1,1,,1,1,,1,1,,,2,1,1,,,2,,,2,1,,1,2,,,2,
01-05-2015,16,9,1,,,1,,,1,2,,1,1,,1,16,2,,,2,,2,,3,1,,2,1,,1,1,,,2,1,1,,,2,,,2,2,,1,2,,,2,
01-05-2015,17,7,1,,,9,,,2,2,,1,1,,1,10,3,,,2,,1,,4,3,,2,1,,1,1,,,4,1,1,,,2,,,6,9,,1,1,,,4,
01-05-2015,18,7,1,,,8,,,5,2,,3,1,,1,18,7,,,2,,2,,8,7,,2,2,,2,1,,,7,0,3,,,1,,,10,13,,1,1,,,8,
01-05-2015,19,5,1,,,9,,,12,4,,5,1,,2,12,8,,,7,,5,,9,12,,8,4,,2,3,,,10,2,8,,,1,,,15,15,,0,1,,,13,
01-05-2015,20,1,1,,,4,,,14,6,,2,1,,1,10,9,,,14,,7,,6,12,,14,12,,1,7,,,8,1,13,,,1,,,15,10,,0,1,,,13,
01-05-2015,21,0,4,,,3,,,9,13,,1,1,,4,2,5,,,9,,9,,0,3,,8,10,,1,7,,,2,4,5,,,1,,,7,1,,1,1,,,2,
01-05-2015,22,0,3,,,1,,,1,2,,1,1,,3,2,3,,,2,,2,,0,0,,2,2,,1,3,,,1,3,1,,,1,,,2,1,,1,1,,,2,
01-05-2015,23,0,2,,,7,,,2,2,,0,1,,1,2,4,,,2,,2,,0,1,,1,1,,1,1,,,2,1,1,,,1,,,2,1,,1,1,,,1,
01-05-2015,24,0,1,,,25,,,4,2,,1,1,,2,2,26,,,5,,3,,0,1,,2,6,,1,1,,,1,1,1,,,1,,,17,2,,2,1,,,1,
02-05-2015,1,0,,,,13,,,14,10,,0,1,,9,2,23,,,15,,14,,0,1,,5,17,,1,7,,,1,14,1,,,2,,,12,2,,7,5,,,2,
02-05-2015,2,0,,,,16,,,10,10,,0,1,,14,1,22,,,9,,9,,1,1,,5,10,,1,11,,,1,10,1,,,5,,,15,3,,9,6,,,1,
