Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-03-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-03-2015,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-03-2015,3,0,1,,,2,,,1,0,,,0,,1,1,2,,,2,,2,,2,,,7,1,,1,2,,,2,,12,,,2,,,9,,0,1,1,,4,5,
01-03-2015,4,0,1,,,2,,,1,0,,,1,,1,1,2,,,2,,1,,3,,,15,1,,1,2,,,3,,3,,,1,,,4,,0,1,1,,5,4,
01-03-2015,5,0,2,,,2,,,1,0,,,1,,1,1,2,,,3,,2,,3,,,5,1,,1,2,,,4,,3,,,1,,,3,,0,0,1,,4,5,
01-03-2015,6,0,5,,,2,,,0,0,,,1,,1,1,1,,,1,,1,,3,,,3,0,,1,2,,,3,,4,,,1,,,3,,1,0,1,,4,6,
01-03-2015,7,0,2,,,2,,,1,1,,,1,,2,1,2,,,1,,2,,3,,,2,1,,1,2,,,3,,4,,,2,,,3,,0,0,1,,4,8,
01-03-2015,8,1,7,,,3,,,2,2,,,2,,3,2,3,,,2,,,,4,,,3,3,,2,3,,,4,,7,,,2,,,5,,1,1,2,,4,6,
01-03-2015,9,1,6,,,4,,,4,2,,,4,,3,6,4,,,2,,3,,5,,,4,2,,3,4,,,6,,3,,,2,,,12,,4,1,2,,5,6,
01-03-2015,10,0,4,,,6,,,4,2,,,4,,4,6,7,,,4,,4,,5,,,4,2,,4,5,,,4,,4,,,2,,,16,,4,2,3,,7,5,
01-03-2015,11,1,4,,,7,,,4,5,,,2,,3,6,9,,,4,,4,,5,,,4,4,,4,6,,,4,,3,,,6,,,11,,5,4,3,,8,4,
01-03-2015,12,1,4,,,4,,,4,4,,,3,,3,5,8,,,4,,5,,4,,,5,4,,4,5,,,3,,4,,,4,,,8,,4,4,3,,6,4,
01-03-2015,13,1,3,,,4,,,4,3,,,2,,3,3,6,,,4,,3,,3,,,4,2,,3,4,,,3,,4,,,3,,,7,,3,3,3,,4,4,
01-03-2015,14,1,3,,,4,,,3,3,,,2,,3,3,5,,,3,,3,,3,,,3,2,,3,5,,,2,,4,,,4,,,5,,3,4,4,,3,3,
01-03-2015,15,7,4,,,4,,,3,4,,,1,,4,2,5,,,4,,4,,3,,,4,4,,4,6,,,2,,4,,,4,,,5,,4,4,4,,3,3,
01-03-2015,16,5,3,,,4,,,4,4,,,2,,5,2,5,,,4,,4,,4,,,4,4,,4,6,,,3,,4,,,3,,,5,,3,4,5,,3,3,
01-03-2015,17,4,3,,,4,,,4,4,,,1,,4,2,5,,,5,,5,,5,,,5,4,,4,5,,,4,,5,,,3,,,5,,3,4,5,,4,4,
01-03-2015,18,3,3,,,5,,,4,5,,,1,,4,5,6,,,5,,5,,5,,,5,4,,4,6,,,5,,5,,,3,,,5,,3,4,5,,5,5,
01-03-2015,19,1,3,,,4,,,4,4,,,1,,4,3,6,,,4,,3,,2,,,3,4,,2,6,,,2,,3,,,3,,,6,,2,2,2,,2,3,
01-03-2015,20,0,2,,,2,,,1,2,,,1,,3,2,3,,,2,,2,,1,,,2,1,,1,3,,,1,,2,,,3,,,2,,1,1,2,,2,2,
01-03-2015,21,0,2,,,,,,1,1,,,1,,2,2,2,,,2,,2,,1,,,2,1,,2,3,,,1,,2,,,2,,,3,,2,1,2,,2,1,
01-03-2015,22,0,1,,,,,,1,1,,,1,,2,2,9,,,2,,2,,1,,,1,1,,2,3,,,1,,2,,,2,,,5,,1,1,2,,2,1,
01-03-2015,23,2,2,,,,,,1,5,,,1,,4,6,27,,,10,,5,,1,,,2,14,,1,6,,,1,,2,,,2,,,3,,1,2,2,,1,1,
01-03-2015,24,1,3,,,,,,6,11,,,1,,4,8,19,,,12,,6,,1,,,3,13,,1,9,,,0,,2,,,2,,,28,,1,14,3,,2,2,
02-03-2015,1,1,3,,,,,,18,8,,,1,,4,5,11,,,17,,16,,2,,,12,9,,1,4,,,1,,3,,,5,,,17,,1,11,2,,9,2,
02-03-2015,2,0,4,,,,,,16,1,,,1,,4,3,7,,,14,,15,,4,,,17,5,,1,2,,,3,,4,,,5,,,19,,1,3,1,,18,3,
02-03-2015,3,0,5,,,,,,6,1,,,1,,3,3,5,,,11,,9,,7,,,19,4,,1,2,,,2,,2,,,2,,,16,,1,2,2,,12,3,
02-03-2015,4,0,2,,,,,,2,1,,,1,,3,3,3,,,4,,3,,7,,,6,3,,1,2,,,1,,2,,,3,,,6,,1,1,2,,11,6,
02-03-2015,5,0,4,,,,,,2,1,,,1,,2,2,2,,,3,,2,,3,,,5,3,,1,3,,,1,,4,,,2,,,5,,1,1,2,,9,5,
02-03-2015,6,0,4,,,,,,2,0,,,2,,2,2,2,,,2,,3,,8,,,7,3,,2,2,,,2,,4,,,2,,,5,,0,1,2,,5,7,
02-03-2015,7,1,4,,,,,,4,1,,,2,,2,2,4,,,2,,4,,8,,,6,3,,2,2,,,4,,6,,,2,,,6,,0,1,2,,4,8,
02-03-2015,8,2,4,,,,,,7,2,,,3,,5,3,7,,,3,,4,,7,,,8,3,,3,2,,,5,,9,,,2,,,8,,0,1,4,,5,12,
02-03-2015,9,1,3,,,,,,6,2,,,3,,4,8,6,,,3,,4,,8,,,9,3,,5,3,,,6,,5,,,3,,,9,,2,2,4,,7,11,
02-03-2015,10,2,2,,,,,,6,3,,,3,,4,8,13,,,4,,7,,9,,,8,3,,6,4,,,7,,5,,,3,,,8,,3,3,5,,9,9,
02-03-2015,11,5,2,,,,,,5,3,,,3,,2,10,12,,,4,,5,,8,,,7,3,,7,4,,,9,,6,,,5,,,10,,3,5,5,,11,9,
02-03-2015,12,3,1,,,,,,4,2,,,3,,2,6,5,,,4,,4,,6,,,5,2,,5,3,,,7,,5,,,3,,,9,,1,2,4,,7,7,
02-03-2015,13,2,2,,,,,,3,2,,,2,,2,4,5,,,4,,4,,5,,,4,2,,4,3,,,5,,5,,,3,,,6,,1,3,5,,5,6,
02-03-2015,14,1,4,,,,,,2,4,,,2,,4,4,4,,,3,,3,,2,,,3,2,,3,5,,,4,,4,,,3,,,4,,3,3,4,,4,4,
02-03-2015,15,1,3,,,,,,2,3,,,1,,4,3,4,,,3,,3,,2,,,3,2,,3,4,,,3,,3,,,2,,,3,,3,2,3,,3,3,
02-03-2015,16,2,6,,,,,,2,3,,,1,,5,2,3,,,3,,3,,2,,,3,2,,3,7,,,3,,3,,,2,,,3,,4,2,3,,2,3,
02-03-2015,17,2,5,,,,,,2,4,,,1,,10,2,7,,,4,,4,,2,,,3,5,,2,8,,,2,,3,,,2,,,3,,4,1,3,,2,3,
02-03-2015,18,1,3,,,,,,2,3,,,1,,19,2,6,,,3,,2,,2,,,2,6,,2,7,,,2,,2,,,2,,,4,,3,2,2,,2,2,
