Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-09-2012,1,0.20,,,,,0.20,,,,0.60,,0.10,,0.10,0.60,,,,0.20,0.10,0.50,0.30,0.10,,0.10,0.50,0.1,0.2,,0.20,,,0.20,0.00,0.2,0.50,0.40,,0.30,0.00,
01-09-2012,2,0.30,,,,,0.20,,,,0.60,,0.10,,0.10,0.50,,,,0.20,0.00,0.40,0.20,0.10,,0.00,0.50,0.1,0.1,,0.20,,,0.20,0.00,0.2,0.50,0.30,,0.30,0.00,
01-09-2012,3,0.20,,,,,0.20,,,,0.80,,0.10,,0.10,0.50,,,,0.10,0.10,0.40,0.20,0.10,,0.00,0.50,0.2,0.2,,0.10,,,0.20,0.00,0.2,0.50,0.30,,0.30,0.10,
01-09-2012,4,0.30,,,,,0.20,,,,0.90,,0.00,,0.10,0.50,,,,0.20,0.10,0.50,0.30,0.10,,0.00,0.50,0.2,0.1,,0.10,,,0.20,0.00,0.3,0.50,0.30,,0.30,0.20,
01-09-2012,5,0.40,,,,,0.20,,,,1.00,,0.10,,0.10,0.50,,,,0.30,0.20,0.70,0.30,0.10,,0.10,0.50,0.2,0.2,,0.20,,,0.30,0.00,0.7,0.50,0.40,,0.30,0.20,
01-09-2012,6,0.50,,,,,0.40,,,,1.30,,0.10,,0.20,0.70,,,,0.50,0.60,1.40,0.60,0.10,,0.30,0.50,0.5,0.4,,0.30,,,0.40,0.10,0.5,0.60,0.60,,0.40,0.60,
01-09-2012,7,0.70,,,,,0.70,,,,2.30,,0.20,,0.40,0.80,,,,0.80,1.30,1.80,0.70,0.20,,0.60,0.60,0.5,0.6,,0.60,,,0.70,0.20,0.6,0.70,1.20,,0.50,1.20,
01-09-2012,8,0.90,,,,,0.70,,,,,,0.30,,0.50,0.90,,,,0.70,1.20,2.00,0.90,0.40,,0.50,0.60,0.8,0.8,,0.80,,,1.40,0.30,0.8,1.00,1.10,,0.50,1.50,
01-09-2012,9,0.60,,,,,0.60,,,,,,0.30,,0.50,0.90,,,,0.60,1.30,1.20,0.90,0.30,,0.60,0.60,1.0,0.6,,0.80,,,0.90,0.40,0.9,0.80,1.00,,0.60,1.30,
01-09-2012,10,0.70,,,,,0.70,,,,,,0.40,,0.70,1.00,,,,0.60,1.10,1.10,1.00,0.30,,0.40,0.80,0.9,0.5,,0.70,,,1.00,0.30,1.1,0.70,1.20,,0.60,0.80,
01-09-2012,11,0.60,,,,,1.00,,,,0.80,,0.30,,0.80,1.10,,,,0.50,0.70,1.30,0.80,0.40,,0.40,0.80,0.8,0.5,,0.50,,,0.90,0.40,0.8,0.80,0.70,,0.80,0.60,
01-09-2012,12,0.70,,,,,0.70,,,,0.80,,0.40,,0.70,0.90,,,,0.50,0.60,0.70,0.50,0.30,,0.30,0.80,0.6,0.5,,0.20,,,1.00,0.30,0.6,0.50,0.30,,0.70,0.50,
01-09-2012,13,0.60,,,,,0.40,,,,0.80,,0.20,,0.60,0.70,,,,0.60,0.70,0.50,0.30,0.10,,0.30,0.60,0.3,0.2,,0.10,,,0.50,0.30,0.4,0.40,0.20,,0.60,0.50,
01-09-2012,14,0.50,,,,,0.40,,,,0.80,,0.20,,0.60,0.70,,,,0.40,0.50,0.50,0.30,0.10,,0.30,0.50,0.3,0.3,,0.10,,,0.50,0.20,,0.40,0.20,,0.60,0.40,
01-09-2012,15,0.50,,,,,0.30,,,,,,0.20,,0.50,0.60,,,,0.40,0.50,0.50,0.30,0.00,,0.30,0.60,0.3,0.3,,0.10,,,0.40,0.30,,0.40,0.30,,0.70,0.30,
01-09-2012,16,0.60,,,,,0.30,,,,0.80,,0.10,,0.40,0.60,,,,0.30,0.80,0.50,0.30,0.10,,0.30,0.50,0.4,0.3,,0.10,,,0.30,0.30,0.5,0.40,0.30,,0.60,0.30,
01-09-2012,17,0.70,,,,,0.30,,,,0.70,,0.10,,0.40,0.60,,,,0.30,0.50,0.40,0.30,0.00,,0.30,0.50,0.3,0.2,,0.10,,,0.20,0.10,0.4,0.40,0.30,,0.50,0.30,
01-09-2012,18,0.50,,,,,0.30,,,,0.70,,0.10,,0.50,0.60,,,,0.30,0.50,0.40,0.40,0.00,,0.30,0.50,0.3,0.2,,0.10,,,0.30,0.10,0.3,0.40,0.20,,0.60,0.30,
