Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-10-2012,1,0.30,,,,,1.60,,,0.90,0.80,,0.20,,0.40,2.70,,2.20,,0.70,0.60,1.70,1.70,0.50,,0.60,0.60,0.7,2.0,,,,,,0.80,0.5,1.70,2.50,,0.30,1.40,
01-10-2012,2,0.30,,,,,1.40,,,0.50,0.60,,0.30,,0.30,2.70,,1.70,,0.60,0.60,2.30,1.80,0.30,,0.70,0.40,1.1,2.0,,,,,,0.50,0.6,1.50,1.60,,0.30,1.10,
01-10-2012,3,0.10,,,,,1.10,,,0.40,0.80,,0.20,,0.20,2.30,,2.00,,0.40,1.20,2.20,1.50,0.20,,0.30,0.50,0.7,1.4,,,,,,0.60,0.6,1.10,1.10,,0.20,0.60,
01-10-2012,4,0.10,,,,,1.10,,,0.20,0.80,,0.30,,0.30,1.10,,1.60,,0.40,1.50,1.10,0.80,0.20,,0.30,0.40,0.6,1.3,,,,,,0.60,0.6,0.90,1.20,,0.20,0.40,
01-10-2012,5,0.40,,,,,1.20,,,0.50,1.80,,0.50,,0.50,0.90,,1.40,,0.70,1.80,1.40,1.20,0.40,,0.60,0.60,0.8,0.9,,,,,,0.60,0.5,1.00,1.20,,0.30,1.30,
01-10-2012,6,0.30,,,,,1.60,,,0.70,2.60,,1.00,,1.50,1.40,,2.30,,1.00,2.60,2.20,2.80,0.80,,1.30,1.10,2.2,1.4,,,,,1.00,0.70,0.7,1.50,3.00,,0.40,2.20,
01-10-2012,7,0.70,,,,,2.40,,,1.40,4.00,,1.50,,2.30,2.20,,3.10,,1.20,4.10,2.90,3.00,1.30,,1.60,1.10,2.5,2.8,,,,,1.50,0.80,0.8,1.70,,,0.70,2.50,
01-10-2012,8,0.60,,,,,1.90,,,1.10,2.80,,0.90,,1.50,1.70,,2.40,,0.90,3.20,2.30,2.00,1.00,,1.10,0.70,1.7,3.2,,,,,1.40,0.70,1.3,2.60,,,0.70,3.00,
01-10-2012,9,0.10,,,,,1.10,,,0.50,1.90,,0.40,,0.80,1.40,,2.10,,0.80,1.80,2.40,1.40,0.70,,0.80,0.60,1.9,1.9,,,,,1.00,0.80,1.7,2.60,,,0.50,2.50,
01-10-2012,10,0.00,,,,,0.90,,,0.40,1.60,,0.60,,,1.80,,,,0.60,1.90,2.00,0.50,0.70,,0.50,0.90,0.9,1.9,,,,,1.20,0.50,1.3,2.70,,,0.40,1.50,
01-10-2012,11,0.00,,,,,1.00,,,0.30,1.40,,0.50,,,1.90,,,,0.50,2.30,1.30,0.50,0.90,,0.40,0.70,0.6,2.3,,,,,1.00,0.40,,1.80,,,0.20,0.70,
01-10-2012,12,0.00,,,,,0.80,,,0.00,0.90,,0.40,,,1.60,,,,0.60,1.10,1.50,0.50,0.90,,0.60,0.70,0.8,1.5,,,,,0.80,0.40,,1.40,0.60,,0.20,1.00,
