Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-12-2012,1,1.00,,,,,1.20,,,0.60,1.40,,0.60,,1.00,1.00,,1.00,,1.10,0.60,1.10,1.70,0.70,,,0.80,1.1,0.6,,,,,0.90,0.90,0.6,1.10,1.60,,1.40,2.00,
01-12-2012,2,1.00,,,,,0.90,,,0.90,1.50,,0.80,,0.80,0.90,,0.80,,0.70,0.80,1.00,1.20,0.50,,,0.60,1.4,0.6,,,,,0.70,0.80,0.6,1.70,1.60,,1.80,1.40,
01-12-2012,3,1.00,,,,,0.70,,,0.70,1.70,,0.30,,0.70,0.80,,0.80,,0.60,1.20,1.00,1.00,0.70,,,0.50,1.6,0.9,,,,,1.10,1.00,0.5,1.30,1.70,,2.00,1.60,
01-12-2012,4,1.00,,,,,0.70,,,0.80,1.40,,0.20,,0.60,0.70,,1.60,,0.90,1.10,0.90,0.90,1.30,,,0.40,1.2,0.6,,,,,1.00,0.90,0.4,1.30,1.70,,1.80,1.50,
01-12-2012,5,0.90,,,,,0.90,,,0.70,1.40,,0.40,,0.70,1.00,,1.70,,1.00,1.30,1.20,1.00,1.60,,,0.50,1.4,1.2,,,,,0.80,0.90,0.5,1.20,1.30,,1.60,1.10,
01-12-2012,6,1.00,,,,,0.80,,,0.90,1.60,,0.60,,0.90,2.20,,1.80,,1.20,1.70,1.60,1.30,1.80,,,0.50,2.1,0.8,,,,,0.90,1.00,0.5,1.00,1.40,,1.50,1.90,
01-12-2012,7,1.10,,,,,1.20,,,1.20,2.40,,0.60,,1.30,2.60,,2.00,,1.30,1.70,2.10,1.30,1.80,,,0.60,1.9,1.3,,,,,1.20,1.00,0.6,1.20,1.80,,1.70,1.70,
01-12-2012,8,,,,,,1.90,,,1.00,2.70,,1.80,,2.00,2.70,,2.00,,2.00,2.20,2.10,1.90,1.20,,,0.90,2.2,1.5,,,,,2.60,1.50,0.6,1.60,2.20,,1.70,2.80,
01-12-2012,9,1.50,,,,,1.50,,,1.30,2.30,,0.90,,2.50,2.60,,1.80,,2.10,2.70,2.10,1.60,1.00,,,0.70,2.1,1.5,,,,,2.70,1.80,1.1,1.40,1.90,,1.70,3.30,
01-12-2012,10,1.40,,,,,1.20,,,0.50,1.80,,1.10,,1.50,2.00,,2.10,,1.50,2.10,2.10,1.50,1.00,,,0.80,2.1,1.1,,,,,1.70,1.60,1.6,1.40,1.80,,1.40,2.20,
01-12-2012,11,1.10,,,,,0.80,,,0.30,1.30,,0.80,,1.50,1.60,,1.40,,1.60,1.80,2.00,,1.00,,,0.90,1.9,1.0,,,,,1.20,1.20,1.6,0.90,1.70,,1.30,1.70,
01-12-2012,12,1.00,,,,,0.70,,,0.20,1.10,,0.70,,1.00,1.60,,1.00,,1.30,1.40,1.30,1.50,1.20,,,1.00,1.4,0.8,,,,,1.30,0.80,1.3,0.70,1.50,,1.10,1.30,
01-12-2012,13,0.90,,,,,0.60,,,0.10,1.10,,0.60,,0.70,1.10,,0.90,,1.10,0.90,1.00,1.30,,,,0.90,0.9,0.6,,,,,0.90,0.50,1.1,1.00,1.40,,0.90,0.90,
01-12-2012,14,0.90,,,,,0.50,,,0.10,0.70,,0.30,,0.60,0.70,,0.70,,0.50,1.30,0.80,1.00,,,,0.50,0.8,0.4,,,,,0.70,0.40,1.0,0.60,1.20,,0.70,0.70,
01-12-2012,15,0.80,,,,,0.40,,,0.20,0.50,,0.20,,0.50,0.80,,0.70,,0.40,0.60,0.80,1.00,,,,0.50,0.8,0.5,,,,,0.80,0.40,1.0,0.60,1.20,,0.60,0.20,
01-12-2012,16,0.70,,,,,0.50,,,0.10,,,0.30,,0.60,0.50,,0.80,,0.50,0.90,0.50,0.90,,,,0.50,0.5,0.8,,,,,0.80,0.50,1.1,0.70,1.10,,0.70,0.20,
01-12-2012,17,0.60,,,,,0.40,,,0.10,0.70,,0.40,,0.70,0.40,,0.50,,0.40,0.60,0.50,0.80,,,,0.50,0.4,0.5,,,,,0.70,0.60,1.2,0.50,0.70,,0.60,0.30,
01-12-2012,18,0.80,,,,,0.60,,,0.10,0.80,,0.50,,0.80,0.60,,0.80,,0.40,0.20,0.60,1.20,,,,0.60,0.6,0.7,,,,,0.70,0.70,0.9,0.60,0.70,,0.80,0.30,
01-12-2012,19,0.70,,,,,0.70,,,0.30,0.80,,0.60,,0.80,0.80,,0.90,,0.70,0.20,1.00,1.30,,,,0.70,0.6,1.5,,,,,0.90,0.90,1.0,0.80,0.90,,1.00,0.40,
01-12-2012,20,,,,,,0.60,,,0.30,1.00,,0.40,,0.80,0.70,,0.90,,0.60,0.00,0.60,1.30,,,,0.70,0.6,0.4,,,,,0.80,0.70,1.2,0.80,1.10,,0.90,0.60,
01-12-2012,21,0.80,,,,,0.80,,,0.20,1.20,,0.50,,0.80,0.80,,0.80,,0.50,0.40,0.70,1.40,,,,0.70,0.8,0.6,,,,,0.90,0.90,0.9,0.90,1.10,,1.20,0.50,
01-12-2012,22,0.90,,,,,1.00,,,0.50,1.10,,0.60,,1.10,0.70,,0.90,,0.70,1.40,1.10,1.60,,,,1.00,1.1,1.1,,,,,1.20,0.90,0.9,1.10,1.30,,1.40,0.30,
01-12-2012,23,1.00,,,,,1.60,,,0.70,1.50,,1.20,,2.00,1.30,,1.10,,1.20,0.80,1.30,2.10,,,,0.90,1.3,1.1,,,,,1.40,1.30,0.7,1.60,1.40,,2.30,0.70,
01-12-2012,24,1.50,,,,,1.20,,,1.30,1.30,,1.30,,1.40,1.20,,1.50,,1.70,1.90,1.70,2.30,,,,,1.8,1.0,,,,,0.80,1.80,0.6,2.70,1.80,,2.40,1.70,
02-12-2012,1,1.40,,,,,0.80,,,1.00,1.10,,0.60,,1.50,1.30,,2.20,,1.60,2.00,1.70,1.70,,,,,2.2,0.8,,,,,0.70,1.70,0.4,2.20,2.10,,1.60,2.00,
02-12-2012,2,1.40,,,,,0.80,,,0.60,1.20,,0.40,,1.00,1.80,,3.10,,1.90,1.70,1.50,1.40,,,,,1.9,1.4,,,,,0.90,1.40,0.4,1.30,2.50,,1.90,1.10,
02-12-2012,3,1.30,,,,,0.60,,,0.50,1.50,,0.30,,0.70,2.10,,1.90,,1.60,1.40,2.00,1.80,,,,,1.1,1.1,,,,,0.90,1.00,0.4,1.40,2.60,,1.80,1.80,
