Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-06-2020,1,,1,,,1,,1,1,0,,0,,,0,1,0,1,,0,0,1,,0,,,2,0,,2,0,,,,1,,,,0,,,2,,,1,0,,1,,
01-06-2020,2,,1,,,1,,1,1,0,,1,,,1,1,0,1,,0,0,1,,0,,,2,0,,1,0,,,,1,,,,0,,,3,,,1,0,,1,,
01-06-2020,3,,0,,,1,,1,1,0,,0,,,0,1,0,1,,0,0,1,,0,,,2,0,,1,0,,,,1,,,,0,,,3,,,1,0,,1,,
01-06-2020,4,,0,,,1,,1,1,0,,1,,,0,1,0,1,,1,0,1,,0,,,2,0,,2,0,,,,1,,,,0,,,4,,,1,0,,1,,
01-06-2020,5,,0,,,1,,1,1,0,,1,,,0,1,0,1,,1,0,1,,0,,,2,0,,1,0,,,,1,,,,0,,,4,,,1,0,,1,,
01-06-2020,6,,0,,,1,,1,1,0,,1,,,1,1,1,1,,1,0,1,,0,,,2,0,,1,0,,,,1,,,,0,,,4,,,1,0,,1,,
01-06-2020,7,,0,,,1,,1,1,0,,1,,,1,1,1,1,,1,0,1,,0,,,2,0,,1,0,,,,1,,,,0,,,7,,,1,0,,2,,
01-06-2020,8,,0,,,2,,1,1,1,,1,,,1,1,0,1,,2,1,1,,0,,,2,1,,2,0,,,,1,,,,1,,,6,,,1,0,,1,,
01-06-2020,9,,1,,,2,,2,1,1,,1,,,1,2,1,1,,2,1,1,,0,,,2,1,,2,0,,,,1,,,,1,,,5,,,1,0,,3,,
01-06-2020,10,,1,,,2,,2,1,1,,1,,,0,2,1,1,,2,1,1,,0,,,2,1,,1,0,,,,1,,,,1,,,4,,,1,0,,2,,
01-06-2020,11,,1,,,2,,2,1,1,,1,,,1,2,1,1,,1,1,1,,0,,,2,1,,2,0,,,,1,,,,1,,,4,,,1,1,,1,,
01-06-2020,12,,1,,,1,,2,1,1,,1,,,1,2,1,1,,1,1,1,,1,,,2,1,,2,0,,,,1,,,,1,,,3,,,1,1,,1,,
01-06-2020,13,,1,,,2,,,1,1,,1,,,1,2,1,1,,2,1,2,,0,,,2,1,,2,1,,,,1,,,,1,,,3,,,1,1,,1,,
01-06-2020,14,,1,,,2,,,1,1,,1,,,1,4,1,1,,1,1,2,,0,,,2,1,,2,1,,,,1,,,,1,,,3,,,2,1,,1,,
01-06-2020,15,,1,,,3,,,1,1,,0,,,1,5,1,1,,1,1,1,,1,,,2,1,,2,1,,,,2,,,,1,,,4,,,1,0,,2,,
01-06-2020,16,,1,,,4,,,2,1,,1,,,1,1,3,1,,2,1,1,,1,,,2,1,,2,1,,,,2,,,,1,,,6,,,1,0,,1,,
01-06-2020,17,,2,,,2,,,1,2,,1,,,3,1,1,1,,1,2,2,,0,,,2,3,,1,1,,,,3,,,,1,,,3,,,1,0,,0,,
01-06-2020,18,,1,,,1,,,1,1,,1,,,3,1,0,1,,0,5,1,,0,,,1,1,,1,1,,,,2,,,,0,,,3,,,0,0,,0,,
01-06-2020,19,,0,,,1,,,0,0,,0,,,1,1,0,1,,0,5,0,,0,,,1,0,,1,1,,,,1,,,,0,,,2,,,0,0,,0,,
01-06-2020,20,,0,,,1,,,0,0,,0,,,1,1,0,1,,0,1,1,,0,,,1,0,,1,0,,,,1,,,,0,,,2,,,1,0,,0,,
01-06-2020,21,,0,,,1,,,1,0,,0,,,1,1,0,1,,0,1,1,,0,,,1,0,,1,0,,,,1,,,,0,,,2,,,1,0,,0,,
01-06-2020,22,,0,,,1,,,1,0,,1,,,1,1,1,1,,0,1,1,,0,,,1,0,,1,0,,,,1,,,,0,,,2,,,1,0,,0,,
01-06-2020,23,,0,,,1,,,1,0,,1,,,1,1,2,1,,0,1,1,,0,,,1,1,,1,0,,,,1,,,,0,,,4,,,1,0,,0,,
01-06-2020,24,,1,,,1,,,0,1,,1,,,0,1,1,1,,0,0,1,,0,,,1,1,,1,0,,,,1,,,,0,,,3,,,1,0,,1,,
02-06-2020,1,,1,,,1,,,0,0,,0,,,0,1,0,1,,0,1,1,,0,,,1,1,,1,0,,,,1,,,,0,,,4,,,0,0,,0,,
